day_counter,0,1,2,3,4,5
2346,313,9,,,,
2347,313,9,,,,
2348,313,9,,,,
2349,314,8,,,,
2350,316,5,,,,
2351,316,5,,,,
2352,313,5,,,,
2353,312,5,,,,
2354,311,5,,,,
2355,310,5,,,,
2356,309,5,,,,
2357,308,5,,,,
2358,309,4,,,,
2359,309,4,,,,
2360,308,4,,,,
2361,307,4,,,,
2362,307,4,,,,
2363,306,4,,,,
2364,304,4,,,,
2365,303,4,,,,
2366,303,4,,,,
2367,297,15,,,,
2368,296,15,,,,
2369,296,15,,,,
2370,297,13,,,,
2371,297,13,,,,
2372,297,11,,,,
2373,297,11,,,,
2374,296,11,,,,
2375,296,11,,,,
2376,292,14,,,,
2377,292,14,,,,
2378,297,7,,,,
2379,297,7,,,,
2380,294,9,,,,
2381,294,9,,,,
2382,294,9,,,,
2383,293,9,,,,
2384,293,9,,,,
2385,294,7,,,,
2386,293,7,,,,
2387,292,9,,,,
2388,292,9,,,,
2389,292,9,,,,
2390,293,10,,,,
2391,293,10,,,,
2392,293,10,,,,
2393,293,10,,,,
2394,290,10,,,,
2395,290,10,,,,
2396,291,8,,,,
2397,291,7,,,,
2398,295,,,,,
2399,294,,,,,
2400,292,2,,,,
2401,291,2,,,,
2402,289,2,,,,
2403,290,2,,,,
2404,289,2,,,,
2405,289,2,,,,
2406,288,2,,,,
2407,288,2,,,,
2408,288,2,,,,
2409,289,,,,,
2410,289,,,,,
2411,289,,,,,
2412,284,3,,,,
2413,284,3,,,,
2414,282,3,,,,
2415,281,3,,,,
2416,276,8,,,,
2417,275,8,,,,
2418,275,8,,,,
2419,275,8,,,,
2420,279,,,,,
2421,275,5,,,,
2422,271,5,,,,
2423,270,5,,,,
2424,270,5,,,,
2425,268,5,,,,
2426,268,5,,,,
2427,266,5,,,,
2428,265,5,,,,
2429,264,5,,,,
2430,264,5,,,,
2431,264,5,,,,
2432,266,3,,,,
2433,266,3,,,,
2434,268,,,,,
2435,266,,,,,
2436,266,,,,,
2437,265,,,,,
2438,264,,,,,
2439,263,,,,,
2440,261,,,,,
2441,260,,,,,
2442,259,,,,,
2443,257,,,,,
2444,256,,,,,
2445,255,,,,,
2446,253,,,,,
2447,252,,,,,
2448,249,2,,,,
2449,248,2,,,,
2450,246,2,,,,
2451,244,2,,,,
2452,243,2,,,,
2453,242,2,,,,
2454,242,2,,,,
2455,242,2,,,,
2456,241,,3,,,
2457,241,,3,,,
2458,241,,3,,,
2459,239,,3,,,
2460,239,,3,,,
2461,237,,3,,,
2462,237,,3,,,
2463,237,,3,,,
2464,237,,3,,,
2465,236,,3,,,
2466,236,2,,,,
2467,234,2,,,,
2468,233,2,,,,
2469,232,2,,,,
2470,231,4,,,,
2471,231,4,,,,
2472,231,4,,,,
2473,231,4,,,,
2474,230,2,,,,
2475,230,2,,,,
2476,230,2,,,,
2477,230,,,,,
2478,230,,,,,
2479,229,,,,,
2480,223,11,,,,
2481,223,11,,,,
2482,223,11,,,,
2483,222,11,,,,
2484,219,13,,,,
2485,216,18,,,,
2486,216,18,,,,
2487,216,16,,,,
2488,212,22,,,,
2489,215,18,,,,
2490,215,20,,,,
2491,218,16,,,,
2492,218,16,,,,
2493,220,12,,,,
2494,220,12,,,,
2495,219,12,,,,
2496,221,12,,,,
2497,218,12,,,,
2498,219,10,,,,
2499,211,20,,,,
2500,210,20,,,,
2501,210,20,,,,
2502,211,20,,,,
2503,209,20,,,,
2504,209,20,,,,
2505,209,20,,,,
2506,205,24,,,,
2507,205,24,,,,
2508,205,24,,,,
2509,205,22,,,,
2510,205,22,,,,
2511,204,22,,,,
2512,208,17,,,,
2513,208,17,,,,
2514,221,2,,,,
2515,221,2,,,,
2516,220,2,,,,
2517,219,2,,,,
2518,220,,,,,
2519,219,,,,,
2520,218,,,,,
2521,218,,,,,
2522,217,,,,,
2523,217,,,,,
2524,215,,,,,
2525,215,,,,,
2526,215,,,,,
2527,211,6,,,,
2528,211,6,,,,
2529,211,7,,,,
2530,210,7,,,,
2531,209,7,,,,
2532,208,7,,,,
2533,207,7,,,,
2534,200,14,,,,
2535,199,14,,,,
2536,197,18,,,,
2537,196,18,,,,
2538,196,18,,,,
2539,195,17,,,,
2540,191,24,,,,
2541,188,24,,,,
2542,192,19,,,,
2543,193,17,,,,
2544,193,17,,,,
2545,199,9,,,,
2546,198,9,,,,
2547,197,9,,,,
2548,195,12,,,,
2549,194,12,,,,
2550,193,9,5,,,
2551,194,6,5,,,
2552,198,2,5,,,
2553,199,5,,,,
2554,200,2,,,,
2555,201,,,,,
2556,199,,,,,
2557,198,,,,,
2558,197,,,,,
2559,196,,,,,
2560,195,2,,,,
2561,194,2,,,,
2562,194,2,,,,
2563,193,2,,,,
2564,192,2,,,,
2565,191,2,,,,
2566,190,2,,,,
2567,190,2,,,,
2568,188,2,,,,
2569,188,2,,,,
2570,187,4,,,,
2571,185,4,,,,
2572,185,4,,,,
2573,186,2,,,,
2574,186,2,,,,
2575,185,2,,,,
2576,184,2,,,,
2577,183,2,,,,
2578,182,2,,,,
2579,182,2,,,,
2580,181,2,,,,
2581,180,2,,,,
2582,178,2,,,,
2583,177,2,,,,
2584,177,2,,,,
2585,176,2,,,,
2586,176,2,,,,
2587,175,2,,,,
2588,175,2,,,,
2589,174,2,,,,
2590,174,2,,,,
2591,174,2,,,,
2592,174,2,,,,
2593,174,2,,,,
2594,172,2,,,,
2595,171,2,,,,
2596,170,2,,,,
2597,170,2,,,,
2598,167,2,,,,
2599,167,2,,,,
2600,161,8,,,,
2601,158,14,,,,
2602,158,12,,,,
2603,159,10,,,,
2604,159,10,,,,
2605,159,10,,,,
2606,159,10,,,,
2607,159,10,,,,
2608,158,10,,,,
2609,158,10,,,,
2610,155,14,,,,
2611,155,14,,,,
2612,156,10,,,,
2613,156,10,,,,
2614,157,8,,,,
2615,156,8,,,,
2616,157,8,,,,
2617,156,8,,,,
2618,156,8,,,,
2619,158,5,,,,
2620,154,13,,,,
2621,153,12,,,,
2622,156,8,,,,
2623,156,8,,,,
2624,154,8,,,,
2625,154,8,,,,
2626,152,8,,,,
2627,151,8,,,,
2628,146,15,,,,
2629,146,13,,,,
2630,147,11,,,,
2631,147,11,,,,
2632,142,17,,,,
2633,142,17,,,,
2634,142,17,,,,
2635,142,17,,,,
2636,141,17,,,,
2637,141,17,,,,
2638,141,15,,,,
2639,143,11,,,,
2640,144,11,,,,
2641,144,11,,,,
2642,144,11,,,,
2643,153,,,,,
2644,153,,,,,
2645,152,,,,,
2646,150,2,,,,
2647,149,2,,,,
2648,150,2,,,,
2649,149,2,,,,
2650,149,2,,,,
2651,149,2,,,,
2652,149,2,,,,
2653,149,2,,,,
2654,148,2,,,,
2655,148,2,,,,
2656,145,5,,,,
2657,144,5,,,,
2658,142,5,,,,
2659,141,5,,,,
2660,138,8,,,,
2661,138,8,,,,
2662,138,8,,,,
2663,138,8,,,,
2664,136,11,,,,
2665,136,11,,,,
2666,135,11,,,,
2667,135,11,,,,
2668,134,11,,,,
2669,138,6,,,,
2670,139,6,,,,
2671,138,6,,,,
2672,120,25,,,,
2673,120,25,,,,
2674,119,25,,,,
2675,118,25,,,,
2676,118,25,,,,
2677,118,25,,,,
2678,118,25,,,,
2679,117,24,,,,
2680,118,25,,,,
2681,116,25,,,,
2682,115,28,,,,
2683,114,28,,,,
2684,114,28,,,,
2685,114,28,,,,
2686,130,10,,,,
2687,129,10,,,,
2688,129,10,,,,
2689,129,10,,,,
2690,129,11,,,,
2691,134,5,,,,
2692,134,5,,,,
2693,132,5,,,,
2694,134,2,,,,
2695,132,2,,,,
2696,131,2,,,,
2697,131,2,,,,
2698,131,,,,,
2699,131,,,,,
2700,129,7,,,,
2701,129,7,,,,
2702,128,7,,,,
2703,127,7,,,,
2704,121,13,,,,
2705,120,13,,,,
2706,119,13,,,,
2707,121,10,,,,
2708,121,10,,,,
2709,122,6,,,,
2710,123,6,,,,
2711,123,6,,,,
2712,123,6,,,,
2713,123,6,,,,
2714,123,6,,,,
2715,121,6,,,,
2716,121,6,,,,
2717,121,4,,,,
2718,121,4,,,,
2719,120,4,,,,
2720,119,4,,,,
2721,121,,,,,
2722,121,,,,,
2723,119,,,,,
2724,119,,,,,
2725,118,,,,,
2726,118,,,,,
2727,112,6,,,,
2728,112,6,,,,
2729,112,6,,,,
2730,23,95,,,,
2731,23,95,,,,
2732,22,95,,,,
2733,22,95,,,,
2734,22,94,,,,
2735,22,94,,,,
2736,22,94,,,,
2737,22,94,,,,
2738,22,94,,,,
2739,21,93,,,,
2740,20,93,,,,
2741,110,,,,,
2742,110,,,,,
2743,107,,,,,
2744,107,,,,,
2745,105,,,,,
2746,105,,,,,
2747,103,,,,,
2748,102,,,,,
2749,101,,,,,
2750,95,7,,,,
2751,95,7,,,,
2752,95,8,,,,
2753,92,8,,,,
2754,90,10,,,,
2755,88,9,,,,
2756,87,9,,,,
2757,85,9,,,,
2758,85,9,,,,
2759,84,9,,,,
2760,84,10,,,,
2761,83,10,,,,
2762,82,9,,,,
2763,82,9,,,,
2764,80,9,,,,
2765,80,9,,,,
2766,79,9,,,,
2767,79,9,,,,
2768,72,18,,,,
2769,71,18,,,,
2770,74,14,,,,
2771,73,14,,,,
2772,71,17,,,,
2773,69,17,,,,
2774,70,15,,,,
2775,70,15,,,,
2776,69,15,,,,
2777,68,15,,,,
2778,75,7,,,,
2779,74,7,,,,
2780,76,3,,,,
2781,74,5,,,,
2782,72,5,,,,
2783,72,5,,,,
2784,71,5,,,,
2785,71,5,,,,
2786,71,3,,,,
2787,71,3,,,,
2788,70,3,,,,
2789,72,,,,,
2790,72,,,,,
2791,70,,,,,
2792,71,,,,,
2793,69,,,,,
2794,69,,,,,
2795,68,,,,,
2796,68,,,,,
2797,68,,,,,
2798,68,,,,,
2799,67,,,,,
2800,65,3,,,,
2801,61,3,,,,
2802,61,3,,,,
2803,60,3,,,,
2804,60,3,,,,
2805,60,3,,,,
2806,60,3,,,,
2807,60,3,,,,
2808,62,,,,,
2809,62,,,,,
2810,60,,,,,
2811,60,,,,,
2812,59,,,,,
2813,59,,,,,
2814,56,,,,,
2815,56,,,,,
2816,49,5,,,,
2817,48,5,,,,
2818,46,5,,,,
2819,46,5,,,,
2820,44,5,,,,
2821,44,5,,,,
2822,44,5,,,,
2823,44,5,,,,
2824,43,7,,,,
2825,42,7,,,,
2826,41,7,,,,
2827,41,7,,,,
2828,40,7,,,,
2829,44,2,,,,
2830,43,2,,,,
2831,41,2,,,,
2832,40,2,,,,
2833,39,2,,,,
2834,38,2,,,,
2835,39,2,,,,
2836,37,2,,,,
2837,35,2,,,,
2838,36,,,,,
2839,35,,,,,
2840,25,8,,,,
2841,24,8,,,,
2842,21,8,,,,
2843,21,8,,,,
2844,21,8,,,,
2845,21,8,,,,
2846,21,8,,,,
2847,21,8,,,,
2848,20,8,,,,
2849,20,8,,,,
2850,20,8,,,,
2851,27,,,,,
2852,26,,,,,
2853,24,,,,,
2854,23,,,,,
2855,23,,,,,
2856,23,,,,,
2857,23,,,,,
2858,22,,,,,
2859,21,,,,,
2860,19,,,,,
2861,18,,,,,
2862,17,,,,,
2863,17,,,,,
2864,15,,,,,
2865,15,,,,,
2866,14,,,,,
2867,14,,,,,
2868,13,,,,,
2869,13,,,,,
2870,6,7,,,,
2871,6,7,,,,
2872,6,7,,,,
2873,5,7,,,,
2874,5,7,,,,
2875,4,7,,,,
2876,10,,,,,
2877,7,,,,,
2878,7,,,,,
2879,5,,,,,
2880,4,,4,,,
2881,4,,4,,,
2882,4,,4,,,
2883,3,,4,,,
2884,3,,4,,,
2885,2,,4,,,
2886,1,,4,,,
2887,1,,4,,,
2888,3,,3,,,
2889,3,,3,,,
2890,3,2,,,,
2891,4,,,,,
2892,2,,,,,
2893,2,,,,,
2894,1,,,,,
2895,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2900,1,,,,,
2901,1,,,,,
2902,1,,,,,
2903,1,,,,,
2904,1,,,,,
2905,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2910,1,,,,,
2911,1,,,,,
2912,1,,,,,
2913,1,,,,,
2914,1,,,,,
2915,1,,,,,
2916,1,,,,,
2917,1,,,,,
,,,,,,
,,,,,,
2920,1,,,,,
2921,1,,,,,
2922,1,,,,,
2923,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2940,1,,,,,
2941,1,,,,,
2942,1,,,,,
2943,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2950,1,,,,,
2951,1,,,,,
2952,2,,,,,
2953,2,,,,,
2954,1,,,,,
2955,1,,,,,
2956,1,,,,,
2957,1,,,,,
,,,,,,
,,,,,,
2960,,2,,,,
2961,,2,,,,
2962,,2,,,,
2963,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2970,2,,,,,
2971,2,,,,,
2972,1,,,,,
2973,1,,,,,
2974,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2997,1,,,,,
2998,1,,,,,
2999,1,,,,,
3000,1,,,,,
3001,1,,,,,
3002,1,,,,,
3003,1,,,,,
3004,1,,,,,
3005,1,,,,,
3006,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3020,,2,,,,
3021,,2,,,,
3022,,2,,,,
3023,,2,,,,
3024,,2,,,,
3025,,2,,,,
3026,,2,,,,
3027,,2,,,,
,,,,,,
,,,,,,
3030,2,,,,,
3031,2,,,,,
3032,1,,,,,
3033,2,,,,,
3034,2,,,,,
3035,2,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3040,1,,,,,
3041,1,,,,,
3042,1,,,,,
3043,1,,,,,
3044,1,,,,,
3045,1,,,,,
3046,1,,,,,
,,,,,,
,,,,,,
,,,,,,
3050,1,,,,,
3051,1,,,,,
3052,1,,,,,
3053,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3078,1,,,,,
3079,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3105,1,,,,,
3106,1,,,,,
3107,1,,,,,
3108,1,,,,,
,,,,,,
3110,1,,,,,
3111,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3120,,,3,,,
3121,,,3,,,
3122,,,3,,,
3123,,,4,,,
3124,,,4,,,
3125,,,4,,,
3126,,,4,,,
3127,,2,,,,
3128,1,,,,,
,,,,,,
3130,1,,,,,
3131,1,,,,,
3132,2,,,,,
3133,2,,,,,
3134,2,,,,,
3135,2,,,,,
3136,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3159,1,,,,,
3160,1,,,,,
3161,1,,,,,
3162,1,,,,,
3163,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3180,1,,,,,
3181,1,,,,,
3182,1,,,,,
3183,1,,,,,
3184,1,,,,,
3185,1,,,,,
3186,1,,,,,
3187,1,,,,,
3188,1,,,,,
3189,1,,,,,
3190,1,,,,,
3191,1,,,,,
3192,1,,,,,
3193,1,,,,,
3194,1,,,,,
3195,2,,,,,
3196,2,,,,,
3197,1,,,,,
3198,1,,,,,
3199,1,,,,,
3200,2,,,,,
3201,2,,,,,
3202,2,,,,,
3203,1,,,,,
3204,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3220,2,2,,,,
3221,2,2,,,,
3222,,2,,,,
3223,,2,,,,
3224,,2,,,,
3225,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3230,1,,,,,
3231,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3250,,,3,,,
3251,,,3,,,
3252,,2,,,,
3253,,2,,,,
3254,,2,,,,
3255,,2,,,,
3256,1,,,,,
3257,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3290,1,,,,,
3291,1,,,,,
3292,1,,,,,
3293,1,,,,,
3294,1,,,,,
3295,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3300,1,,,,,
3301,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3310,1,,,,,
3311,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3320,,2,,,,
3321,,2,,,,
3322,,2,,,,
3323,,2,,,,
3324,,2,,,,
3325,,2,,,,
3326,,2,,,,
3327,,2,,,,
3328,1,,,,,
3329,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3340,1,,,,,
3341,1,,,,,
3342,1,,,,,
3343,1,,,,,
3344,1,,,,,
3345,1,,,,,
3346,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3360,1,,,,,
3361,1,,,,,
3362,1,,,,,
3363,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3370,1,,,,,
3371,1,,,,,
3372,1,,,,,
3373,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3380,,2,,,,
3381,,2,,,,
3382,,2,,,,
3383,,2,,,,
3384,,2,,,,
3385,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3390,,2,,,,
3391,,2,,,,
3392,,2,,,,
3393,,2,,,,
3394,,2,,,,
3395,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3400,1,,,,,
3401,1,,,,,
3402,1,,,,,
3403,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3430,1,,,,,
3431,1,,,,,
3432,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3440,1,,,,,
3441,1,,,,,
3442,1,,,,,
3443,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3450,1,,,,,
3451,1,,,,,
3452,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3460,1,,,,,
3461,1,,,,,
3462,1,,,,,
3463,1,,,,,
3464,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3470,1,2,,,,
3471,1,2,,,,
3472,,2,,,,
3473,,2,,,,
3474,,2,,,,
3475,,2,,,,
3476,,2,,,,
3477,1,,,,,
3478,1,,,,,
3479,1,,,,,
3480,,2,,,,
3481,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3490,,2,,,,
3491,,2,,,,
3492,,2,,,,
3493,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3500,1,,,,,
3501,1,,,,,
3502,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3520,1,,,,,
3521,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3530,1,,,,,13.0
3531,1,,,,,13.0
3532,1,,,,,13.0
3533,1,,,,,13.0
3534,1,,,,,13.0
3535,1,,,,,13.0
3536,1,,,,,13.0
3537,1,,,,,13.0
3538,1,,,,,13.0
3539,1,,,,12,
3540,1,,,,12,
3541,1,,,,12,
3542,1,,,,12,
3543,1,,,,12,
3544,1,,,11,,
3545,1,,8,,,
3546,2,,6,,,
3547,1,,5,,,
3548,1,,5,,,
3549,1,2,,,,
3550,,2,,,,
3551,,2,,,,
3552,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3570,,2,,,,
3571,,2,,,,
3572,,2,,,,
3573,,2,,,,
3574,,2,,,,
3575,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3580,1,,,,,
3581,1,,,,,
3582,1,,,,,
3583,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3600,1,,,,,
3601,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
