id,status,resolution,component,creation_time,votes,comment_count,depends_on,blocks,severity_num,priority_num,time_to_fix,guassian_time_to_fix
1493050,RESOLVED,DUPLICATE,Security,9/21/2018 1:38,0,3,[],[1386297],3,,0 days 07:26:22,0 days 07:15:00
1493605,NEW,,Security,9/24/2018 9:26,0,2,[],[],3,,462 days 14:33:34,484 days 21:20:00
1494052,UNCONFIRMED,,Security,9/25/2018 18:16,0,4,[],[1386297],3,,461 days 05:43:57,491 days 02:41:00
1494327,RESOLVED,FIXED,Security,9/26/2018 15:22,0,8,"[1330467, 1422056]",[1299996],3,3,460 days 08:37:02,468 days 14:23:00
1495991,RESOLVED,WONTFIX,Security,10/3/2018 6:49,0,8,[],[1130266],3,,0 days 07:53:01,0 days 07:54:00
1496719,RESOLVED,DUPLICATE,Security,10/5/2018 13:04,0,2,[],[],3,,2 days 16:51:21,2 days 20:02:00
1497279,NEW,,Security,10/8/2018 16:12,0,4,[],[1442203],3,3,448 days 07:47:32,428 days 00:32:00
1497838,RESOLVED,FIXED,Security,10/10/2018 11:35,0,12,[],[],3,3,118 days 21:01:47,114 days 09:51:00
1497843,NEW,,Security,10/10/2018 11:41,0,1,[],[],3,3,446 days 12:18:02,412 days 05:20:00
1499326,RESOLVED,FIXED,Security,10/16/2018 10:07,0,6,[],[1442203],3,3,56 days 11:27:54,56 days 11:59:00
1499334,ASSIGNED,,Security,10/16/2018 10:41,0,16,[],[1442203],3,3,440 days 13:18:46,416 days 09:39:00
1499685,VERIFIED,FIXED,Security,10/17/2018 12:43,0,6,[],[1492943],3,1,0 days 21:40:24,0 days 22:37:00
1500020,RESOLVED,FIXED,Security,10/18/2018 9:18,0,6,[],[1463693],3,1,2 days 00:55:22,2 days 00:45:00
1500103,VERIFIED,FIXED,Security,10/18/2018 13:52,0,8,[],[1484255],3,1,1 days 20:22:19,1 days 21:43:00
1500464,NEW,,Security,10/19/2018 15:18,0,17,[],[1442203],3,3,437 days 07:04:31,426 days 10:53:00
1500513,NEW,,Security,10/19/2018 17:39,0,5,[1491018],[1484019],3,,437 days 06:20:59,484 days 05:25:00
1500798,RESOLVED,WONTFIX,Security,10/21/2018 20:25,0,5,[],[],3,,140 days 20:59:51,134 days 06:15:00
1501680,VERIFIED,FIXED,Security,10/24/2018 14:38,0,25,[],"[1456924, 1241821]",3,1,8 days 07:52:01,8 days 04:55:00
1503572,RESOLVED,FIXED,Security,10/31/2018 14:16,0,12,[],[1501004],3,1,7 days 02:09:08,7 days 09:31:00
1503927,UNCONFIRMED,,Security,11/1/2018 16:36,0,10,[],[],3,,4 days 19:13:08,4 days 19:35:00
1504164,RESOLVED,FIXED,Security,11/2/2018 10:50,0,12,[],[1463693],3,1,4 days 06:26:00,4 days 11:56:00
1504483,NEW,,Security,11/4/2018 0:27,2,2,[],[1463693],3,3,421 days 23:32:34,437 days 05:48:00
1504707,RESOLVED,INVALID,Security,11/5/2018 15:09,0,2,[],[],3,,0 days 00:00:53,0 days 00:05:00
1505310,RESOLVED,FIXED,Security,11/7/2018 10:04,0,13,[],[],3,1,2 days 07:45:50,2 days 07:55:00
1506476,UNCONFIRMED,,Security,11/11/2018 19:02,0,7,[],[],3,,414 days 04:57:55,396 days 20:46:00
1507702,VERIFIED,FIXED,Security,11/16/2018 8:31,0,39,[1511903],[1462702],3,1,14 days 01:00:44,14 days 11:47:00
1509596,RESOLVED,WORKSFORME,Security,11/24/2018 0:11,0,11,[],[],3,,47 days 11:14:44,48 days 18:23:00
1510920,UNCONFIRMED,,Security,11/29/2018 7:15,0,3,[],[1304224],3,3,396 days 16:44:25,396 days 08:29:00
1512801,RESOLVED,DUPLICATE,Security,12/8/2018 14:14,0,2,[],[],3,,0 days 00:45:56,0 days 00:45:00
1513224,RESOLVED,INVALID,Security,12/11/2018 14:11,0,5,[],"[1484255, 1501004]",3,,1 days 17:40:26,1 days 17:40:00
1513868,RESOLVED,DUPLICATE,Security,12/13/2018 12:41,0,4,[],[1501004],3,,21 days 00:31:33,20 days 03:25:00
1514236,RESOLVED,INVALID,Security,12/14/2018 15:27,0,8,[],[1501004],3,,20 days 05:42:59,20 days 13:28:00
1514771,RESOLVED,INVALID,Security,12/17/2018 15:32,0,2,[],[1501004],3,,16 days 02:18:15,17 days 00:01:00
1515943,VERIFIED,FIXED,Security,12/21/2018 15:17,0,18,[],[1501004],3,3,70 days 18:26:56,71 days 15:11:00
1517808,RESOLVED,DUPLICATE,Security,1/4/2019 18:38,0,3,[],[],3,,335 days 20:19:56,344 days 14:46:00
1518590,RESOLVED,FIXED,Security,1/8/2019 19:38,0,4,[],[],3,1,3 days 02:18:03,3 days 02:50:00
1518942,RESOLVED,DUPLICATE,Security,1/9/2019 22:44,0,7,[],[],3,,0 days 01:11:36,0 days 01:10:00
1519034,UNCONFIRMED,,Security,1/10/2019 8:48,1,3,[],[815321],3,,354 days 15:11:30,365 days 15:34:00
1519209,RESOLVED,FIXED,Security,1/10/2019 20:47,0,11,[],"[1515236, 1555067]",3,,0 days 07:29:48,0 days 08:03:00
1519506,RESOLVED,DUPLICATE,Security,1/11/2019 19:55,0,10,[],[],3,,0 days 14:23:52,0 days 14:01:00
1519521,RESOLVED,DUPLICATE,Security,1/11/2019 20:35,0,3,[],[],3,,0 days 03:01:28,0 days 02:52:00
1519522,RESOLVED,DUPLICATE,Security,1/11/2019 20:39,0,5,[],[],3,,5 days 22:08:56,5 days 13:47:00
1519723,RESOLVED,DUPLICATE,Security,1/13/2019 20:00,0,5,[],[],3,,1 days 02:49:24,1 days 03:40:00
1520589,NEW,,Security,1/16/2019 20:15,2,7,[],[432687],3,3,348 days 03:45:00,317 days 05:46:00
1520973,RESOLVED,DUPLICATE,Security,1/18/2019 0:20,0,2,[],[1442203],3,,5 days 22:24:28,5 days 21:21:00
1521377,RESOLVED,DUPLICATE,Security,1/20/2019 13:00,0,7,[],[],3,,0 days 22:34:48,1 days 00:17:00
1521756,RESOLVED,FIXED,Security,1/22/2019 13:06,1,6,[],[1442203],3,1,1 days 14:47:13,1 days 13:57:00
1521857,RESOLVED,DUPLICATE,Security,1/22/2019 18:32,0,8,[1529643],[1442203],3,3,105 days 04:41:32,107 days 05:33:00
1523679,RESOLVED,FIXED,Security,1/29/2019 16:55,0,9,[],[],3,5,2 days 11:04:34,2 days 10:33:00
1524323,NEW,,Security,1/31/2019 17:18,1,6,[],[1442203],3,3,333 days 06:41:25,326 days 13:33:00
1524492,RESOLVED,DUPLICATE,Security,2/1/2019 8:22,0,4,[],[],3,,0 days 01:06:21,0 days 01:11:00
1524588,RESOLVED,DUPLICATE,Security,2/1/2019 15:00,0,3,[],[],3,,0 days 02:05:26,0 days 02:01:00
1525235,RESOLVED,DUPLICATE,Security,2/5/2019 9:36,0,2,[],[],3,,0 days 00:22:26,0 days 00:22:00
1527054,RESOLVED,INVALID,Security,2/11/2019 19:06,0,2,[],[],3,,2 days 16:06:38,2 days 19:22:00
1527245,RESOLVED,DUPLICATE,Security,2/12/2019 8:46,0,8,[],[],3,,0 days 08:45:48,0 days 08:28:00
1528193,RESOLVED,INVALID,Security,2/15/2019 10:42,0,16,[],[],3,,0 days 03:40:52,0 days 03:26:00
1528738,UNCONFIRMED,,Security,2/18/2019 13:21,1,9,[],[],3,5,315 days 10:38:21,314 days 11:49:00
1528782,RESOLVED,WONTFIX,Security,2/18/2019 16:45,0,9,[],[1527973],3,,14 days 00:51:53,14 days 19:01:00
1529643,RESOLVED,FIXED,Security,2/21/2019 17:17,1,21,[],"[1442203, 1538644, 1521857, 1558856]",3,1,20 days 11:51:42,20 days 07:25:00
1530327,RESOLVED,FIXED,Security,2/25/2019 13:03,0,7,[],"[1463693, 1530348]",3,1,1 days 08:49:52,1 days 11:12:00
1530335,RESOLVED,FIXED,Security,2/25/2019 13:33,0,23,[],[1442203],3,3,70 days 20:17:43,70 days 22:49:00
1530348,RESOLVED,FIXED,Security,2/25/2019 13:55,0,10,"[1530327, 1550209]","[1442203, 1463693]",3,2,32 days 08:05:33,29 days 13:29:00
1530395,RESOLVED,FIXED,Security,2/25/2019 16:18,0,4,[377496],"[1477942, 1520800]",5,1,0 days 11:38:47,0 days 11:31:00
1531042,NEW,,Security,2/27/2019 15:38,1,3,[],[1442203],3,3,306 days 08:21:07,333 days 01:15:00
1531159,RESOLVED,WORKSFORME,Security,2/27/2019 22:12,0,31,"[1530179, 1530276, 1530277, 1530279, 1530281, 1530282, 1530283, 1530285, 1530765, 1530777, 1530778, 1530781, 1530783, 1530785, 1530787, 1530799, 1530801, 1531008, 1531013, 1534337]",[],3,,83 days 17:01:09,78 days 11:02:00
1532322,UNCONFIRMED,,Security,3/4/2019 16:16,0,1,[],[1442203],3,,301 days 07:43:01,322 days 17:37:00
1532338,RESOLVED,FIXED,Security,3/4/2019 16:53,0,7,[377496],[432687],3,1,18 days 00:01:29,16 days 22:35:00
1532746,RESOLVED,FIXED,Security,3/5/2019 19:52,0,13,[1479433],[],3,1,44 days 02:02:27,45 days 17:23:00
1533542,NEW,,Security,3/7/2019 21:15,3,1,[1191418],[],3,5,298 days 02:44:05,307 days 07:07:00
1534629,VERIFIED,FIXED,Security,3/12/2019 14:09,0,14,[],"[1442203, 1463693]",3,3,7 days 07:48:55,7 days 01:57:00
1534690,NEW,,Security,3/12/2019 16:05,0,10,[],[1442203],3,5,293 days 07:54:57,304 days 06:58:00
1534724,VERIFIED,FIXED,Security,3/12/2019 17:54,0,8,[],[1442203],3,1,2 days 09:54:12,2 days 12:42:00
1535278,RESOLVED,FIXED,Security,3/14/2019 10:39,0,8,[],[1442203],3,3,9 days 11:06:49,9 days 15:52:00
1535284,RESOLVED,INVALID,Security,3/14/2019 11:45,0,4,[],[],3,,7 days 06:01:26,7 days 02:09:00
1535285,RESOLVED,INVALID,Security,3/14/2019 11:56,0,4,[],[],3,,1 days 04:31:35,1 days 06:21:00
1535786,RESOLVED,FIXED,Security,3/16/2019 0:08,0,6,[],[1476509],3,2,12 days 10:09:47,12 days 15:06:00
1536065,RESOLVED,DUPLICATE,Security,3/18/2019 12:18,0,3,[],[],3,,1 days 04:32:09,1 days 04:45:00
1538166,RESOLVED,DUPLICATE,Security,3/22/2019 13:11,0,4,[],[1492498],3,5,5 days 03:30:05,4 days 17:45:00
1538644,NEW,,Security,3/25/2019 9:41,1,1,[1529643],[1442203],3,3,280 days 14:18:27,278 days 11:49:00
1538813,RESOLVED,INCOMPLETE,Security,3/25/2019 19:02,0,14,[],[],3,,255 days 19:53:58,285 days 09:42:00
1539123,UNCONFIRMED,,Security,3/26/2019 12:15,0,7,[],[1442203],3,3,279 days 11:44:02,274 days 12:53:00
1540164,RESOLVED,WONTFIX,Security,3/29/2019 15:45,0,3,[],[],3,,3 days 17:08:28,3 days 22:11:00
1540336,RESOLVED,INCOMPLETE,Security,3/30/2019 1:11,0,12,[],[],3,5,126 days 09:00:06,130 days 08:07:00
1540637,VERIFIED,FIXED,Security,4/1/2019 8:52,0,16,[],[1492498],3,2,8 days 07:33:18,7 days 21:37:00
1540685,RESOLVED,FIXED,Security,4/1/2019 12:13,0,4,[],[],3,5,0 days 20:26:44,0 days 22:02:00
1541012,VERIFIED,FIXED,Security,4/2/2019 12:31,0,18,[1515608],[1547013],4,1,86 days 04:39:19,80 days 12:34:00
1541386,VERIFIED,DUPLICATE,Security,4/3/2019 11:30,0,8,[],[],3,,0 days 22:42:50,0 days 23:17:00
1542226,RESOLVED,INVALID,Security,4/5/2019 13:07,0,2,[],[],3,,0 days 00:04:54,0 days 00:05:00
1542985,NEW,,Security,4/9/2019 5:38,0,5,[],[1191418],3,3,265 days 18:21:23,262 days 21:24:00
1544316,RESOLVED,DUPLICATE,Security,4/14/2019 19:42,0,2,[],[],3,,0 days 17:52:31,0 days 18:33:00
1544564,NEW,,Security,4/15/2019 20:51,0,1,"[1484955, 1600444, 1609126, 1544610, 1549561, 1552333, 1553342, 1555438, 1561443, 1563355]",[1442203],3,3,259 days 03:08:50,265 days 05:24:00
1544610,RESOLVED,FIXED,Security,4/15/2019 23:29,0,11,[],[1544564],3,,21 days 10:21:28,21 days 20:26:00
1544769,RESOLVED,INVALID,Security,4/16/2019 12:53,0,2,[],[],3,,2 days 04:23:14,2 days 03:01:00
1545743,VERIFIED,FIXED,Security,4/19/2019 10:52,0,15,[],[],3,1,24 days 17:21:05,23 days 02:13:00
1545744,NEW,,Security,4/19/2019 10:57,0,2,[],[],2,,255 days 13:02:24,254 days 19:42:00
1546521,RESOLVED,FIXED,Security,4/23/2019 21:34,0,8,[],[],3,3,2 days 00:37:08,2 days 00:34:00
1546625,NEW,,Security,4/24/2019 11:24,0,9,[],[1442203],3,3,250 days 12:35:35,241 days 00:55:00
1547013,RESOLVED,FIXED,Security,4/25/2019 16:00,0,6,[1541012],[1442203],3,1,7 days 12:30:39,7 days 22:36:00
1547695,RESOLVED,FIXED,Security,4/29/2019 12:54,0,9,[],[],3,1,14 days 15:19:13,14 days 18:51:00
1549372,RESOLVED,DUPLICATE,Security,5/6/2019 13:24,0,2,[],[],3,,0 days 07:54:58,0 days 08:19:00
1549561,RESOLVED,FIXED,Security,5/6/2019 19:35,0,8,[],[1544564],3,1,24 days 02:22:03,23 days 20:07:00
1549609,RESOLVED,FIXED,Security,5/6/2019 22:47,0,7,[],[],3,5,90 days 17:13:40,88 days 16:53:00
1549662,RESOLVED,INVALID,Security,5/7/2019 5:26,0,2,[],[],3,,0 days 05:01:20,0 days 05:16:00
1549893,RESOLVED,INVALID,Security,5/8/2019 1:51,0,4,[],[],3,,0 days 06:52:44,0 days 06:54:00
1550209,RESOLVED,FIXED,Security,5/8/2019 21:43,0,4,[],[1530348],3,1,7 days 06:33:33,7 days 11:54:00
1550452,RESOLVED,WORKSFORME,Security,5/9/2019 12:00,0,4,[],[],3,,0 days 03:54:06,0 days 04:03:00
1550766,RESOLVED,DUPLICATE,Security,5/10/2019 15:18,0,3,[],[],3,,2 days 18:01:14,2 days 19:55:00
1551768,RESOLVED,INCOMPLETE,Security,5/15/2019 2:19,0,6,[],[],3,5,66 days 09:07:02,69 days 17:37:00
1551788,RESOLVED,INVALID,Security,5/15/2019 6:13,0,3,[],[],3,,0 days 00:51:09,0 days 00:50:00
1551795,RESOLVED,DUPLICATE,Security,5/15/2019 7:05,0,3,[],[],3,,0 days 01:58:34,0 days 01:59:00
1552333,RESOLVED,FIXED,Security,5/16/2019 21:01,0,5,[],"[1544564, 1558872]",3,1,32 days 18:56:28,34 days 19:20:00
1553342,RESOLVED,FIXED,Security,5/21/2019 23:51,0,4,[],[1544564],3,,107 days 04:14:13,111 days 15:02:00
1553498,RESOLVED,FIXED,Security,5/22/2019 14:26,0,4,[],[1553524],3,1,1 days 19:39:03,1 days 18:33:00
1553524,NEW,,Security,5/22/2019 15:11,3,12,"[1568974, 1572773, 1575755, 1575756, 1576622, 1583128, 1583873, 1584546, 1585620, 1588140, 1589634, 1598984, 1599985, 1601463, 1601841, 1607520, 1607732, 1608894, 1612336, 1615069, 1615071, 1615612, 1617045, 1553498, 1554700, 1555084, 1555118, 1555135, 1555737, 1555738, 1555739, 1555963, 1557458, 1557748, 1557766, 1559225, 1560138, 1560414, 1560513, 1560538, 1560555, 1560594, 1561118, 1561716, 1563199, 1563701, 1563751, 1563849, 1563866, 1565090, 1565265, 1565266, 1565638, 1566129, 1566797, 1567161, 1567561, 1568187, 1568261, 1568972, 1568990, 1569737, 1570630, 1570635, 1570973, 1570978, 1571427, 1571710, 1571831, 1572085, 1572189, 1572278, 1572368, 1572848, 1573133, 1573139, 1573140, 1573143, 1573473, 1573502, 1575074, 1575078, 1575207, 1575276, 1575317, 1575331, 1576960, 1576982, 1579010, 1579406, 1580455, 1580500, 1580923, 1582225, 1582544, 1585904, 1588531, 1588776, 1589883, 1590755, 1595133, 1601035]",[1574616],3,2,222 days 08:48:07,214 days 14:31:00
1553791,RESOLVED,INCOMPLETE,Security,5/23/2019 11:26,0,5,[],[],3,,197 days 03:26:58,193 days 01:35:00
1553834,RESOLVED,DUPLICATE,Security,5/23/2019 14:19,0,2,[],[],3,,0 days 03:42:45,0 days 04:04:00
1554700,RESOLVED,FIXED,Security,5/27/2019 14:54,0,4,[],[1553524],3,1,1 days 07:07:08,1 days 05:14:00
1555067,RESOLVED,FIXED,Security,5/28/2019 17:11,0,15,[1519209],[],3,,16 days 10:31:12,17 days 14:29:00
1555084,RESOLVED,FIXED,Security,5/28/2019 18:03,0,5,[],[1553524],3,1,13 days 09:19:58,13 days 03:59:00
1555118,RESOLVED,FIXED,Security,5/28/2019 19:49,0,5,[],[1553524],3,1,13 days 07:33:45,12 days 18:05:00
1555135,RESOLVED,FIXED,Security,5/28/2019 20:55,0,5,[],[1553524],3,1,13 days 06:27:23,13 days 04:50:00
1555438,RESOLVED,FIXED,Security,5/29/2019 18:08,0,7,[],[1544564],3,,28 days 15:30:43,28 days 14:22:00
1555627,VERIFIED,FIXED,Security,5/30/2019 9:08,1,17,[],[],4,1,22 days 00:30:45,20 days 20:27:00
1555737,RESOLVED,FIXED,Security,5/30/2019 16:19,0,5,[],[1553524],3,,25 days 17:25:30,25 days 19:33:00
1555738,RESOLVED,FIXED,Security,5/30/2019 16:20,0,6,[],[1553524],3,1,25 days 17:24:36,26 days 14:54:00
1555739,RESOLVED,FIXED,Security,5/30/2019 16:21,0,6,[],[1553524],3,1,25 days 17:23:54,24 days 16:22:00
1555888,RESOLVED,WORKSFORME,Security,5/31/2019 4:34,0,6,[],[],3,2,12 days 10:45:14,12 days 16:14:00
1555963,RESOLVED,FIXED,Security,5/31/2019 13:19,0,4,[],"[1553524, 1560414]",3,1,20 days 20:20:33,20 days 01:18:00
1556172,RESOLVED,INCOMPLETE,Security,6/1/2019 15:48,0,21,[],[],3,5,45 days 01:35:39,46 days 21:07:00
1556232,RESOLVED,INCOMPLETE,Security,6/2/2019 11:57,0,7,[],[],3,5,51 days 09:23:12,48 days 15:36:00
1556584,VERIFIED,DUPLICATE,Security,6/3/2019 23:28,0,3,[],[],3,,0 days 22:27:55,0 days 23:24:00
1556636,RESOLVED,INVALID,Security,6/4/2019 7:25,0,2,[],[],3,,0 days 04:41:05,0 days 04:28:00
1557295,RESOLVED,DUPLICATE,Security,6/6/2019 12:12,0,3,[],[],3,,0 days 09:03:22,0 days 08:49:00
1557458,RESOLVED,FIXED,Security,6/6/2019 19:34,0,8,[],[1553524],3,1,22 days 14:36:49,22 days 01:30:00
1557643,NEW,,Security,6/7/2019 8:14,1,5,[],[],3,,206 days 15:45:48,201 days 21:26:00
1557748,RESOLVED,FIXED,Security,6/7/2019 15:06,0,8,[],[1553524],3,2,33 days 06:48:12,32 days 17:31:00
1557766,RESOLVED,FIXED,Security,6/7/2019 15:58,0,5,[],[1553524],3,1,33 days 12:11:16,33 days 09:50:00
1558872,RESOLVED,FIXED,Security,6/12/2019 17:16,0,8,[1552333],[],3,1,26 days 16:43:59,25 days 19:03:00
1559042,RESOLVED,INVALID,Security,6/13/2019 4:31,0,2,[],[],3,,0 days 12:45:14,0 days 11:05:00
1559225,RESOLVED,FIXED,Security,6/13/2019 19:50,0,6,[],"[1553524, 1560138, 1561716, 1563199, 1563866]",3,2,29 days 02:06:23,28 days 11:21:00
1560098,RESOLVED,INVALID,Security,6/19/2019 10:59,0,3,[],[],3,,0 days 01:02:16,0 days 01:02:00
1560138,RESOLVED,WORKSFORME,Security,6/19/2019 17:18,0,1,[1559225],[1553524],3,2,30 days 00:03:00,28 days 05:37:00
1560291,RESOLVED,DUPLICATE,Security,6/20/2019 12:37,0,7,[803143],[],3,,1 days 07:05:36,1 days 06:57:00
1560414,RESOLVED,WONTFIX,Security,6/20/2019 21:50,0,3,[1555963],[1553524],3,2,18 days 11:52:30,19 days 02:51:00
1560513,RESOLVED,FIXED,Security,6/21/2019 11:58,0,13,[1561118],"[1553524, 1566129, 1566797]",3,2,36 days 17:44:29,34 days 13:44:00
1560538,RESOLVED,FIXED,Security,6/21/2019 14:24,1,14,[],[1553524],3,2,24 days 23:43:40,26 days 00:48:00
1560555,RESOLVED,FIXED,Security,6/21/2019 16:28,0,5,[],[1553524],3,1,14 days 11:20:38,15 days 14:28:00
1560594,RESOLVED,FIXED,Security,6/21/2019 19:23,0,5,[],[1553524],3,2,18 days 14:26:10,20 days 00:28:00
1561118,RESOLVED,FIXED,Security,6/24/2019 23:29,0,5,[1592426],"[1553524, 1560513]",3,,17 days 10:30:28,17 days 13:56:00
1561443,RESOLVED,FIXED,Security,6/25/2019 22:41,0,5,[],[1544564],3,1,84 days 11:19:09,82 days 21:30:00
1561578,NEW,,Security,6/26/2019 11:07,0,10,[],[],3,3,187 days 12:52:03,184 days 22:40:00
1561716,RESOLVED,FIXED,Security,6/26/2019 20:05,0,5,[1559225],[1553524],3,,23 days 13:54:40,22 days 09:14:00
1562362,RESOLVED,INVALID,Security,6/29/2019 1:38,0,2,[],[],3,,5 days 07:19:00,5 days 12:30:00
1562654,RESOLVED,FIXED,Security,7/1/2019 15:19,0,5,[],[1547372],3,,0 days 18:29:07,0 days 17:42:00
1562809,RESOLVED,FIXED,Security,7/2/2019 6:32,0,6,[],[1547372],3,,2 days 03:18:50,2 days 03:02:00
1562826,NEW,,Security,7/2/2019 8:17,0,2,"[834830, 1562691]",[],3,5,181 days 15:42:31,184 days 05:21:00
1563199,RESOLVED,FIXED,Security,7/3/2019 12:00,1,4,[1559225],"[1553524, 1567561]",3,1,22 days 04:26:11,21 days 14:47:00
1563355,RESOLVED,FIXED,Security,7/3/2019 19:22,0,10,[],[1544564],3,1,117 days 08:45:57,126 days 21:24:00
1563701,RESOLVED,FIXED,Security,7/5/2019 11:00,0,4,[],[1553524],3,2,4 days 22:49:35,5 days 03:03:00
1563751,RESOLVED,FIXED,Security,7/5/2019 14:52,0,4,[],[1553524],3,,3 days 13:07:19,3 days 11:11:00
1563866,RESOLVED,FIXED,Security,7/6/2019 0:08,0,8,"[1559225, 1565638]",[1553524],3,2,13 days 03:58:08,13 days 16:05:00
1565265,RESOLVED,FIXED,Security,7/11/2019 16:13,0,5,[],[1553524],3,1,4 days 05:34:23,4 days 12:54:00
1565266,RESOLVED,FIXED,Security,7/11/2019 16:20,0,5,[],[1553524],3,1,4 days 05:27:55,4 days 09:53:00
1565638,RESOLVED,FIXED,Security,7/12/2019 18:13,0,5,[],"[1553524, 1563866]",3,1,3 days 03:34:51,3 days 00:12:00
1566129,RESOLVED,DUPLICATE,Security,7/15/2019 17:09,0,2,[1560513],[1553524],3,,13 days 15:16:25,13 days 03:18:00
1566797,RESOLVED,FIXED,Security,7/17/2019 11:34,0,8,[1560513],"[1553524, 1568261, 1570973]",3,1,15 days 10:10:10,16 days 10:40:00
1567120,RESOLVED,WONTFIX,Security,7/18/2019 11:11,0,3,[],[1562138],3,,6 days 11:04:05,6 days 14:30:00
1567161,RESOLVED,FIXED,Security,7/18/2019 13:16,0,16,[],[1553524],3,5,11 days 08:27:33,11 days 13:43:00
1567561,RESOLVED,FIXED,Security,7/19/2019 17:27,1,20,"[1563199, 1569737]","[1553524, 1568261]",3,1,16 days 16:33:18,17 days 23:46:00
1568187,RESOLVED,FIXED,Security,7/23/2019 13:14,0,4,[1569737],[1553524],3,1,13 days 20:29:13,13 days 03:02:00
1568261,RESOLVED,FIXED,Security,7/23/2019 17:26,1,6,"[1566797, 1567561]",[1553524],3,1,16 days 10:29:05,15 days 23:43:00
1568443,RESOLVED,INCOMPLETE,Security,7/24/2019 8:19,0,3,[],[],3,5,34 days 10:31:02,37 days 06:09:00
1568492,VERIFIED,FIXED,Security,7/24/2019 11:57,0,13,[],[],3,1,0 days 16:01:28,0 days 15:46:00
1568972,RESOLVED,FIXED,Security,7/25/2019 19:49,0,11,[],[1553524],3,1,20 days 23:48:14,18 days 08:59:00
1568974,ASSIGNED,,Security,7/25/2019 19:52,1,15,[],"[1553524, 1568990]",3,1,158 days 04:07:17,153 days 18:31:00
1568990,RESOLVED,DUPLICATE,Security,7/25/2019 20:43,0,2,[1568974],[1553524],3,1,158 days 03:16:26,147 days 18:10:00
1569737,RESOLVED,FIXED,Security,7/29/2019 19:33,1,4,[],"[1553524, 1567561, 1568187]",3,1,3 days 08:29:22,3 days 04:58:00
1570502,RESOLVED,FIXED,Security,7/31/2019 21:57,0,23,[],[],3,5,119 days 00:01:30,112 days 05:31:00
1570635,RESOLVED,FIXED,Security,8/1/2019 13:11,0,4,[],[1553524],3,2,3 days 20:46:16,3 days 18:47:00
1570973,VERIFIED,FIXED,Security,8/2/2019 13:45,1,8,"[1563849, 1566797]","[1553524, 1572368]",3,1,5 days 19:54:07,6 days 02:25:00
1570978,RESOLVED,FIXED,Security,8/2/2019 13:51,0,6,[],[1553524],3,1,17 days 13:56:47,17 days 09:00:00
1571003,VERIFIED,FIXED,Security,8/2/2019 14:53,3,16,[],"[432687, 1594613]",3,2,96 days 19:12:04,98 days 04:42:00
1571427,VERIFIED,FIXED,Security,8/5/2019 12:50,0,7,[],[1553524],3,1,2 days 09:09:53,2 days 11:10:00
1571710,VERIFIED,FIXED,Security,8/6/2019 13:37,0,26,[],[1553524],3,1,50 days 02:56:29,48 days 10:53:00
1571831,VERIFIED,FIXED,Security,8/6/2019 18:47,0,9,[],[1553524],3,1,6 days 03:11:55,6 days 04:35:00
1572085,RESOLVED,FIXED,Security,8/7/2019 13:41,0,5,[],[1553524],3,1,12 days 08:23:10,11 days 20:35:00
1572189,RESOLVED,FIXED,Security,8/7/2019 19:22,0,11,[],[1553524],3,1,8 days 00:15:46,8 days 01:48:00
1572278,RESOLVED,FIXED,Security,8/8/2019 0:05,0,4,[],"[1553524, 1573502]",3,1,6 days 22:05:45,6 days 17:16:00
1572368,RESOLVED,FIXED,Security,8/8/2019 7:43,1,4,[1570973],[1553524],3,1,12 days 01:59:53,11 days 23:41:00
1572773,ASSIGNED,,Security,8/9/2019 16:11,0,7,[],[1553524],3,3,143 days 07:48:18,139 days 00:14:00
1572848,RESOLVED,FIXED,Security,8/9/2019 20:05,0,4,[],[1553524],3,1,10 days 01:59:01,10 days 05:20:00
1572944,RESOLVED,INVALID,Security,8/10/2019 14:04,1,3,[],[],3,,4 days 02:20:26,4 days 07:46:00
1573133,VERIFIED,FIXED,Security,8/12/2019 11:44,0,10,[],[1553524],3,1,23 days 04:49:53,24 days 19:26:00
1573139,RESOLVED,DUPLICATE,Security,8/12/2019 12:14,0,5,[],"[1553524, 1573140]",3,1,1 days 00:14:58,1 days 01:09:00
1573140,VERIFIED,FIXED,Security,8/12/2019 12:19,0,14,[1573139],[1553524],3,1,5 days 09:36:02,5 days 02:29:00
1573143,VERIFIED,FIXED,Security,8/12/2019 12:43,0,19,[],[1553524],3,1,46 days 21:04:35,52 days 07:44:00
1573276,RESOLVED,FIXED,Security,8/12/2019 20:28,0,25,[],[1577134],5,1,44 days 11:30:47,52 days 02:12:00
1573399,NEW,,Security,8/13/2019 9:04,0,2,[],[],3,3,139 days 14:55:50,146 days 10:46:00
1573404,NEW,,Security,8/13/2019 9:13,0,1,[],[],3,3,139 days 14:46:31,121 days 23:56:00
1573473,RESOLVED,FIXED,Security,8/13/2019 13:21,0,7,[],[1553524],3,3,6 days 20:21:38,6 days 21:16:00
1573502,RESOLVED,FIXED,Security,8/13/2019 14:07,0,5,[1572278],[1553524],3,1,34 days 01:54:37,31 days 00:19:00
1573553,RESOLVED,INVALID,Security,8/13/2019 15:50,0,2,[],[],3,,2 days 00:24:40,1 days 23:00:00
1573736,NEW,,Security,8/14/2019 1:53,0,7,[],[432687],3,3,138 days 22:06:45,131 days 05:22:00
1574477,RESOLVED,DUPLICATE,Security,8/16/2019 13:32,0,3,[],[1402957],3,2,4 days 23:00:06,5 days 05:56:00
