,day_counter,0,1,2,3,4,5,6
2014-05-07,36,7,4,,,,,
2014-05-08,37,7,4,,,,,
2014-05-09,38,6,4,,,,,
2014-05-10,39,6,4,,,,,
2014-05-11,40,6,4,,,,,
2014-05-12,41,6,4,,,,,
2014-05-13,42,6,4,,,,,
2014-05-14,43,6,4,,,,,
2014-05-15,44,6,4,,,,,
2014-05-16,45,6,4,,,,,
2014-05-17,46,6,4,,,,,
2014-05-18,47,6,4,,,,,
2014-05-19,48,6,4,,,,,
2014-05-20,49,6,4,,,,,
2014-05-21,50,6,4,,,,,
2014-05-22,51,6,4,,,,,
2014-05-23,52,6,4,,,,,
2014-05-24,53,6,4,,,,,
2014-05-25,54,6,4,,,,,
2014-05-26,55,6,4,,,,,
2014-05-27,56,6,4,,,,,
2014-05-28,57,6,4,,,,,
2014-05-29,58,7,4,,,,,
2014-05-30,59,10,4,,,,,
2014-05-31,60,10,4,,,,,
2014-06-01,61,10,4,,,,,
2014-06-02,62,10,4,,,,,
2014-06-03,63,10,4,,,,,
2014-06-04,64,10,4,,,,,
2014-06-05,65,10,4,,,,,
2014-06-06,66,10,4,,,,,
2014-06-07,67,10,4,,,,,
2014-06-08,68,10,4,,,,,
2014-06-09,69,10,4,,,,,
2014-06-10,70,10,4,,,,,
2014-06-11,71,11,4,,,,,
2014-06-12,72,12,4,,,,,
2014-06-13,73,12,4,,,,,
2014-06-14,74,12,4,,,,,
2014-06-15,75,12,4,,,,,
2014-06-16,76,12,4,,,,,
2014-06-17,77,12,4,,,,,
2014-06-18,78,12,4,,,,,
2014-06-19,79,12,4,,,,,
2014-06-20,80,12,4,,,,,
2014-06-21,81,12,4,,,,,
2014-06-22,82,11,4,,,,,
2014-06-23,83,12,4,,,,,
2014-06-24,84,13,4,,,,,
2014-06-25,85,13,4,,,,,
2014-06-26,86,13,4,,,,,
2014-06-27,87,13,4,,,,,
2014-06-28,88,13,4,,,,,
2014-06-29,89,13,4,,,,,
2014-06-30,90,13,4,,,,,
2014-07-01,,,,,,,,
2014-07-02,,,,,,,,
2014-07-03,2,,2,,,,,
2014-07-04,3,,2,,,,,
2014-07-05,4,,2,,,,,
2014-07-06,5,,2,,,,,
2014-07-07,6,,2,,,,,
2014-07-08,7,,2,,,,,
2014-07-09,8,,2,,,,,
2014-07-10,9,,2,,,,,
2014-07-11,10,1,2,,,,,
2014-07-12,11,1,2,,,,,
2014-07-13,12,1,2,,,,,
2014-07-14,13,1,2,,,,,
2014-07-15,14,1,2,,,,,
2014-07-16,15,1,2,,,,,
2014-07-17,16,1,2,,,,,
2014-07-18,17,1,2,,,,,
2014-07-19,18,2,,,,,,
2014-07-20,19,2,,,,,,
2014-07-21,20,2,,,,,,
2014-07-22,21,2,,,,,,
2014-07-23,22,5,,,,,,
2014-07-24,23,5,,,,,,
2014-07-25,24,4,,,,,,
2014-07-26,25,4,,,,,,
2014-07-27,26,4,,,,,,
2014-07-28,27,4,,,,,,
2014-07-29,28,4,,,,,,
2014-07-30,29,4,,,,,,
2014-07-31,30,4,,,,,,
2014-08-01,31,4,3,,,,,
2014-08-02,32,4,3,,,,,
2014-08-03,33,4,3,,,,,
2014-08-04,34,4,3,,,,,
2014-08-05,35,5,3,,,,,
2014-08-06,36,6,3,,,,,
2014-08-07,37,7,3,,,,,
2014-08-08,38,7,3,,,,,
2014-08-09,39,7,3,,,,,
2014-08-10,40,7,3,,,,,
2014-08-11,41,7,3,,,,,
2014-08-12,42,7,3,,,,,
2014-08-13,43,8,2,,,,,
2014-08-14,44,9,4,,,,,
2014-08-15,45,9,4,,,,,
2014-08-16,46,9,4,,,,,
2014-08-17,47,9,4,,,,,
2014-08-18,48,9,4,,,,,
2014-08-19,49,9,4,,,,,
2014-08-20,50,9,4,,,,,
2014-08-21,51,9,4,,,,,
2014-08-22,52,9,4,,,,,
2014-08-23,53,9,4,,,,,
2014-08-24,54,9,4,,,,,
2014-08-25,55,9,4,,,,,
2014-08-26,56,8,4,,,,,
2014-08-27,57,9,4,,,,,
2014-08-28,58,9,4,,,,,
2014-08-29,59,9,4,,,,,
2014-08-30,60,9,4,,,,,
2014-08-31,61,9,4,,,,,
2014-09-01,62,9,4,,,,,
2014-09-02,63,10,2,,,,,
2014-09-03,64,9,4,,,,,
2014-09-04,65,9,4,,,,,
2014-09-05,66,10,4,,,,,
2014-09-06,67,10,4,,,,,
2014-09-07,68,10,4,,,,,
2014-09-08,69,11,4,,,,,
2014-09-09,70,11,4,,,,,
2014-09-10,71,11,4,,,,,
2014-09-11,72,12,4,,,,,
2014-09-12,73,12,4,,,,,
2014-09-13,74,12,4,,,,,
2014-09-14,75,12,4,,,,,
2014-09-15,76,13,2,,,,,
2014-09-16,77,13,2,,,,,
2014-09-17,78,13,2,,,,,
2014-09-18,79,13,2,,,,,
2014-09-19,80,13,5,,,,,
2014-09-20,81,14,5,,,,,
2014-09-21,82,14,5,,,,,
2014-09-22,83,14,5,,,,,
2014-09-23,84,14,5,,,,,
2014-09-24,85,14,5,,,,,
2014-09-25,86,14,5,,,,,
2014-09-26,87,14,5,,,,,
2014-09-27,88,16,4,,,,,
2014-09-28,89,16,4,,,,,
2014-09-29,90,17,4,,,,,
2014-09-30,91,18,4,,,,,
2014-10-01,,,,,,,,
2014-10-02,,,,,,,,
2014-10-03,,,,,,,,
2014-10-04,,,,,,,,
2014-10-05,4,1,,,,,,
2014-10-06,5,1,,,,,,
2014-10-07,6,2,,,,,,
2014-10-08,7,1,2,,,,,
2014-10-09,8,1,2,,,,,
2014-10-10,9,1,2,,,,,
2014-10-11,10,1,2,,,,,
2014-10-12,11,1,2,,,,,
2014-10-13,12,1,2,,,,,
2014-10-14,13,1,2,,,,,
2014-10-15,14,1,2,,,,,
2014-10-16,15,1,2,,,,,
2014-10-17,16,1,2,,,,,
2014-10-18,17,1,2,,,,,
2014-10-19,18,2,2,,,,,
2014-10-20,19,2,2,,,,,
2014-10-21,20,2,2,,,,,
2014-10-22,21,2,2,,,,,
2014-10-23,22,3,2,,,,,
2014-10-24,23,4,2,,,,,
2014-10-25,24,4,2,,,,,
2014-10-26,25,4,2,,,,,
2014-10-27,26,4,2,,,,,
2014-10-28,27,3,2,,,,,
2014-10-29,28,3,2,,,,,
2014-10-30,29,3,2,,,,,
2014-10-31,30,5,2,,,,,
2014-11-01,31,5,2,,,,,
2014-11-02,32,5,2,,,,,
2014-11-03,33,4,2,,,,,
2014-11-04,34,5,2,,,,,
2014-11-05,35,5,2,,,,,
2014-11-06,36,5,2,,,,,
2014-11-07,37,5,2,,,,,
2014-11-08,38,5,2,,,,,
2014-11-09,39,5,2,,,,,
2014-11-10,40,5,2,,,,,
2014-11-11,41,6,2,,,,,
2014-11-12,42,3,4,,,,,
2014-11-13,43,4,5,,,,,
2014-11-14,44,4,5,,,,,
2014-11-15,45,5,5,,,,,
2014-11-16,46,5,5,,,,,
2014-11-17,47,5,5,,,,,
2014-11-18,48,7,5,,,,,
2014-11-19,49,7,5,,,,,
2014-11-20,50,7,5,,,,,
2014-11-21,51,7,5,,,,,
2014-11-22,52,7,5,,,,,
2014-11-23,53,7,5,,,,,
2014-11-24,54,9,2,,,,,
2014-11-25,55,9,2,,,,,
2014-11-26,56,9,2,,,,,
2014-11-27,57,10,2,,,,,
2014-11-28,58,11,2,,,,,
2014-11-29,59,11,2,,,,,
2014-11-30,60,12,2,,,,,
2014-12-01,61,11,2,,,,,
2014-12-02,62,11,2,,,,,
2014-12-03,63,11,2,,,,,
2014-12-04,64,11,2,,,,,
2014-12-05,65,12,2,,,,,
2014-12-06,66,12,2,,,,,
2014-12-07,67,12,2,,,,,
2014-12-08,68,12,2,,,,,
2014-12-09,69,11,2,,,,,
2014-12-10,70,11,2,,,,,
2014-12-11,71,11,2,,,,,
2014-12-12,72,11,2,,,,,
2014-12-13,73,11,2,,,,,
2014-12-14,74,10,2,,,,,
2014-12-15,75,11,2,,,,,
2014-12-16,76,11,4,,,,,
2014-12-17,77,12,6,,,,,
2014-12-18,78,12,6,,,,,
2014-12-19,79,14,6,,,,,
2014-12-20,80,14,6,,,,,
2014-12-21,81,14,6,,,,,
2014-12-22,82,13,6,,,,,
2014-12-23,83,13,6,,,,,
2014-12-24,84,13,6,,,,,
2014-12-25,85,13,6,,,,,
2014-12-26,86,13,6,,,,,
2014-12-27,87,13,6,,,,,
2014-12-28,88,13,6,,,,,
2014-12-29,89,13,6,,,,,
2014-12-30,90,13,6,,,,,
2014-12-31,91,13,6,,,,,
2015-01-01,,,,,,,,
2015-01-02,,,,,,,,
2015-01-03,,,,,,,,
2015-01-04,,,,,,,,
2015-01-05,,,,,,,,
2015-01-06,5,,2,,,,,
2015-01-07,6,,2,,,,,
2015-01-08,7,,2,,,,,
2015-01-09,8,,2,,,,,
2015-01-10,9,,2,,,,,
2015-01-11,10,,2,,,,,
2015-01-12,11,,2,,,,,
2015-01-13,12,2,2,,,,,
2015-01-14,13,2,2,,,,,
2015-01-15,14,3,2,,,,,
2015-01-16,15,5,2,,,,,
2015-01-17,16,5,2,,,,,
2015-01-18,17,5,2,,,,,
2015-01-19,18,5,2,,,,,
2015-01-20,19,5,4,,,,,
2015-01-21,20,4,5,,,,,
2015-01-22,21,4,5,,,,,
2015-01-23,22,4,5,,,,,
2015-01-24,23,4,5,,,,,
2015-01-25,24,4,5,,,,,
2015-01-26,25,4,5,,,,,
2015-01-27,26,4,5,,,,,
2015-01-28,27,5,5,,,,,
2015-01-29,28,6,5,,,,,
2015-01-30,29,6,5,,,,,
2015-01-31,30,6,5,,,,,
2015-02-01,31,6,5,,,,,
2015-02-02,32,8,3,,,,,
2015-02-03,33,8,3,,,,,
2015-02-04,34,8,3,,,,,
2015-02-05,35,8,3,,,,,
2015-02-06,36,9,3,,,,,
2015-02-07,37,9,3,,,,,
2015-02-08,38,10,3,,,,,
2015-02-09,39,9,5,,,,,
2015-02-10,40,9,5,,,,,
2015-02-11,41,8,6,,,,,
2015-02-12,42,8,6,,,,,
2015-02-13,43,7,6,,,,,
2015-02-14,44,7,6,,,,,
2015-02-15,45,7,6,,,,,
2015-02-16,46,8,6,,,,,
2015-02-17,47,9,6,,,,,
2015-02-18,48,10,6,,,,,
2015-02-19,49,10,6,,,,,
2015-02-20,50,10,6,,,,,
2015-02-21,51,10,6,,,,,
2015-02-22,52,10,6,,,,,
2015-02-23,53,12,6,,,,,
2015-02-24,54,12,6,,,,,
2015-02-25,55,13,6,,,,,
2015-02-26,56,13,6,,,,,
2015-02-27,57,13,6,,,,,
2015-02-28,58,14,6,,,,,
2015-03-01,59,14,6,,,,,
2015-03-02,60,14,6,,,,,
2015-03-03,61,14,6,,,,,
2015-03-04,62,15,6,,,,,
2015-03-05,63,16,6,,,,,
2015-03-06,64,16,6,,,,,
2015-03-07,65,16,6,,,,,
2015-03-08,66,16,6,,,,,
2015-03-09,67,14,6,,,,,
2015-03-10,68,14,6,,,,,
2015-03-11,69,14,6,,,,,
2015-03-12,70,14,6,,,,,
2015-03-13,71,14,6,,,,,
2015-03-14,72,14,6,,,,,
2015-03-15,73,14,6,,,,,
2015-03-16,74,14,6,,,,,
2015-03-17,75,14,6,,,,,
2015-03-18,76,14,6,,,,,
2015-03-19,77,15,6,,,,,
2015-03-20,78,15,6,,,,,
2015-03-21,79,15,6,,,,,
2015-03-22,80,15,6,,,,,
2015-03-23,81,16,6,,,,,
2015-03-24,82,18,6,,,,,
2015-03-25,83,18,6,,,,,
2015-03-26,84,19,6,,,,,
2015-03-27,85,19,6,,,,,
2015-03-28,86,20,6,,,,,
2015-03-29,87,20,6,,,,,
2015-03-30,88,21,6,,,,,
2015-03-31,89,21,9,,,,,
2015-04-01,,,,,,,,
2015-04-02,,,,,,,,
2015-04-03,2,1,,,,,,
2015-04-04,3,1,,,,,,
2015-04-05,4,1,,,,,,
2015-04-06,5,1,,,,,,
2015-04-07,,,,,,,,
2015-04-08,,,,,,,,
2015-04-09,8,1,,,,,,
2015-04-10,9,1,,,,,,
2015-04-11,10,1,,,,,,
2015-04-12,11,1,,,,,,
2015-04-13,12,1,,,,,,
2015-04-14,13,1,,,,,,
2015-04-15,14,2,,,,,,
2015-04-16,15,1,,,,,,
2015-04-17,16,1,,,,,,
2015-04-18,17,2,,,,,,
2015-04-19,18,2,,,,,,
2015-04-20,19,1,2,,,,,
2015-04-21,20,1,2,,,,,
2015-04-22,21,1,2,,,,,
2015-04-23,22,1,2,,,,,
2015-04-24,23,2,4,,,,,
2015-04-25,24,2,4,,,,,
2015-04-26,25,2,4,,,,,
2015-04-27,26,2,4,,,,,
2015-04-28,27,2,4,,,,,
2015-04-29,28,3,4,,,,,
2015-04-30,29,4,4,,,,,
2015-05-01,30,4,4,,,,,
2015-05-02,31,4,7,,,,,
2015-05-03,32,4,7,,,,,
2015-05-04,33,4,7,,,,,
2015-05-05,34,5,5,,,,,
2015-05-06,35,5,5,,,,,
2015-05-07,36,6,5,,,,,
2015-05-08,37,7,5,,,,,
2015-05-09,38,7,5,,,,,
2015-05-10,39,7,6,,,,,
2015-05-11,40,7,6,,,,,
2015-05-12,41,7,6,,,,,
2015-05-13,42,8,6,,,,,
2015-05-14,43,8,6,,,,,
2015-05-15,44,10,6,,,,,
2015-05-16,45,10,6,,,,,
2015-05-17,46,10,6,,,,,
2015-05-18,47,10,6,,,,,
2015-05-19,48,9,6,,,,,
2015-05-20,49,9,6,,,,,
2015-05-21,50,8,8,,,,,
2015-05-22,51,8,9,,,,,
2015-05-23,52,8,9,,,,,
2015-05-24,53,8,9,,,,,
2015-05-25,54,9,7,,,,,
2015-05-26,55,9,7,,,,,
2015-05-27,56,9,7,,,,,
2015-05-28,57,9,7,,,,,
2015-05-29,58,9,9,,,,,
2015-05-30,59,9,9,,,,,
2015-05-31,60,9,9,,,,,
2015-06-01,61,9,9,,,,,
2015-06-02,62,9,9,,,,,
2015-06-03,63,9,11,,,,,
2015-06-04,64,9,11,,,,,
2015-06-05,65,9,16,,,,,
2015-06-06,66,9,16,,,,,
2015-06-07,67,9,16,,,,,
2015-06-08,68,10,16,,,,,
2015-06-09,69,11,18,,,,,
2015-06-10,70,10,21,,,,,
2015-06-11,71,10,21,,,,,
2015-06-12,72,10,21,,,,,
2015-06-13,73,10,21,,,,,
2015-06-14,74,10,21,,,,,
2015-06-15,75,10,21,,,,,
2015-06-16,76,9,21,,,,,
2015-06-17,77,10,20,,,,,
2015-06-18,78,10,20,,,,,
2015-06-19,79,10,20,,,,,
2015-06-20,80,10,20,,,,,
2015-06-21,81,10,20,,,,,
2015-06-22,82,11,20,,,,,
2015-06-23,83,11,20,,,,,
2015-06-24,84,11,19,,,,,
2015-06-25,85,11,19,,,,,
2015-06-26,86,11,19,,,,,
2015-06-27,87,11,19,,,,,
2015-06-28,88,11,19,,,,,
2015-06-29,89,10,21,,,,,
2015-06-30,90,10,21,,,,,
2015-07-01,,,,,,,,
2015-07-02,1,2,,,,,,
2015-07-03,2,2,,,,,,
2015-07-04,3,2,,,,,,
2015-07-05,4,2,,,,,,
2015-07-06,5,1,,,,,,
2015-07-07,6,2,,,,,,
2015-07-08,7,2,2,,,,,
2015-07-09,8,3,5,,,,,
2015-07-10,9,3,8,,,,,
2015-07-11,10,4,8,,,,,
2015-07-12,11,4,8,,,,,
2015-07-13,12,3,8,,,,,
2015-07-14,13,3,8,,,,,
2015-07-15,14,6,8,,,,,
2015-07-16,15,6,8,,,,,
2015-07-17,16,6,9,,,,,
2015-07-18,17,6,9,,,,,
2015-07-19,18,6,9,,,,,
2015-07-20,19,6,9,,,,,
2015-07-21,20,7,10,,,,,
2015-07-22,21,7,11,,,,,
2015-07-23,22,7,13,,,,,
2015-07-24,23,8,13,,,,,
2015-07-25,24,8,13,,,,,
2015-07-26,25,8,13,,,,,
2015-07-27,26,10,13,,,,,
2015-07-28,27,12,13,,,,,
2015-07-29,28,12,13,,,,,
2015-07-30,29,12,13,,,,,
2015-07-31,30,12,13,,,,,
2015-08-01,31,13,11,,,,,
2015-08-02,32,13,11,,,,,
2015-08-03,33,13,11,,,,,
2015-08-04,34,14,13,,,,,
2015-08-05,35,14,15,,6,,,
2015-08-06,36,15,16,,6,,,
2015-08-07,37,15,16,,6,,,
2015-08-08,38,17,16,,6,,,
2015-08-09,39,17,16,,6,,,
2015-08-10,40,17,16,,6,,,
2015-08-11,41,22,16,,6,,,
2015-08-12,42,22,8,11,6,,,
2015-08-13,43,22,8,11,6,,,
2015-08-14,44,23,8,11,7,,,
2015-08-15,45,25,8,10,7,,,
2015-08-16,46,25,8,10,7,,,
2015-08-17,47,25,8,11,7,,,
2015-08-18,48,23,6,14,10,,,
2015-08-19,49,23,6,15,10,,,
2015-08-20,50,25,6,17,10,,,
2015-08-21,51,26,6,17,10,,,
2015-08-22,52,26,6,17,10,,,
2015-08-23,53,26,6,17,10,,,
2015-08-24,54,26,6,18,10,,,
2015-08-25,55,27,6,18,10,,,
2015-08-26,56,27,6,18,10,,,
2015-08-27,57,26,6,18,12,,,
2015-08-28,58,27,6,18,12,,,
2015-08-29,59,27,6,18,12,,,
2015-08-30,60,27,6,18,12,,,
2015-08-31,61,27,6,18,12,,,
2015-09-01,62,27,6,18,12,,,
2015-09-02,63,27,6,18,12,,,
2015-09-03,64,27,6,18,12,,,
2015-09-04,65,27,6,18,12,,,
2015-09-05,66,27,6,18,12,,,
2015-09-06,67,28,4,18,12,,,
2015-09-07,68,29,4,18,12,,,
2015-09-08,69,29,4,18,12,,,
2015-09-09,70,29,4,18,12,,,
2015-09-10,71,29,4,18,12,,,
2015-09-11,72,29,4,18,12,,,
2015-09-12,73,30,4,18,11,,,
2015-09-13,74,30,4,18,11,,,
2015-09-14,75,30,6,18,11,,,
2015-09-15,76,30,6,18,11,,,
2015-09-16,77,30,6,18,11,,,
2015-09-17,78,32,4,19,11,,,
2015-09-18,79,33,4,19,11,,,
2015-09-19,80,33,4,19,11,,,
2015-09-20,81,33,4,19,11,,,
2015-09-21,82,32,4,20,11,,,
2015-09-22,83,32,4,20,11,,,
2015-09-23,84,35,4,20,11,,,
2015-09-24,85,36,4,20,11,,,
2015-09-25,86,36,4,20,11,,,
2015-09-26,87,36,4,20,11,,,
2015-09-27,88,36,4,20,11,,,
2015-09-28,89,35,4,20,11,,,
2015-09-29,90,35,4,20,11,,,
2015-09-30,91,35,4,20,11,,,
2015-10-01,,,,,,,,
2015-10-02,,,,,,,,
2015-10-03,,,,,,,,
2015-10-04,,,,,,,,
2015-10-05,4,2,,,,,,
2015-10-06,5,3,,,,,,
2015-10-07,6,3,,,,,,
2015-10-08,7,3,,,,,,
2015-10-09,8,4,,,,,,
2015-10-10,9,4,,,,,,
2015-10-11,10,4,,,,,,
2015-10-12,11,4,,,,,,
2015-10-13,12,4,,,,,,
2015-10-14,13,4,,,,,,
2015-10-15,14,4,,,,,,
2015-10-16,15,5,,,,,,
2015-10-17,16,5,,,,,,
2015-10-18,17,5,,,,,,
2015-10-19,18,5,2,,,,,
2015-10-20,19,7,2,,,,,
2015-10-21,20,5,4,9,,,,
2015-10-22,21,6,6,9,,,,
2015-10-23,22,5,6,10,,,,
2015-10-24,23,5,6,10,,,,
2015-10-25,24,5,6,10,,,,
2015-10-26,25,6,4,10,,,,
2015-10-27,26,7,6,10,,,,
2015-10-28,27,8,6,10,,,,
2015-10-29,28,8,6,10,,,,
2015-10-30,29,8,6,10,,,,
2015-10-31,30,8,6,10,,,,
2015-11-01,31,8,6,10,,,,
2015-11-02,32,8,6,10,,,,
2015-11-03,33,9,6,11,,,,
2015-11-04,34,9,6,,13,,,
2015-11-05,35,9,6,,13,,,
2015-11-06,36,9,6,,13,,,
2015-11-07,37,9,6,,13,,,
2015-11-08,38,11,4,,13,,,
2015-11-09,39,11,4,,13,,,
2015-11-10,40,11,4,,18,,,
2015-11-11,41,12,4,,17,,,
2015-11-12,42,13,4,,17,,,
2015-11-13,43,14,4,,17,,,
2015-11-14,44,14,4,,17,,,
2015-11-15,45,14,4,,17,,,
2015-11-16,46,15,4,,17,,,
2015-11-17,47,16,4,,16,,,
2015-11-18,48,15,6,,16,,,
2015-11-19,49,17,6,,16,,,
2015-11-20,50,18,6,,16,,,
2015-11-21,51,18,6,,16,,,
2015-11-22,52,18,6,,16,,,
2015-11-23,53,18,6,,16,,,
2015-11-24,54,19,6,,15,,,
2015-11-25,55,20,6,,14,,,
2015-11-26,56,20,8,,14,,,
2015-11-27,57,20,8,,14,,,
2015-11-28,58,20,8,,14,,,
2015-11-29,59,20,8,,14,,,
2015-11-30,60,20,8,,14,,,
2015-12-01,61,20,8,,14,,,
2015-12-02,62,20,8,,14,,,
2015-12-03,63,20,8,,15,,,
2015-12-04,64,20,8,,15,,,
2015-12-05,65,20,8,,15,,,
2015-12-06,66,20,8,,15,,,
2015-12-07,67,20,8,,15,,,
2015-12-08,68,20,8,,15,,,
2015-12-09,69,20,4,,18,,,
2015-12-10,70,20,4,,18,,,
2015-12-11,71,21,4,,19,,,
2015-12-12,72,21,4,,19,,,
2015-12-13,73,21,4,,19,,,
2015-12-14,74,21,6,,19,,,
2015-12-15,75,21,6,,19,,,
2015-12-16,76,22,6,,18,,,
2015-12-17,77,22,6,,18,,,
2015-12-18,78,22,7,,18,,,
2015-12-19,79,22,7,,18,,,
2015-12-20,80,22,7,,18,,,
2015-12-21,81,27,7,,18,,,
2015-12-22,82,27,7,,18,,,
2015-12-23,83,27,7,,17,,,
2015-12-24,84,27,7,,17,,,
2015-12-25,85,27,7,,17,,,
2015-12-26,86,27,7,,17,,,
2015-12-27,87,27,7,,17,,,
2015-12-28,88,28,7,,17,,,
2015-12-29,89,27,11,,17,,,
2015-12-30,90,27,15,,17,,,
2015-12-31,91,27,15,,17,,,
2016-01-01,,,,,,,,
2016-01-02,1,1,,,,,,
2016-01-03,2,1,,,,,,
2016-01-04,3,1,,,,,,
2016-01-05,4,1,5,,,,,
2016-01-06,5,,5,,,,,
2016-01-07,6,2,,7,,,,
2016-01-08,7,2,,8,,,,
2016-01-09,8,2,,8,,,,
2016-01-10,9,2,,8,,,,
2016-01-11,10,2,,7,,,,
2016-01-12,11,2,,7,,,,
2016-01-13,12,2,2,7,,,,
2016-01-14,13,3,4,7,,,,
2016-01-15,14,3,7,7,,,,
2016-01-16,15,3,7,7,,,,
2016-01-17,16,3,7,7,,,,
2016-01-18,17,3,7,7,,,,
2016-01-19,18,4,11,4,,,,
2016-01-20,19,6,13,4,,,,
2016-01-21,20,6,13,4,,,,
2016-01-22,21,7,13,4,,,,
2016-01-23,22,7,13,4,,,,
2016-01-24,23,8,15,,,,,
2016-01-25,24,8,15,,,,,
2016-01-26,25,7,17,,,,,
2016-01-27,26,7,17,,,,,
2016-01-28,27,7,17,,,,,
2016-01-29,28,8,17,,,,,
2016-01-30,29,8,17,,,,,
2016-01-31,30,8,17,,,,,
2016-02-01,31,8,17,,,,,
2016-02-02,32,8,17,,,,,
2016-02-03,33,10,15,,,,,
2016-02-04,34,10,15,,,,,
2016-02-05,35,10,15,,,,,
2016-02-06,36,10,15,,,,,
2016-02-07,37,10,15,,,,,
2016-02-08,38,11,15,,,,,
2016-02-09,39,11,15,,,,,
2016-02-10,40,11,15,,,,,
2016-02-11,41,11,15,,,,,
2016-02-12,42,11,15,,,,,
2016-02-13,43,11,15,,,,,
2016-02-14,44,10,15,,,,,
2016-02-15,45,11,13,,,,,
2016-02-16,46,11,13,,,,,
2016-02-17,47,11,13,,,,,
2016-02-18,48,11,13,,,,,
2016-02-19,49,11,13,,,,,
2016-02-20,50,11,13,,,,,
2016-02-21,51,11,13,,,,,
2016-02-22,52,11,13,,,,,
2016-02-23,53,11,13,,,,,
2016-02-24,54,11,13,,,,,
2016-02-25,55,11,12,,,,,
2016-02-26,56,11,12,,,,,
2016-02-27,57,11,12,,,,,
2016-02-28,58,11,12,,,,,
2016-02-29,59,12,12,,,,,
2016-03-01,60,12,12,,,,,
2016-03-02,61,12,12,,,,,
2016-03-03,62,12,12,,,,,
2016-03-04,63,12,12,,,,,
2016-03-05,64,12,12,,,,,
2016-03-06,65,12,12,,,,,
2016-03-07,66,13,12,,,,,
2016-03-08,67,13,12,,,,,
2016-03-09,68,15,10,,,,,
2016-03-10,69,15,10,,,,,
2016-03-11,70,15,10,,,,,
2016-03-12,71,15,10,,,,,
2016-03-13,72,16,10,,,,,
2016-03-14,73,16,10,,,,,
2016-03-15,74,16,10,,,,,
2016-03-16,75,16,10,,,,,
2016-03-17,76,16,11,,,,,
2016-03-18,77,16,12,,,,,
2016-03-19,78,16,12,,,,,
2016-03-20,79,16,12,,,,,
2016-03-21,80,16,12,,,,,
2016-03-22,81,15,12,,,,,
2016-03-23,82,15,12,,,,,
2016-03-24,83,16,12,,,,,
2016-03-25,84,16,12,,,,,
2016-03-26,85,16,12,,,,,
2016-03-27,86,16,12,,,,,
2016-03-28,87,15,12,,,,,
2016-03-29,88,15,12,,,,,
2016-03-30,89,15,12,,,,,
2016-03-31,90,15,13,,,,,
2016-04-01,,,,,,,,
2016-04-02,,,,,,,,
2016-04-03,,,,,,,,
2016-04-04,3,,4,,,,,
2016-04-05,4,,4,,,,,
2016-04-06,5,,4,,,,,
2016-04-07,6,,4,,,,,
2016-04-08,7,,4,,,,,
2016-04-09,8,,4,,,,,
2016-04-10,9,,4,,,,,
2016-04-11,10,,4,,,,,
2016-04-12,11,,4,,,,,
2016-04-13,12,3,,,,,,
2016-04-14,13,3,,,,,,
2016-04-15,14,3,,,,,,
2016-04-16,15,3,,,,,,
2016-04-17,16,3,,,,,,
2016-04-18,17,3,,,,,,
2016-04-19,18,3,,,,,,
2016-04-20,19,3,,,,,,
2016-04-21,20,3,,,,,,
2016-04-22,21,3,,,,,,
2016-04-23,22,3,,,,,,
2016-04-24,23,3,,,,,,
2016-04-25,24,5,,,,,,
2016-04-26,25,4,,,,,,
2016-04-27,26,4,2,,,,,
2016-04-28,27,4,2,,,,,
2016-04-29,28,3,2,,,,,
2016-04-30,29,2,4,,,,,
2016-05-01,30,3,4,,,,,
2016-05-02,31,3,4,,,,,
2016-05-03,32,7,4,,,,,
2016-05-04,33,7,6,,,,,
2016-05-05,34,7,6,,,,,
2016-05-06,35,7,6,,,,,
2016-05-07,36,7,6,,,,,
2016-05-08,37,7,6,,,,,
2016-05-09,38,7,6,,,,,
2016-05-10,39,7,6,,,,,
2016-05-11,40,7,6,,,,,
2016-05-12,41,6,8,,,,,
2016-05-13,42,6,8,,,,,
2016-05-14,43,6,8,,,,,
2016-05-15,44,6,8,,,,,
2016-05-16,45,5,10,,,,,
2016-05-17,46,6,10,,,,,
2016-05-18,47,7,10,,,,,
2016-05-19,48,7,10,,,,,
2016-05-20,49,6,12,,,,,
2016-05-21,50,6,12,,,,,
2016-05-22,51,6,12,,,,,
2016-05-23,52,6,12,,,,,
2016-05-24,53,6,12,,,,,
2016-05-25,54,6,12,,,,,
2016-05-26,55,7,12,,,,,
2016-05-27,56,6,14,,,,,
2016-05-28,57,6,14,,,,,
2016-05-29,58,6,14,,,,,
2016-05-30,59,6,14,,,,,
2016-05-31,60,6,14,,,,,
2016-06-01,61,6,14,,,,,
2016-06-02,62,6,14,,,,,
2016-06-03,63,6,14,,,,,
2016-06-04,64,6,14,,,,,
2016-06-05,65,6,14,,,,,
2016-06-06,66,6,14,,,,,
2016-06-07,67,6,14,,,,,
2016-06-08,68,6,14,,,,,
2016-06-09,69,6,14,,,,,
2016-06-10,70,6,14,,,,,
2016-06-11,71,6,14,,,,,
2016-06-12,72,6,14,,,,,
2016-06-13,73,6,14,,,,,
2016-06-14,74,6,14,,,,,
2016-06-15,75,6,14,,,,,
2016-06-16,76,8,12,,,,,
2016-06-17,77,9,12,,,,,
2016-06-18,78,10,12,,,,,
2016-06-19,79,10,12,,,,,
