day_counter,0,1,2,3,4,5,6,7,8,9,10
1476,346,229,94,31,35,,,,,,
1477,347,229,92,31,35,,,,,,
1478,347,229,92,31,35,,,,,,
1479,347,229,92,31,35,,,,,,
1480,348,225,92,38,35,,,,,,
1481,348,225,92,38,35,,,,,,
1482,348,225,92,38,35,,,,,,
1483,348,225,92,38,35,,,,,,
1484,348,225,92,38,35,,,,,,
1485,350,225,90,38,35,,,,,,
1486,350,225,90,38,35,,,,,,
1487,350,225,90,38,35,,,,,,
1488,350,225,90,38,35,,,,,,
1489,350,225,90,38,35,,,,,,
1490,347,227,90,40,35,,,,,,
1491,347,227,90,40,35,,,,,,
1492,347,227,90,40,35,,,,,,
1493,348,229,86,40,35,,,,,,
1494,349,231,83,40,35,,,,,,
1495,349,231,83,40,35,,,,,,
1496,349,231,83,40,35,,,,,,
1497,351,233,83,56,13,,,,,,
1498,351,233,83,56,13,,,,,,
1499,351,239,83,49,13,,,,,,
1500,350,212,72,93,13,,,,,,
1501,350,212,72,93,13,,,,,,
1502,350,217,66,93,13,,,,,,
1503,350,217,66,93,13,,,,,,
1504,350,217,66,93,13,,,,,,
1505,349,217,66,96,13,,,,,,
1506,349,217,66,96,13,,,,,,
1507,351,237,66,73,13,,,,,,
1508,351,239,77,59,13,,,,,,
1509,352,239,77,57,13,,,,,,
1510,349,239,77,61,13,,,,,,
1511,349,239,77,61,13,,,,,,
1512,349,239,77,61,13,,,,,,
1513,349,239,77,61,13,,,,,,
1514,349,239,77,60,13,,,,,,
1515,351,239,77,56,13,,,,,,
1516,351,239,77,56,13,,,,,,
1517,350,238,77,56,13,,,,,,
1518,350,238,77,56,13,,,,,,
1519,350,238,77,56,13,,,,,,
1520,354,234,77,57,13,,,,,,
1521,355,232,77,57,13,,,,,,
1522,355,232,83,50,13,,,,,,
1523,356,234,79,50,13,,,,,,
1524,356,234,79,50,13,,,,,,
1525,356,234,79,50,13,,,,,,
1526,359,234,79,46,13,,,,,,
1527,360,234,79,44,13,,,,,,
1528,357,232,85,44,13,,,,,,
1529,359,232,86,39,13,,,,,,
1530,355,223,80,26,47,,,,,,
1531,356,221,80,26,47,,,,,,
1532,355,221,80,26,47,,,,,,
1533,354,223,80,26,47,,,,,,
1534,354,223,80,26,47,,,,,,
1535,354,223,80,26,47,,,,,,
1536,354,223,80,26,47,,,,,,
1537,354,223,80,26,47,,,,,,
1538,354,222,80,26,47,,,,,,
1539,351,216,70,46,47,,,,,,
1540,351,216,70,18,77,,,,,,
1541,351,216,70,18,77,,,,,,
1542,350,214,68,18,82,,,,,,
1543,351,214,68,18,80,,,,,,
1544,352,214,68,18,80,,,,,,
1545,357,221,74,18,60,,,,,,
1546,357,221,74,18,60,,,,,,
1547,357,221,74,18,60,,,,,,
1548,358,221,74,18,60,,,,,,
1549,358,221,74,18,60,,,,,,
1550,357,223,74,18,60,,,,,,
1551,359,221,80,18,52,,,,,,
1552,361,223,80,18,47,,,,,,
1553,362,223,80,18,45,,,,,,
1554,367,231,80,35,13,,,,,,
1555,368,229,80,34,13,,,,,,
1556,368,228,80,34,13,,,,,,
1557,369,225,80,34,13,,,,,,
1558,369,227,77,34,13,,,,,,
1559,369,227,77,34,13,,,,,,
1560,366,227,77,39,13,,,,,,
1561,366,227,77,39,13,,,,,,
1562,366,227,77,39,13,,,,,,
1563,366,227,77,39,13,,,,,,
1564,366,227,77,39,13,,,,,,
1565,367,227,77,37,13,,,,,,
1566,368,225,77,38,13,,,,,,
1567,368,225,77,38,13,,,,,,
1568,368,225,77,38,13,,,,,,
1569,368,225,77,37,13,,,,,,
1570,369,224,80,37,13,,,,,,
1571,368,224,80,37,13,,,,,,
1572,368,224,80,37,13,,,,,,
1573,368,224,80,37,13,,,,,,
1574,368,227,80,33,13,,,,,,
1575,370,227,84,27,13,,,,,,
1576,370,227,84,27,13,,,,,,
1577,371,225,84,27,13,,,,,,
1578,373,222,84,27,13,,,,,,
1579,373,222,84,27,13,,,,,,
1580,372,225,84,27,13,,,,,,
1581,373,223,84,27,13,,,,,,
1582,373,223,84,27,13,,,,,,
1583,374,223,87,22,13,,,,,,
1584,374,223,87,22,13,,,,,,
1585,371,228,87,22,13,,,,,,
1586,372,228,85,22,13,,,,,,
1587,374,228,81,22,13,,,,,,
1588,374,228,81,22,13,,,,,,
1589,375,226,81,22,13,,,,,,
1590,376,224,81,22,13,,,,,,
1591,376,224,81,22,13,,,,,,
1592,375,224,81,22,13,,,,,,
1593,375,224,81,22,13,,,,,,
1594,375,224,81,22,13,,,,,,
1595,376,228,76,22,13,,,,,,
1596,377,228,76,22,13,,,,,,
1597,376,228,76,22,13,,,,,,
1598,375,228,76,22,13,,,,,,
1599,377,224,76,22,13,,,,,,
1600,377,223,76,22,13,,,,,,
1601,377,223,76,22,13,,,,,,
1602,375,225,76,22,13,,,,,,
1603,376,225,76,22,13,,,,,,
1604,375,225,75,22,13,,,,,,
1605,375,225,75,22,13,,,,,,
1606,376,223,75,22,13,,,,,,
1607,379,219,75,22,13,,,,,,
1608,378,217,78,22,13,,,,,,
1609,378,217,78,22,13,,,,,,
1610,379,200,94,22,13,,,,,,
1611,381,197,94,22,13,,,,,,
1612,381,197,94,22,13,,,,,,
1613,380,197,94,22,13,,,,,,
1614,380,197,94,22,13,,,,,,
1615,381,207,81,22,13,,,,,,
1616,381,207,81,22,13,,,,,,
1617,380,207,81,22,13,,,,,,
1618,380,207,81,22,13,,,,,,
1619,380,206,81,22,13,,,,,,
1620,381,206,81,22,13,,,,,,
1621,382,204,81,22,13,,,,,,
1622,384,202,79,22,13,,,,,,
1623,384,202,79,22,13,,,,,,
1624,377,174,113,22,13,,,,,,
1625,378,174,113,22,13,,,,,,
1626,378,174,113,22,13,,,,,,
1627,378,174,113,22,13,,,,,,
1628,378,174,113,22,13,,,,,,
1629,378,174,113,22,13,,,,,,
1630,380,174,113,22,13,,,,,,
1631,380,174,112,22,13,,,,,,
1632,380,174,112,22,13,,,,,,
1633,379,174,112,22,13,,,,,,
1634,379,174,112,22,13,,,,,,
1635,388,200,75,22,13,,,,,,
1636,391,209,61,22,13,,,,,,
1637,392,209,58,22,13,,,,,,
1638,391,209,58,22,13,,,,,,
1639,390,208,58,22,13,,,,,,
1640,384,190,58,48,13,,,,,,
1641,385,188,58,48,13,,,,,,
1642,385,188,57,48,13,,,,,,
1643,385,188,57,48,13,,,,,,
1644,385,188,57,48,13,,,,,,
1645,385,188,57,48,13,,,,,,
1646,385,188,57,48,13,,,,,,
1647,385,188,57,48,13,,,,,,
1648,387,185,57,49,13,,,,,,
1649,387,185,57,49,13,,,,,,
1650,392,199,57,29,13,,,,,,
1651,392,199,57,28,13,,,,,,
1652,393,197,57,28,13,,,,,,
1653,394,195,57,28,13,,,,,,
1654,395,193,57,28,13,,,,,,
1655,395,193,57,28,13,,,,,,
1656,396,191,57,28,13,,,,,,
1657,396,191,57,28,13,,,,,,
1658,396,191,57,28,13,,,,,,
1659,392,183,50,48,13,,,,,,
1660,392,183,50,50,13,,,,,,
1661,392,183,50,50,13,,,,,,
1662,395,185,50,43,13,,,,,,
1663,395,185,50,43,13,,,,,,
1664,396,185,50,42,13,,,,,,
1665,397,185,50,47,6,,,,,,
1666,396,185,50,47,6,,,,,,
1667,396,185,50,47,6,,,,,,
1668,396,183,50,51,6,,,,,,
1669,396,183,50,51,6,,,,,,
1670,396,183,50,52,6,,,,,,
1671,396,183,50,52,6,,,,,,
1672,396,183,50,51,6,,,,,,
1673,396,183,50,51,6,,,,,,
1674,399,186,53,42,6,,,,,,
1675,399,186,53,42,6,,,,,,
1676,399,186,53,42,6,,,,,,
1677,400,194,53,31,6,,,,,,
1678,400,194,53,31,6,,,,,,
1679,400,193,53,31,6,,,,,,
1680,393,182,76,26,6,,,,,,
1681,393,182,76,26,6,,,,,,
1682,393,182,76,26,6,,,,,,
1683,393,180,78,26,6,,,,,,
1684,394,178,78,26,6,,,,,,
1685,396,175,78,26,6,,,,,,
1686,396,175,78,26,6,,,,,,
1687,396,175,78,26,6,,,,,,
1688,397,175,78,26,6,,,,,,
1689,399,193,57,26,6,,,,,,
1690,399,195,54,26,6,,,,,,
1691,398,195,54,26,6,,,,,,
1692,395,176,50,21,36,,,,,,
1693,396,176,50,21,34,,,,,,
1694,396,176,50,21,35,,,,,,
1695,403,176,50,21,28,,,,,,
1696,403,176,50,21,28,,,,,,
1697,403,176,50,21,28,,,,,,
1698,405,173,50,21,28,,,,,,
1699,405,173,50,21,28,,,,,,
1700,407,171,44,21,35,,,,,,
1701,408,171,44,21,35,,,,,,
1702,408,170,44,21,35,,,,,,
1703,408,173,40,21,35,,,,,,
1704,408,174,40,21,34,,,,,,
1705,408,174,40,21,34,,,,,,
1706,407,174,40,21,34,,,,,,
1707,408,172,40,21,34,,,,,,
1708,407,172,46,21,27,,,,,,
1709,411,178,50,26,6,,,,,,
1710,411,174,56,26,6,,,,,,
1711,412,170,56,26,6,,,,,,
1712,412,170,56,26,6,,,,,,
1713,413,167,56,26,6,,,,,,
1714,414,171,50,26,6,,,,,,
1715,413,171,50,26,6,,,,,,
1716,414,169,50,26,6,,,,,,
1717,414,169,50,26,6,,,,,,
1718,415,166,50,26,6,,,,,,
1719,411,161,43,43,6,,,,,,
1720,411,157,77,18,6,,,,,,
1721,411,157,77,18,6,,,,,,
1722,411,157,77,18,6,,,,,,
1723,411,157,77,18,6,,,,,,
1724,411,157,77,18,6,,,,,,
1725,412,155,77,18,6,,,,,,
1726,415,155,73,18,6,,,,,,
1727,415,154,73,18,6,,,,,,
1728,407,148,41,72,6,,,,,,
1729,408,148,41,70,6,,,,,,
1730,408,148,41,70,6,,,,,,
1731,408,155,40,62,6,,,,,,
1732,408,155,40,62,6,,,,,,
1733,408,155,40,62,6,,,,,,
1734,407,158,40,59,6,,,,,,
1735,407,158,40,59,6,,,,,,
1736,408,158,40,57,6,,,,,,
1737,402,150,40,73,6,,,,,,
1738,403,156,40,65,6,,,,,,
1739,404,154,40,65,6,,,,,,
1740,408,161,72,22,6,,,,,,
1741,408,165,67,22,6,,,,,,
1742,408,165,67,22,6,,,,,,
1743,408,168,63,22,6,,,,,,
1744,415,173,49,22,6,,,,,,
1745,414,166,56,22,6,,,,,,
1746,415,165,56,22,6,,,,,,
1747,418,160,56,22,6,,,,,,
1748,418,160,56,22,6,,,,,,
1749,417,160,56,22,6,,,,,,
1750,413,151,71,22,6,,,,,,
1751,413,151,71,22,6,,,,,,
1752,412,151,73,22,6,,,,,,
1753,412,151,73,22,6,,,,,,
1754,412,151,73,22,6,,,,,,
1755,413,156,68,22,6,,,,,,
1756,412,156,68,22,6,,,,,,
1757,412,156,68,22,6,,,,,,
1758,409,151,78,22,6,,,,,,
1759,409,151,78,22,6,,,,,,
1760,409,151,79,22,6,,,,,,
1761,409,151,79,22,6,,,,,,
1762,409,151,78,22,6,,,,,,
1763,408,151,78,22,6,,,,,,
1764,400,139,42,18,74,,,,,,
1765,398,139,38,18,81,,,,,,
1766,399,137,38,18,81,,,,,,
1767,399,137,38,18,81,,,,,,
1768,400,137,38,28,69,,,,,,
1769,400,137,38,28,69,,,,,,
1770,398,130,38,28,81,,,,,,
1771,396,127,35,24,96,,,,,,
1772,396,127,35,24,96,,,,,,
1773,396,127,35,24,96,,,,,,
1774,396,130,35,24,91,,,,,,
1775,396,130,35,24,91,,,,,,
1776,394,128,35,24,96,,,,,,
1777,396,131,35,24,90,,,,,,
1778,396,131,35,24,90,,,,,,
1779,396,131,35,24,90,,,,,,
1780,396,131,35,107,6,,,,,,
1781,396,131,35,106,6,,,,,,
1782,393,130,35,111,6,,,,,,
1783,394,128,35,111,6,,,,,,
1784,395,128,35,111,6,,,,,,
1785,397,130,35,106,6,,,,,,
1786,397,130,35,106,6,,,,,,
1787,401,130,35,101,6,,,,,,
1788,404,136,38,88,6,,,,,,
1789,404,136,38,88,6,,,,,,
1790,404,136,38,88,6,,,,,,
1791,406,133,61,68,6,,,,,,
1792,406,133,61,70,6,,,,,,
1793,408,141,59,59,6,,,,,,
1794,408,141,59,59,6,,,,,,
1795,409,139,59,59,6,,,,,,
1796,409,139,59,59,6,,,,,,
1797,411,144,51,59,6,,,,,,
1798,411,144,51,59,6,,,,,,
1799,411,144,51,59,6,,,,,,
1800,406,131,34,98,6,,,,,,
1801,406,131,34,98,6,,,,,,
1802,406,130,34,98,6,,,,,,
1803,405,130,34,98,6,,,,,,
1804,405,130,34,98,6,,,,,,
1805,405,130,34,98,6,,,,,,
1806,408,130,34,98,6,,,,,,
1807,407,132,34,95,6,,,,,,
1808,410,135,34,89,6,,,,,,
1809,410,139,25,96,6,,,,,,
1810,410,139,25,96,6,,,,,,
1811,410,139,25,96,6,,,,,,
1812,411,139,25,96,6,,,,,,
1813,411,139,25,96,6,,,,,,
1814,414,142,29,83,6,,,,,,
1815,415,142,29,81,6,,,,,,
1816,416,142,29,81,6,,,,,,
1817,418,142,29,77,6,,,,,,
1818,418,142,40,65,6,,,,,,
1819,418,141,40,65,6,,,,,,
1820,424,152,53,37,6,,,,,,
1821,423,152,53,37,6,,,,,,
1822,422,152,53,37,6,,,,,,
1823,424,152,53,34,6,,,,,,
1824,424,152,53,34,6,,,,,,
1825,424,152,53,34,6,,,,,,
1826,424,152,53,34,6,,,,,,
1827,425,154,50,34,6,,,,,,
1828,425,154,50,34,6,,,,,,
1829,425,154,50,34,6,,,,,,
1830,426,148,56,34,6,,,,,,
1831,426,147,56,34,6,,,,,,
1832,427,147,55,34,6,,,,,,
1833,427,147,55,34,6,,,,,,
1834,428,152,47,34,6,,,,,,
1835,429,154,42,34,6,,,,,,
1836,429,154,42,34,6,,,,,,
1837,429,154,42,34,6,,,,,,
1838,429,154,42,34,6,,,,,,
1839,429,154,42,34,6,,,,,,
1840,425,150,51,34,6,,,,,,
1841,425,151,48,34,6,,,,,,
1842,423,151,52,34,6,,,,,,
1843,424,149,52,34,6,,,,,,
1844,424,149,52,34,6,,,,,,
1845,423,149,54,34,6,,,,,,
1846,423,149,54,34,6,,,,,,
1847,426,147,51,34,6,,,,,,
1848,415,133,28,25,66,,,,,,
1849,415,133,28,25,66,,,,,,
1850,416,136,28,25,61,,,,,,
1851,416,136,28,25,61,,,,,,
1852,416,136,28,25,61,,,,,,
1853,416,136,28,25,61,,,,,,
1854,417,136,28,25,61,,,,,,
1855,417,136,28,25,61,,,,,,
1856,422,144,68,25,6,,,,,,
1857,424,148,61,25,6,,,,,,
1858,426,145,61,25,6,,,,,,
1859,426,145,61,25,6,,,,,,
1860,425,145,65,25,6,,,,,,
1861,425,145,65,25,6,,,,,,
1862,425,145,69,20,6,,,,,,
1863,425,145,69,20,6,,,,,,
1864,424,145,69,20,6,,,,,,
1865,427,141,69,20,6,,,,,,
1866,427,141,69,20,6,,,,,,
1867,428,141,66,20,6,,,,,,
1868,428,141,66,20,6,,,,,,
1869,428,141,66,20,6,,,,,,
1870,431,143,61,20,6,,,,,,
1871,431,143,61,20,6,,,,,,
1872,432,143,62,20,6,,,,,,
1873,432,143,62,20,6,,,,,,
1874,432,143,62,20,6,,,,,,
1875,432,145,58,20,6,,,,,,
1876,432,145,58,20,6,,,,,,
1877,432,147,55,20,6,,,,,,
1878,432,147,55,20,6,,,,,,
1879,431,147,55,20,6,,,,,,
1880,431,154,47,20,6,,,,,,
1881,432,154,47,20,6,,,,,,
1882,432,153,47,20,6,,,,,,
1883,433,151,47,20,6,,,,,,
1884,434,149,47,20,6,,,,,,
1885,436,146,47,20,6,,,,,,
1886,436,146,47,20,6,,,,,,
1887,436,146,47,20,6,,,,,,
1888,435,149,45,20,6,,,,,,
1889,435,149,45,20,6,,,,,,
1890,431,142,57,20,6,,,,,,
1891,431,142,57,20,6,,,,,,
1892,432,140,57,20,6,,,,,,
1893,432,140,60,16,6,,,,,,
1894,432,139,60,16,6,,,,,,
1895,432,139,60,16,6,,,,,,
1896,433,137,48,29,6,,,,,,
1897,433,137,48,29,6,,,,,,
1898,434,135,48,29,6,,,,,,
1899,427,133,48,40,6,,,,,,
1900,428,134,44,40,6,,,,,,
1901,429,134,44,38,6,,,,,,
1902,426,132,44,44,6,,,,,,
1903,426,131,44,44,6,,,,,,
1904,429,135,44,36,6,,,,,,
1905,429,135,44,36,6,,,,,,
1906,429,135,44,36,6,,,,,,
1907,429,135,44,36,6,,,,,,
1908,430,135,44,36,6,,,,,,
1909,430,135,61,18,6,,,,,,
1910,427,135,65,18,6,,,,,,
1911,432,137,57,16,6,,,,,,
1912,431,137,57,16,6,,,,,,
1913,430,137,57,16,6,,,,,,
1914,430,137,57,16,6,,,,,,
1915,432,137,53,16,6,,,,,,
1916,432,137,53,16,6,,,,,,
1917,430,135,59,16,6,,,,,,
1918,436,137,50,16,6,,,,,,
1919,436,136,50,16,6,,,,,,
1920,432,134,60,16,6,,,,,,
1921,431,134,60,16,6,,,,,,
1922,431,134,60,16,6,,,,,,
1923,432,132,58,16,6,,,,,,
1924,432,132,58,16,6,,,,,,
1925,432,132,58,16,6,,,,,,
1926,425,130,58,16,17,,,,,,
1927,425,130,58,16,17,,,,,,
1928,425,129,58,16,17,,,,,,
1929,425,129,58,16,17,,,,,,
1930,423,129,41,16,37,,,,,,
1931,423,129,41,16,36,,,,,,
1932,423,129,41,16,37,,,,,,
1933,423,129,41,16,37,,,,,,
1934,426,131,41,16,31,,,,,,
1935,424,129,41,16,37,,,,,,
1936,424,129,41,16,38,,,,,,
1937,424,129,41,16,38,,,,,,
1938,425,129,41,16,38,,,,,,
1939,427,131,38,16,36,,,,,,
1940,427,131,38,16,36,,,,,,
1941,427,131,38,16,36,,,,,,
1942,434,131,38,38,6,,,,,,
1943,434,131,38,38,6,,,,,,
1944,434,131,38,39,6,,,,,,
1945,436,133,38,33,6,,,,,,
1946,433,131,32,44,6,,,,,,
1947,433,131,32,44,6,,,,,,
1948,433,131,32,43,6,,,,,,
1949,433,131,32,43,6,,,,,,
1950,433,131,32,43,6,,,,,,
1951,438,139,35,25,6,,,,,,
1952,439,143,38,16,6,,,,,,
1953,439,143,38,16,6,,,,,,
1954,440,141,38,16,6,,,,,,
1955,440,141,38,16,6,,,,,,
1956,441,139,38,16,6,,,,,,
1957,441,139,38,16,6,,,,,,
1958,441,139,38,16,6,,,,,,
1959,441,139,38,16,6,,,,,,
1960,440,135,43,16,6,,,,,,
1961,443,130,43,16,6,,,,,,
1962,443,130,44,21,,,,,,,
1963,443,130,44,21,,,,,,,
1964,444,128,44,21,,,,,,,
1965,444,128,44,21,,,,,,,
1966,446,130,38,21,,,,,,,
1967,446,130,38,21,,,,,,,
1968,443,128,32,32,,,,,,,
1969,443,128,32,32,,,,,,,
1970,443,128,32,32,,,,,,,
1971,445,126,32,32,,,,,,,
1972,445,126,32,32,,,,,,,
1973,445,126,32,32,,,,,,,
1974,443,126,32,35,,,,,,,
1975,443,126,32,35,,,,,,,
1976,443,126,32,35,,,,,,,
1977,443,126,35,31,,,,,,,
1978,443,126,35,31,,,,,,,
1979,443,126,35,31,,,,,,,
1980,438,123,32,44,,,,,,,
1981,438,123,32,44,,,,,,,
1982,438,123,32,44,,,,,,,
1983,438,123,32,44,,,,,,,
1984,442,123,57,17,,,,,,,
1985,442,123,63,10,,,,,,,
1986,442,123,63,10,,,,,,,
1987,442,123,63,10,,,,,,,
1988,442,123,64,10,,,,,,,
1989,442,123,64,10,,,,,,,
1990,441,123,41,36,,,,,,,
1991,442,123,41,34,,,,,,,
1992,442,123,41,34,,,,,,,
1993,444,125,40,29,,,,,,,
1994,443,125,40,29,,,,,,,
1995,443,125,40,28,,,,,,,
1996,443,125,40,27,,,,,,,
1997,443,125,40,27,,,,,,,
1998,441,125,40,27,,,,,,,
1999,441,125,40,27,,,,,,,
2000,436,114,34,49,,,,,,,
2001,436,114,34,49,,,,,,,
2002,436,114,34,49,,,,,,,
2003,436,114,34,49,,,,,,,
2004,436,117,38,41,,,,,,,
2005,436,117,38,41,,,,,,,
2006,436,117,38,39,,,,,,,
2007,436,117,38,39,,,,,,,
2008,434,112,38,45,,,,,,,
2009,432,112,38,45,,,,,,,
2010,410,99,38,82,,,,,,,
2011,410,99,38,82,,,,,,,
2012,410,99,38,82,,,,,,,
2013,412,101,41,74,,,,,,,
2014,412,101,41,74,,,,,,,
2015,412,101,41,74,,,,,,,
2016,413,99,41,74,,,,,,,
2017,413,99,41,74,,,,,,,
2018,413,99,41,74,,,,,,,
2019,415,102,41,68,,,,,,,
2020,415,102,41,68,,,,,,,
2021,418,108,41,58,,,,,,,
2022,418,108,41,58,,,,,,,
2023,418,108,41,58,,,,,,,
2024,442,124,47,10,,,,,,,
2025,442,124,47,10,,,,,,,
2026,443,122,46,10,,,,,,,
2027,443,122,46,10,,,,,,,
2028,443,121,49,5,,,,,,,
2029,443,121,49,5,,,,,,,
2030,442,119,49,5,,,,,,,
2031,442,119,49,5,,,,,,,
2032,442,119,49,5,,,,,,,
2033,442,121,46,5,,,,,,,
2034,443,120,36,17,,,,,,,
2035,443,120,36,17,,,,,,,
2036,443,120,36,17,,,,,,,
2037,443,118,36,19,,,,,,,
2038,443,125,41,5,,,,,,,
2039,443,125,41,5,,,,,,,
2040,440,123,47,5,,,,,,,
2041,440,123,47,5,,,,,,,
2042,440,123,47,5,,,,,,,
2043,436,120,56,5,,,,,,,
2044,435,124,52,5,,,,,,,
2045,435,124,52,5,,,,,,,
2046,435,124,52,5,,,,,,,
2047,435,124,52,5,,,,,,,
2048,435,126,49,5,,,,,,,
2049,434,126,49,5,,,,,,,
2050,437,124,49,5,,,,,,,
2051,432,130,49,6,,,,,,,
2052,432,130,49,6,,,,,,,
2053,432,130,49,6,,,,,,,
2054,433,130,47,6,,,,,,,
2055,433,130,47,6,,,,,,,
2056,438,133,37,6,,,,,,,
2057,438,133,37,6,,,,,,,
2058,440,130,37,6,,,,,,,
2059,440,130,37,6,,,,,,,
2060,437,124,48,6,,,,,,,
2061,434,124,55,6,,,,,,,
2062,434,124,55,6,,,,,,,
2063,434,124,55,6,,,,,,,
2064,434,124,55,6,,,,,,,
2065,434,123,56,6,,,,,,,
2066,439,116,56,6,,,,,,,
2067,439,116,56,6,,,,,,,
2068,440,114,56,6,,,,,,,
2069,440,118,51,6,,,,,,,
2070,435,118,59,6,,,,,,,
2071,435,116,59,6,,,,,,,
2072,435,116,59,6,,,,,,,
2073,435,116,58,6,,,,,,,
2074,436,116,56,6,,,,,,,
2075,436,116,55,6,,,,,,,
2076,436,116,55,6,,,,,,,
2077,440,120,46,6,,,,,,,
2078,440,120,46,6,,,,,,,
2079,441,118,46,6,,,,,,,
2080,442,118,46,6,,,,,,,
2081,442,118,46,6,,,,,,,
2082,442,118,46,6,,,,,,,
2083,442,118,46,6,,,,,,,
2084,442,118,46,6,,,,,,,
2085,442,118,46,6,,,,,,,
2086,447,118,39,6,,,,,,,
2087,447,118,39,6,,,,,,,
2088,442,127,39,6,,,,,,,
2089,443,125,39,6,,,,,,,
2090,444,123,39,6,,,,,,,
2091,444,123,39,6,,,,,,,
2092,444,125,36,6,,,,,,,
2093,443,127,36,6,,,,,,,
2094,445,129,31,5,,,,,,,
2095,446,126,31,5,,,,,,,
2096,446,126,31,5,,,,,,,
2097,445,109,25,28,,,,,,,
2098,445,109,25,28,,,,,,,
2099,445,107,25,28,,,,,,,
2100,436,107,25,39,,,,,,,
2101,436,107,25,39,,,,,,,
2102,436,107,25,39,,,,,,,
2103,438,107,25,36,,,,,,,
2104,438,107,25,36,,,,,,,
2105,438,107,25,36,,,,,,,
2106,439,107,25,37,,,,,,,
2107,440,107,25,35,,,,,,,
2108,440,107,25,35,,,,,,,
2109,448,105,25,27,,,,,,,
2110,448,105,25,26,,,,,,,
2111,448,105,25,26,,,,,,,
2112,448,105,25,26,,,,,,,
2113,448,105,24,26,,,,,,,
2114,448,105,24,26,,,,,,,
2115,445,102,24,31,,,,,,,
2116,445,102,24,31,,,,,,,
2117,445,104,21,31,,,,,,,
2118,445,104,21,31,,,,,,,
2119,447,104,21,28,,,,,,,
2120,444,104,21,33,,,,,,,
2121,443,104,21,34,,,,,,,
2122,443,104,21,34,,,,,,,
2123,443,104,21,34,,,,,,,
2124,443,104,21,34,,,,,,,
2125,443,104,21,34,,,,,,,
2126,445,100,21,34,,,,,,,
2127,447,107,25,20,,,,,,,
2128,446,105,25,23,,,,,,,
2129,446,105,25,23,,,,,,,
2130,438,103,25,40,,,,,,,
2131,438,103,25,40,,,,,,,
2132,440,99,25,40,,,,,,,
2133,441,99,25,40,,,,,,,
2134,441,99,25,40,,,,,,,
2135,441,99,25,40,,,,,,,
2136,441,117,25,21,,,,,,,
2137,441,117,25,21,,,,,,,
2138,441,117,25,21,,,,,,,
2139,441,117,25,20,,,,,,,
2140,434,127,25,20,,,,,,,
2141,436,131,33,5,,,,,,,
2142,437,130,33,5,,,,,,,
2143,437,129,33,5,,,,,,,
2144,437,118,30,20,,,,,,,
2145,437,118,30,20,,,,,,,
2146,437,118,30,20,,,,,,,
2147,440,114,30,20,,,,,,,
2148,441,114,30,18,,,,,,,
2149,438,114,30,23,,,,,,,
2150,445,113,22,23,,,,,,,
2151,446,109,22,26,,,,,,,
2152,446,111,22,25,,,,,,,
2153,447,109,22,25,,,,,,,
2154,447,109,22,25,,,,,,,
2155,448,107,22,23,,,,,,,
2156,448,107,22,23,,,,,,,
2157,450,104,22,23,,,,,,,
2158,450,104,22,22,,,,,,,
2159,450,104,22,22,,,,,,,
2160,451,102,22,23,,,,,,,
2161,452,100,22,23,,,,,,,
2162,452,100,22,23,,,,,,,
2163,449,100,18,31,,,,,,,
2164,449,100,18,31,,,,,,,
2165,449,100,18,30,,,,,,,
2166,450,98,18,30,,,,,,,
2167,450,98,18,30,,,,,,,
2168,444,98,18,37,,,,,,,
2169,446,98,18,38,,,,,,,
2170,446,98,18,39,,,,,,,
2171,448,98,18,36,,,,,,,
2172,448,98,18,37,,,,,,,
2173,449,96,18,36,,,,,,,
2174,449,96,18,36,,,,,,,
2175,449,96,18,36,,,,,,,
2176,454,94,21,28,,,,,,,
2177,454,94,21,28,,,,,,,
2178,444,92,21,43,,,,,,,
2179,444,92,21,43,,,,,,,
2180,444,92,21,45,,,,,,,
2181,445,126,25,5,,,,,,,
2182,445,126,25,5,,,,,,,
2183,446,123,25,5,,,,,,,
2184,444,129,25,5,,,,,,,
2185,444,129,25,5,,,,,,,
2186,448,124,25,5,,,,,,,
2187,452,119,25,5,,,,,,,
2188,452,119,25,5,,,,,,,
2189,452,119,25,5,,,,,,,
2190,453,119,25,5,,,,,,,
2191,454,117,25,5,,,,,,,
2192,454,117,25,5,,,,,,,
2193,454,117,25,5,,,,,,,
2194,454,115,25,5,,,,,,,
2195,456,112,25,5,,,,,,,
2196,458,109,25,5,,,,,,,
2197,458,109,25,5,,,,,,,
2198,461,105,25,5,,,,,,,
2199,461,105,25,5,,,,,,,
2200,454,116,25,5,,,,,,,
2201,455,113,25,5,,,,,,,
2202,455,113,25,5,,,,,,,
2203,456,111,25,5,,,,,,,
2204,456,111,25,5,,,,,,,
2205,452,115,25,5,,,,,,,
2206,452,115,25,5,,,,,,,
2207,455,113,22,5,,,,,,,
2208,455,113,22,5,,,,,,,
2209,455,113,22,5,,,,,,,
2210,460,108,22,5,,,,,,,
2211,460,108,22,5,,,,,,,
2212,457,111,22,5,,,,,,,
2213,457,111,22,5,,,,,,,
2214,459,108,22,5,,,,,,,
2215,459,108,22,5,,,,,,,
2216,459,106,22,5,,,,,,,
2217,459,105,22,5,,,,,,,
2218,462,100,22,5,,,,,,,
2219,462,100,22,5,,,,,,,
2220,464,98,22,5,,,,,,,
2221,465,96,22,5,,,,,,,
2222,465,96,22,5,,,,,,,
2223,465,96,22,5,,,,,,,
2224,466,96,22,5,,,,,,,
