day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1067,185,14,,,,,,,,,,,,852.0,,,,,
1068,185,14,,,,,,,,,,,,851.0,,,,,
1069,185,14,,,,,,,,,,,,850.0,,,,,
1070,185,14,,,,,,,,,,,,850.0,,,,,
1071,185,14,,,,,,,,,,,,850.0,,,,,
1072,186,14,,,,,,,,,,,,850.0,,,,,
1073,186,14,,,,,,,,,,,,850.0,,,,,
1074,186,14,,,,,,,,,,,,850.0,,,,,
1075,186,14,,,,,,,,,,,,850.0,,,,,
1076,187,14,,,,,,,,,,,,850.0,,,,,
1077,187,14,,,,,,,,,,,,850.0,,,,,
1078,187,14,,,,,,,,,,,,850.0,,,,,
1079,187,14,,,,,,,,,,,,849.0,,,,,
1080,187,14,,,,,,,,,,,,852.0,,,,,
1081,187,14,,,,,,,,,,,,852.0,,,,,
1082,187,14,,,,,,,,,,,,852.0,,,,,
1083,187,14,,,,,,,,,,,,852.0,,,,,
1084,189,14,,,,,,,,,,,,849.0,,,,,
1085,189,14,,,,,,,,,,,,851.0,,,,,
1086,189,14,,,,,,,,,,,,852.0,,,,,
1087,189,14,,,,,,,,,,,,852.0,,,,,
1088,189,14,,,,,,,,,,,,852.0,,,,,
1089,189,14,,,,,,,,,,,,852.0,,,,,
1090,191,14,,,,,,,,,,,,853.0,,,,,
1091,191,14,,,,,,,,,,,,853.0,,,,,
1092,191,14,,,,,,,,,,,,853.0,,,,,
1093,191,14,,,,,,,,,,,,852.0,,,,,
1094,191,14,,,,,,,,,,,,852.0,,,,,
1095,191,14,,,,,,,,,,,,853.0,,,,,
1096,191,14,,,,,,,,,,,,853.0,,,,,
1097,191,14,,,,,,,,,,,,853.0,,,,,
1098,189,14,,,,,,,,,,,,858.0,,,,,
1099,189,14,,,,,,,,,,,,858.0,,,,,
1100,190,14,,,,,,,,,,,,858.0,,,,,
1101,190,14,,,,,,,,,,,,858.0,,,,,
1102,190,14,,,,,,,,,,,,857.0,,,,,
1103,190,14,,,,,,,,,,,,857.0,,,,,
1104,191,14,,,,,,,,,,,,857.0,,,,,
1105,191,14,,,,,,,,,,,,857.0,,,,,
1106,190,14,,,,,,,,,,,,857.0,,,,,
1107,190,14,,,,,,,,,,,,857.0,,,,,
1108,190,14,,,,,,,,,,,,857.0,,,,,
1109,190,14,,,,,,,,,,,,857.0,,,,,
1110,190,14,,,,,,,,,,,,857.0,,,,,
1111,190,14,,,,,,,,,,,,857.0,,,,,
1112,190,14,,,,,,,,,,,,857.0,,,,,
1113,191,14,,,,,,,,,,,,857.0,,,,,
1114,191,14,,,,,,,,,,,,857.0,,,,,
1115,191,14,,,,,,,,,,,,857.0,,,,,
1116,192,14,,,,,,,,,,,,857.0,,,,,
1117,192,14,,,,,,,,,,,,857.0,,,,,
1118,192,14,,,,,,,,,,,,857.0,,,,,
1119,192,14,,,,,,,,,,,,857.0,,,,,
1120,192,14,,,,,,,,,,,,858.0,,,,,
1121,192,14,,,,,,,,,,,,858.0,,,,,
1122,192,14,,,,,,,,,,,,858.0,,,,,
1123,192,14,,,,,,,,,,,,858.0,,,,,
1124,192,14,,,,,,,,,,,,858.0,,,,,
1125,190,14,,,,,,,,,,,,861.0,,,,,
1126,190,14,,,,,,,,,,,,861.0,,,,,
1127,190,14,,,,,,,,,,,,862.0,,,,,
1128,190,14,,,,,,,,,,,,863.0,,,,,
1129,190,14,,,,,,,,,,,,863.0,,,,,
1130,191,14,,,,,,,,,,,,865.0,,,,,
1131,191,14,,,,,,,,,,,,865.0,,,,,
1132,191,14,,,,,,,,,,,,865.0,,,,,
1133,191,14,,,,,,,,,,,,865.0,,,,,
1134,191,14,,,,,,,,,,,,866.0,,,,,
1135,191,14,,,,,,,,,,,,866.0,,,,,
1136,191,14,,,,,,,,,,,,866.0,,,,,
1137,191,14,,,,,,,,,,,,866.0,,,,,
1138,191,14,,,,,,,,,,,,866.0,,,,,
1139,191,14,,,,,,,,,,,,866.0,,,,,
1140,192,14,,,,,,,,,,,,869.0,,,,,
1141,192,14,,,,,,,,,,,,869.0,,,,,
1142,192,14,,,,,,,,,,,,869.0,,,,,
1143,192,14,,,,,,,,,,,,869.0,,,,,
1144,192,14,,,,,,,,,,,,868.0,,,,,
1145,192,14,,,,,,,,,,,,868.0,,,,,
1146,192,14,,,,,,,,,,,,,869.0,,,,
1147,192,14,,,,,,,,,,,,,869.0,,,,
1148,192,14,,,,,,,,,,,,,869.0,,,,
1149,192,14,,,,,,,,,,,,,869.0,,,,
1150,192,14,,,,,,,,,,,,,870.0,,,,
1151,192,14,,,,,,,,,,,,,870.0,,,,
1152,193,14,,,,,,,,,,,,,873.0,,,,
1153,193,14,,,,,,,,,,,,,873.0,,,,
1154,193,14,,,,,,,,,,,,,873.0,,,,
1155,193,14,,,,,,,,,,,,,873.0,,,,
1156,193,14,,,,,,,,,,,,,873.0,,,,
1157,193,14,,,,,,,,,,,,,873.0,,,,
1158,193,14,,,,,,,,,,,,,873.0,,,,
1159,193,14,,,,,,,,,,,,,873.0,,,,
1160,193,14,,,,,,,,,,,,,872.0,,,,
1161,193,14,,,,,,,,,,,,,872.0,,,,
1162,193,14,,,,,,,,,,,,,872.0,,,,
1163,193,14,,,,,,,,,,,,,872.0,,,,
1164,193,14,,,,,,,,,,,,,871.0,,,,
1165,193,14,,,,,,,,,,,,,871.0,,,,
1166,193,14,,,,,,,,,,,,,871.0,,,,
1167,193,14,,,,,,,,,,,,,870.0,,,,
1168,193,14,,,,,,,,,,,,,870.0,,,,
1169,193,14,,,,,,,,,,,,,870.0,,,,
1170,194,14,,,,,,,,,,,,,871.0,,,,
1171,194,14,,,,,,,,,,,,,871.0,,,,
1172,194,14,,,,,,,,,,,,,871.0,,,,
1173,194,14,,,,,,,,,,,,,871.0,,,,
1174,194,14,,,,,,,,,,,,,871.0,,,,
1175,195,14,,,,,,,,,,,,,869.0,,,,
1176,197,14,,,,,,,,,,,,,872.0,,,,
1177,197,14,,,,,,,,,,,,,872.0,,,,
1178,197,14,,,,,,,,,,,,,872.0,,,,
1179,197,14,,,,,,,,,,,,,872.0,,,,
1180,197,14,,,,,,,,,,,,,872.0,,,,
1181,196,14,,,,,,,,,,,,,872.0,,,,
1182,196,14,,,,,,,,,,,,,872.0,,,,
1183,196,14,,,,,,,,,,,,,873.0,,,,
1184,196,14,,,,,,,,,,,,,873.0,,,,
1185,196,14,,,,,,,,,,,,,873.0,,,,
1186,196,14,,,,,,,,,,,,,873.0,,,,
1187,196,14,,,,,,,,,,,,,873.0,,,,
1188,196,14,,,,,,,,,,,,,876.0,,,,
1189,196,14,,,,,,,,,,,,,876.0,,,,
1190,198,14,,,,,,,,,,,,,877.0,,,,
1191,198,16,,,,,,,,,,,,,874.0,,,,
1192,199,16,,,,,,,,,,,,,874.0,,,,
1193,199,16,,,,,,,,,,,,,874.0,,,,
1194,199,16,,,,,,,,,,,,,873.0,,,,
1195,197,16,,,,,,,,,,,,,876.0,,,,
1196,197,16,,,,,,,,,,,,,876.0,,,,
1197,197,16,,,,,,,,,,,,,875.0,,,,
1198,197,16,,,,,,,,,,,,,875.0,,,,
1199,197,16,,,,,,,,,,,,,875.0,,,,
1200,197,16,,,,,,,,,,,,,876.0,,,,
1201,197,16,,,,,,,,,,,,,876.0,,,,
1202,197,16,,,,,,,,,,,,,876.0,,,,
1203,197,16,,,,,,,,,,,,,876.0,,,,
1204,197,16,,,,,,,,,,,,,876.0,,,,
1205,197,16,,,,,,,,,,,,,876.0,,,,
1206,197,16,,,,,,,,,,,,,876.0,,,,
1207,197,16,,,,,,,,,,,,,876.0,,,,
1208,198,16,,,,,,,,,,,,,875.0,,,,
1209,198,16,,,,,,,,,,,,,875.0,,,,
1210,198,16,,,,,,,,,,,,,875.0,,,,
1211,198,16,,,,,,,,,,,,,875.0,,,,
1212,198,16,,,,,,,,,,,,,877.0,,,,
1213,198,16,,,,,,,,,,,,,877.0,,,,
1214,198,16,,,,,,,,,,,,,877.0,,,,
1215,198,16,,,,,,,,,,,,,877.0,,,,
1216,196,16,,,,,,,,,,,,,879.0,,,,
1217,196,16,,,,,,,,,,,,,879.0,,,,
1218,197,16,,,,,,,,,,,,,881.0,,,,
1219,197,16,,,,,,,,,,,,,881.0,,,,
1220,197,16,,,,,,,,,,,,,881.0,,,,
1221,197,16,,,,,,,,,,,,,881.0,,,,
1222,197,16,,,,,,,,,,,,,881.0,,,,
1223,197,16,,,,,,,,,,,,,880.0,,,,
1224,197,16,,,,,,,,,,,,,881.0,,,,
1225,197,16,,,,,,,,,,,,,881.0,,,,
1226,197,16,,,,,,,,,,,,,881.0,,,,
1227,197,16,,,,,,,,,,,,,880.0,,,,
1228,197,16,,,,,,,,,,,,,880.0,,,,
1229,197,16,,,,,,,,,,,,,880.0,,,,
1230,198,16,,,,,,,,,,,,,882.0,,,,
1231,198,16,,,,,,,,,,,,,882.0,,,,
1232,198,16,,,,,,,,,,,,,882.0,,,,
1233,198,16,,,,,,,,,,,,,882.0,,,,
1234,198,16,,,,,,,,,,,,,882.0,,,,
1235,198,16,,,,,,,,,,,,,882.0,,,,
1236,197,16,,,,,,,,,,,,,884.0,,,,
1237,197,16,,,,,,,,,,,,,884.0,,,,
1238,197,16,,,,,,,,,,,,,884.0,,,,
1239,197,16,,,,,,,,,,,,,884.0,,,,
1240,197,16,,,,,,,,,,,,,886.0,,,,
1241,197,16,,,,,,,,,,,,,885.0,,,,
1242,198,16,,,,,,,,,,,,,886.0,,,,
1243,198,16,,,,,,,,,,,,,885.0,,,,
1244,198,16,,,,,,,,,,,,,885.0,,,,
1245,198,16,,,,,,,,,,,,,885.0,,,,
1246,198,16,,,,,,,,,,,,,885.0,,,,
1247,198,16,,,,,,,,,,,,,885.0,,,,
1248,200,16,,,,,,,,,,,,,886.0,,,,
1249,200,16,,,,,,,,,,,,,886.0,,,,
1250,196,16,,,,,,,,,,,,,891.0,,,,
1251,197,16,,,,,,,,,,,,,891.0,,,,
1252,197,16,,,,,,,,,,,,,891.0,,,,
1253,197,16,,,,,,,,,,,,,892.0,,,,
1254,197,16,,,,,,,,,,,,,894.0,,,,
1255,198,16,,,,,,,,,,,,,895.0,,,,
1256,198,16,,,,,,,,,,,,,895.0,,,,
1257,198,16,,,,,,,,,,,,,895.0,,,,
1258,198,16,,,,,,,,,,,,,894.0,,,,
1259,198,16,,,,,,,,,,,,,894.0,,,,
1260,200,16,,,,,,,,,,,,,896.0,,,,
1261,200,16,,,,,,,,,,,,,896.0,,,,
1262,200,16,,,,,,,,,,,,,896.0,,,,
1263,200,16,,,,,,,,,,,,,896.0,,,,
1264,200,16,,,,,,,,,,,,,897.0,,,,
1265,200,16,,,,,,,,,,,,,897.0,,,,
1266,200,16,,,,,,,,,,,,,897.0,,,,
1267,200,16,,,,,,,,,,,,,897.0,,,,
1268,200,16,,,,,,,,,,,,,897.0,,,,
1269,200,16,,,,,,,,,,,,,897.0,,,,
1270,200,16,,,,,,,,,,,,,899.0,,,,
1271,200,16,,,,,,,,,,,,,899.0,,,,
1272,198,16,,,,,,,,,,,,,902.0,,,,
1273,198,16,,,,,,,,,,,,,902.0,,,,
1274,198,16,,,,,,,,,,,,,902.0,,,,
1275,198,16,,,,,,,,,,,,,902.0,,,,
1276,198,16,,,,,,,,,,,,,901.0,,,,
1277,198,16,,,,,,,,,,,,,901.0,,,,
1278,197,16,,,,,,,,,,,,,903.0,,,,
1279,197,16,,,,,,,,,,,,,903.0,,,,
1280,198,16,,,,,,,,,,,,,904.0,,,,
1281,198,16,,,,,,,,,,,,,905.0,,,,
1282,198,16,,,,,,,,,,,,,905.0,,,,
1283,198,16,,,,,,,,,,,,,905.0,,,,
1284,198,16,,,,,,,,,,,,,905.0,,,,
1285,198,16,,,,,,,,,,,,,905.0,,,,
1286,198,16,,,,,,,,,,,,,905.0,,,,
1287,197,16,,,,,,,,,,,,,910.0,,,,
1288,197,16,,,,,,,,,,,,,910.0,,,,
1289,197,16,,,,,,,,,,,,,910.0,,,,
1290,197,16,,,,,,,,,,,,,912.0,,,,
1291,197,16,,,,,,,,,,,,,912.0,,,,
1292,197,16,,,,,,,,,,,,,912.0,,,,
1293,197,16,,,,,,,,,,,,,912.0,,,,
1294,197,16,,,,,,,,,,,,,912.0,,,,
1295,197,16,,,,,,,,,,,,,912.0,,,,
1296,196,16,,,,,,,,,,,,,916.0,,,,
1297,196,16,,,,,,,,,,,,,916.0,,,,
1298,196,16,,,,,,,,,,,,,916.0,,,,
1299,196,16,,,,,,,,,,,,,916.0,,,,
1300,197,16,,,,,,,,,,,,,918.0,,,,
1301,198,16,,,,,,,,,,,,,916.0,,,,
1302,198,16,,,,,,,,,,,,,924.0,,,,
1303,198,16,,,,,,,,,,,,,924.0,,,,
1304,198,16,,,,,,,,,,,,,925.0,,,,
1305,198,16,,,,,,,,,,,,,925.0,,,,
1306,198,16,,,,,,,,,,,,,925.0,,,,
1307,198,16,,,,,,,,,,,,,925.0,,,,
1308,198,16,,,,,,,,,,,,,928.0,,,,
1309,198,16,,,,,,,,,,,,,928.0,,,,
1310,198,16,,,,,,,,,,,,,931.0,,,,
1311,198,16,,,,,,,,,,,,,930.0,,,,
1312,199,16,,,,,,,,,,,,,931.0,,,,
1313,199,16,,,,,,,,,,,,,931.0,,,,
1314,199,16,,,,,,,,,,,,,932.0,,,,
1315,199,16,,,,,,,,,,,,,933.0,,,,
1316,200,16,,,,,,,,,,,,,934.0,,,,
1317,200,16,,,,,,,,,,,,,934.0,,,,
1318,200,16,,,,,,,,,,,,,934.0,,,,
1319,200,16,,,,,,,,,,,,,933.0,,,,
1320,202,16,,,,,,,,,,,,,933.0,,,,
1321,202,16,,,,,,,,,,,,,933.0,,,,
1322,202,16,,,,,,,,,,,,,933.0,,,,
1323,202,16,,,,,,,,,,,,,934.0,,,,
1324,199,16,,,,,,,,,,,,,939.0,,,,
1325,199,16,,,,,,,,,,,,,939.0,,,,
1326,199,16,,,,,,,,,,,,,939.0,,,,
1327,199,16,,,,,,,,,,,,,939.0,,,,
1328,199,16,,,,,,,,,,,,,939.0,,,,
1329,199,16,,,,,,,,,,,,,939.0,,,,
1330,199,16,,,,,,,,,,,,,939.0,,,,
1331,199,16,,,,,,,,,,,,,939.0,,,,
1332,200,16,,,,,,,,,,,,,940.0,,,,
1333,200,16,,,,,,,,,,,,,940.0,,,,
1334,200,16,,,,,,,,,,,,,940.0,,,,
1335,200,16,,,,,,,,,,,,,940.0,,,,
1336,200,16,,,,,,,,,,,,,939.0,,,,
1337,200,16,,,,,,,,,,,,,939.0,,,,
1338,198,16,,,,,,,,,,,,,947.0,,,,
1339,198,16,,,,,,,,,,,,,946.0,,,,
1340,198,16,,,,,,,,,,,,,946.0,,,,
1341,198,16,,,,,,,,,,,,,946.0,,,,
1342,198,16,,,,,,,,,,,,,946.0,,,,
1343,198,16,,,,,,,,,,,,,946.0,,,,
1344,198,16,,,,,,,,,,,,,947.0,,,,
1345,198,16,,,,,,,,,,,,,947.0,,,,
1346,198,16,,,,,,,,,,,,,947.0,,,,
1347,198,16,,,,,,,,,,,,,947.0,,,,
1348,198,16,,,,,,,,,,,,,947.0,,,,
1349,198,16,,,,,,,,,,,,,947.0,,,,
1350,202,16,,,,,,,,,,,,,948.0,,,,
1351,202,16,,,,,,,,,,,,,948.0,,,,
1352,203,16,,,,,,,,,,,,,946.0,,,,
1353,203,16,,,,,,,,,,,,,946.0,,,,
1354,203,16,,,,,,,,,,,,,946.0,,,,
1355,203,16,,,,,,,,,,,,,946.0,,,,
1356,203,16,,,,,,,,,,,,,948.0,,,,
1357,203,16,,,,,,,,,,,,,948.0,,,,
1358,203,16,,,,,,,,,,,,,948.0,,,,
1359,204,16,,,,,,,,,,,,,948.0,,,,
1360,205,16,,,,,,,,,,,,,950.0,,,,
1361,205,16,,,,,,,,,,,,,950.0,,,,
1362,205,16,,,,,,,,,,,,,952.0,,,,
1363,205,16,,,,,,,,,,,,,952.0,,,,
1364,205,16,,,,,,,,,,,,,952.0,,,,
1365,206,16,,,,,,,,,,,,,951.0,,,,
1366,206,16,,,,,,,,,,,,,951.0,,,,
1367,205,16,,,,,,,,,,,,,951.0,,,,
1368,204,16,,,,,,,,,,,,,954.0,,,,
1369,204,16,,,,,,,,,,,,,954.0,,,,
1370,203,16,,,,,,,,,,,,,954.0,,,,
1371,203,16,,,,,,,,,,,,,954.0,,,,
1372,203,16,,,,,,,,,,,,,955.0,,,,
1373,203,16,,,,,,,,,,,,,955.0,,,,
1374,203,16,,,,,,,,,,,,,957.0,,,,
1375,203,16,,,,,,,,,,,,,957.0,,,,
1376,203,16,,,,,,,,,,,,,956.0,,,,
1377,203,16,,,,,,,,,,,,,956.0,,,,
1378,203,16,,,,,,,,,,,,,956.0,,,,
1379,203,16,,,,,,,,,,,,,956.0,,,,
1380,203,16,,,,,,,,,,,,,958.0,,,,
1381,203,16,,,,,,,,,,,,,958.0,,,,
1382,203,16,,,,,,,,,,,,,957.0,,,,
1383,203,16,,,,,,,,,,,,,957.0,,,,
1384,203,16,,,,,,,,,,,,,958.0,,,,
1385,203,16,,,,,,,,,,,,,958.0,,,,
1386,203,14,,,,,,,,,,,,,961.0,,,,
1387,203,14,,,,,,,,,,,,,961.0,,,,
1388,203,14,,,,,,,,,,,,,961.0,,,,
1389,203,14,,,,,,,,,,,,,961.0,,,,
1390,205,14,,,,,,,,,,,,,959.0,,,,
1391,205,14,,,,,,,,,,,,,959.0,,,,
1392,204,14,,,,,,,,,,,,,,964.0,,,
1393,204,14,,,,,,,,,,,,,,964.0,,,
1394,204,14,,,,,,,,,,,,,,964.0,,,
1395,204,14,,,,,,,,,,,,,,964.0,,,
1396,205,14,,,,,,,,,,,,,,964.0,,,
1397,205,14,,,,,,,,,,,,,,963.0,,,
1398,204,14,,,,,,,,,,,,,,965.0,,,
1399,204,14,,,,,,,,,,,,,,965.0,,,
1400,199,14,,,,,,,,,,,,,,972.0,,,
1401,199,14,,,,,,,,,,,,,,972.0,,,
1402,199,14,,,,,,,,,,,,,,972.0,,,
1403,199,14,,,,,,,,,,,,,,972.0,,,
1404,200,14,,,,,,,,,,,,,,972.0,,,
1405,202,14,,,,,,,,,,,,,,969.0,,,
1406,202,14,,,,,,,,,,,,,,969.0,,,
1407,201,14,,,,,,,,,,,,,,969.0,,,
1408,202,14,,,,,,,,,,,,,,969.0,,,
1409,202,14,,,,,,,,,,,,,,969.0,,,
1410,201,14,,,,,,,,,,,,,,971.0,,,
1411,201,14,,,,,,,,,,,,,,971.0,,,
1412,201,14,,,,,,,,,,,,,,971.0,,,
1413,201,14,,,,,,,,,,,,,,971.0,,,
1414,202,14,,,,,,,,,,,,,,971.0,,,
1415,202,14,,,,,,,,,,,,,,971.0,,,
1416,201,14,,,,,,,,,,,,,,974.0,,,
1417,201,14,,,,,,,,,,,,,,974.0,,,
1418,201,14,,,,,,,,,,,,,,974.0,,,
1419,201,14,,,,,,,,,,,,,,974.0,,,
1420,201,14,,,,,,,,,,,,,,976.0,,,
1421,201,14,,,,,,,,,,,,,,976.0,,,
1422,201,14,,,,,,,,,,,,,,977.0,,,
1423,201,14,,,,,,,,,,,,,,976.0,,,
1424,201,14,,,,,,,,,,,,,,976.0,,,
1425,201,14,,,,,,,,,,,,,,975.0,,,
1426,201,14,,,,,,,,,,,,,,975.0,,,
1427,201,14,,,,,,,,,,,,,,975.0,,,
1428,201,14,,,,,,,,,,,,,,975.0,,,
1429,201,14,,,,,,,,,,,,,,975.0,,,
1430,203,14,,,,,,,,,,,,,,975.0,,,
1431,203,14,,,,,,,,,,,,,,975.0,,,
1432,203,14,,,,,,,,,,,,,,975.0,,,
1433,203,14,,,,,,,,,,,,,,974.0,,,
1434,201,14,,,,,,,,,,,,,,978.0,,,
1435,201,14,,,,,,,,,,,,,,978.0,,,
1436,202,14,,,,,,,,,,,,,,976.0,,,
1437,202,14,,,,,,,,,,,,,,976.0,,,
1438,202,14,,,,,,,,,,,,,,976.0,,,
1439,202,14,,,,,,,,,,,,,,976.0,,,
1440,204,14,,,,,,,,,,,,,,976.0,,,
1441,204,14,,,,,,,,,,,,,,976.0,,,
1442,204,14,,,,,,,,,,,,,,976.0,,,
1443,204,14,,,,,,,,,,,,,,975.0,,,
1444,204,14,,,,,,,,,,,,,,975.0,,,
1445,205,14,,,,,,,,,,,,,,975.0,,,
1446,205,14,,,,,,,,,,,,,,975.0,,,
1447,205,14,,,,,,,,,,,,,,975.0,,,
1448,205,14,,,,,,,,,,,,,,975.0,,,
1449,205,14,,,,,,,,,,,,,,975.0,,,
1450,205,14,,,,,,,,,,,,,,975.0,,,
1451,205,14,,,,,,,,,,,,,,974.0,,,
1452,206,14,,,,,,,,,,,,,,974.0,,,
1453,206,14,,,,,,,,,,,,,,974.0,,,
1454,206,14,,,,,,,,,,,,,,974.0,,,
1455,206,14,,,,,,,,,,,,,,974.0,,,
1456,207,14,,,,,,,,,,,,,,975.0,,,
1457,207,14,,,,,,,,,,,,,,975.0,,,
1458,207,14,,,,,,,,,,,,,,975.0,,,
1459,207,14,,,,,,,,,,,,,,975.0,,,
1460,208,14,,,,,,,,,,,,,,976.0,,,
1461,208,14,,,,,,,,,,,,,,976.0,,,
1462,208,14,,,,,,,,,,,,,,976.0,,,
1463,208,14,,,,,,,,,,,,,,975.0,,,
1464,208,14,,,,,,,,,,,,,,975.0,,,
1465,208,14,,,,,,,,,,,,,,974.0,,,
1466,208,14,,,,,,,,,,,,,,974.0,,,
1467,208,14,,,,,,,,,,,,,,974.0,,,
1468,208,14,,,,,,,,,,,,,,974.0,,,
1469,208,14,,,,,,,,,,,,,,974.0,,,
1470,208,14,,,,,,,,,,,,,,975.0,,,
1471,208,14,,,,,,,,,,,,,,975.0,,,
1472,209,14,,,,,,,,,,,,,,975.0,,,
1473,209,14,,,,,,,,,,,,,,975.0,,,
1474,209,14,,,,,,,,,,,,,,975.0,,,
1475,209,14,,,,,,,,,,,,,,975.0,,,
1476,209,14,,,,,,,,,,,,,,974.0,,,
1477,209,14,,,,,,,,,,,,,,974.0,,,
1478,209,14,,,,,,,,,,,,,,974.0,,,
1479,209,14,,,,,,,,,,,,,,974.0,,,
1480,209,14,,,,,,,,,,,,,,979.0,,,
1481,209,14,,,,,,,,,,,,,,979.0,,,
1482,209,14,,,,,,,,,,,,,,979.0,,,
1483,209,14,,,,,,,,,,,,,,979.0,,,
1484,209,14,,,,,,,,,,,,,,979.0,,,
1485,210,14,,,,,,,,,,,,,,978.0,,,
1486,210,14,,,,,,,,,,,,,,978.0,,,
1487,210,14,,,,,,,,,,,,,,978.0,,,
1488,210,14,,,,,,,,,,,,,,978.0,,,
1489,210,14,,,,,,,,,,,,,,977.0,,,
1490,209,14,,,,,,,,,,,,,,980.0,,,
1491,209,14,,,,,,,,,,,,,,980.0,,,
1492,209,14,,,,,,,,,,,,,,980.0,,,
1493,209,14,,,,,,,,,,,,,,980.0,,,
1494,210,14,,,,,,,,,,,,,,980.0,,,
1495,210,14,,,,,,,,,,,,,,980.0,,,
1496,210,14,,,,,,,,,,,,,,980.0,,,
1497,210,14,,,,,,,,,,,,,,980.0,,,
1498,210,14,,,,,,,,,,,,,,980.0,,,
1499,210,14,,,,,,,,,,,,,,980.0,,,
1500,209,14,,,,,,,,,,,,,,987.0,,,
1501,209,14,,,,,,,,,,,,,,987.0,,,
1502,210,16,,,,,,,,,,,,,,983.0,,,
1503,210,16,,,,,,,,,,,,,,983.0,,,
1504,210,16,,,,,,,,,,,,,,983.0,,,
1505,210,16,,,,,,,,,,,,,,985.0,,,
1506,210,16,,,,,,,,,,,,,,985.0,,,
1507,210,16,,,,,,,,,,,,,,985.0,,,
1508,210,16,,,,,,,,,,,,,,985.0,,,
1509,210,16,,,,,,,,,,,,,,985.0,,,
1510,211,16,,,,,,,,,,,,,,986.0,,,
1511,211,16,,,,,,,,,,,,,,986.0,,,
1512,211,16,,,,,,,,,,,,,,986.0,,,
1513,211,16,,,,,,,,,,,,,,986.0,,,
1514,211,16,,,,,,,,,,,,,,986.0,,,
1515,211,16,,,,,,,,,,,,,,984.0,,,
1516,211,16,,,,,,,,,,,,,,984.0,,,
1517,211,16,,,,,,,,,,,,,,984.0,,,
1518,211,16,,,,,,,,,,,,,,984.0,,,
1519,211,16,,,,,,,,,,,,,,984.0,,,
1520,213,16,,,,,,,,,,,,,,985.0,,,
1521,213,16,,,,,,,,,,,,,,985.0,,,
1522,213,16,,,,,,,,,,,,,,985.0,,,
1523,213,16,,,,,,,,,,,,,,985.0,,,
1524,213,16,,,,,,,,,,,,,,985.0,,,
1525,213,16,,,,,,,,,,,,,,985.0,,,
1526,213,16,,,,,,,,,,,,,,985.0,,,
1527,213,16,,,,,,,,,,,,,,985.0,,,
1528,213,16,,,,,,,,,,,,,,985.0,,,
1529,213,16,,,,,,,,,,,,,,985.0,,,
1530,214,16,,,,,,,,,,,,,,986.0,,,
1531,214,16,,,,,,,,,,,,,,986.0,,,
1532,214,16,,,,,,,,,,,,,,986.0,,,
1533,214,16,,,,,,,,,,,,,,987.0,,,
1534,214,16,,,,,,,,,,,,,,987.0,,,
1535,214,16,,,,,,,,,,,,,,987.0,,,
1536,214,16,,,,,,,,,,,,,,987.0,,,
1537,214,16,,,,,,,,,,,,,,987.0,,,
1538,214,16,,,,,,,,,,,,,,987.0,,,
1539,214,16,,,,,,,,,,,,,,988.0,,,
1540,214,16,,,,,,,,,,,,,,990.0,,,
1541,214,16,,,,,,,,,,,,,,990.0,,,
1542,219,16,,,,,,,,,,,,,,985.0,,,
1543,219,16,,,,,,,,,,,,,,985.0,,,
1544,220,16,,,,,,,,,,,,,,985.0,,,
1545,220,16,,,,,,,,,,,,,,985.0,,,
1546,220,16,,,,,,,,,,,,,,985.0,,,
1547,220,16,,,,,,,,,,,,,,985.0,,,
1548,221,16,,,,,,,,,,,,,,985.0,,,
1549,221,16,,,,,,,,,,,,,,985.0,,,
1550,221,16,,,,,,,,,,,,,,986.0,,,
1551,221,16,,,,,,,,,,,,,,985.0,,,
1552,221,16,,,,,,,,,,,,,,985.0,,,
1553,221,16,,,,,,,,,,,,,,985.0,,,
1554,221,16,,,,,,,,,,,,,,984.0,,,
1555,221,16,,,,,,,,,,,,,,984.0,,,
1556,221,16,,,,,,,,,,,,,,984.0,,,
1557,221,16,,,,,,,,,,,,,,984.0,,,
1558,221,16,,,,,,,,,,,,,,984.0,,,
1559,221,16,,,,,,,,,,,,,,984.0,,,
1560,221,16,,,,,,,,,,,,,,986.0,,,
1561,221,16,,,,,,,,,,,,,,986.0,,,
1562,221,16,,,,,,,,,,,,,,986.0,,,
1563,221,16,,,,,,,,,,,,,,986.0,,,
1564,221,16,,,,,,,,,,,,,,986.0,,,
1565,221,16,,,,,,,,,,,,,,986.0,,,
1566,221,16,,,,,,,,,,,,,,987.0,,,
1567,220,16,,,,,,,,,,,,,,987.0,,,
1568,220,16,,,,,,,,,,,,,,987.0,,,
1569,220,16,,,,,,,,,,,,,,987.0,,,
1570,221,16,,,,,,,,,,,,,,989.0,,,
1571,221,16,,,,,,,,,,,,,,989.0,,,
1572,221,16,,,,,,,,,,,,,,989.0,,,
1573,221,16,,,,,,,,,,,,,,989.0,,,
1574,221,16,,,,,,,,,,,,,,989.0,,,
1575,222,16,,,,,,,,,,,,,,989.0,,,
1576,222,16,,,,,,,,,,,,,,989.0,,,
1577,222,16,,,,,,,,,,,,,,989.0,,,
1578,222,16,,,,,,,,,,,,,,989.0,,,
1579,222,16,,,,,,,,,,,,,,988.0,,,
1580,221,18,,,,,,,,,,,,,,990.0,,,
1581,221,18,,,,,,,,,,,,,,990.0,,,
1582,221,18,,,,,,,,,,,,,,990.0,,,
