day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12
1303,307,96,18,,10,,,,,,471.0,,
1304,307,92,18,,10,,,,,,475.0,,
1305,307,92,18,,10,,,,,,475.0,,
1306,307,92,18,,10,,,,,,475.0,,
1307,307,92,18,,10,,,,,,475.0,,
1308,308,92,18,,10,,,,,,476.0,,
1309,308,92,18,,10,,,,,,476.0,,
1310,308,92,18,,10,,,,,,479.0,,
1311,308,92,18,,10,,,,,,479.0,,
1312,309,92,18,,10,,,,,,480.0,,
1313,309,92,18,,10,,,,,,480.0,,
1314,309,92,18,,10,,,,,479.0,,,
1315,309,92,18,,10,,,,,479.0,,,
1316,310,92,18,,10,,,,,480.0,,,
1317,310,92,18,,10,,,,,480.0,,,
1318,310,92,18,,10,,,,,480.0,,,
1319,310,92,18,,10,,,,,479.0,,,
1320,312,92,18,,10,,,,,479.0,,,
1321,312,92,18,,10,,,,,479.0,,,
1322,312,92,18,,10,,,,,479.0,,,
1323,311,92,18,,10,,,,,481.0,,,
1324,310,89,18,,10,,,,,487.0,,,
1325,313,89,18,,10,,,,,482.0,,,
1326,314,89,18,,10,,,,,480.0,,,
1327,314,89,18,,10,,,,,480.0,,,
1328,314,89,18,,10,,,,,480.0,,,
1329,314,89,18,,10,,,,,480.0,,,
1330,314,89,18,,10,,,,,480.0,,,
1331,314,89,18,,10,,,,,479.0,,,
1332,315,89,18,,10,,,,,480.0,,,
1333,315,89,18,,10,,,,,480.0,,,
1334,315,89,18,,10,,,,,480.0,,,
1335,315,89,18,,10,,,,,480.0,,,
1336,315,89,18,,10,,,,,480.0,,,
1337,315,89,18,,10,,,,,479.0,,,
1338,309,89,16,,,,,,,502.0,,,
1339,310,89,16,,,,,,,500.0,,,
1340,311,94,16,,,,,,,493.0,,,
1341,311,94,16,,,,,,,493.0,,,
1342,311,94,16,,,,,,,493.0,,,
1343,311,94,16,,,,,,,493.0,,,
1344,311,94,16,,,,,,,495.0,,,
1345,311,94,16,,,,,,,494.0,,,
1346,311,94,16,,,,,,,494.0,,,
1347,311,94,16,,,,,,,494.0,,,
1348,311,94,21,,,,,,,488.0,,,
1349,311,94,21,,,,,,,487.0,,,
1350,315,94,21,,,,,,,489.0,,,
1351,315,94,21,,,,,,,488.0,,,
1352,315,94,21,,,,,,,488.0,,,
1353,315,94,21,,,,,,,488.0,,,
1354,315,94,21,,,,,,,487.0,,,
1355,315,94,21,,,,,,,487.0,,,
1356,315,92,21,,,,,,,491.0,,,
1357,315,92,21,,,,,,,490.0,,,
1358,315,92,21,,,,,,,490.0,,,
1359,317,95,21,,,,,,,485.0,,,
1360,315,97,21,,,,,,,488.0,,,
1361,315,97,21,,,,,,,488.0,,,
1362,315,97,21,,,,,,,490.0,,,
1363,315,97,21,,,,,,,490.0,,,
1364,315,97,21,,,,,,,489.0,,,
1365,316,97,21,,,,,,,489.0,,,
1366,315,97,25,,,,,,,483.0,,,
1367,315,97,25,,,,,,,483.0,,,
1368,310,94,25,,,,,,,493.0,,,
1369,310,94,25,,,,,,,493.0,,,
1370,310,94,25,,,,,,,492.0,,,
1371,310,94,25,,,,,,,492.0,,,
1372,310,94,25,,,,,,,493.0,,,
1373,310,94,25,,,,,,,493.0,,,
1374,310,94,25,,,,,,,495.0,,,
1375,310,94,25,,,,,,,495.0,,,
1376,315,105,25,,10,,,,,467.0,,,
1377,315,105,25,,10,,,,,467.0,,,
1378,315,107,25,,10,,,,,463.0,,,
1379,315,107,25,,10,,,,,463.0,,,
1380,315,107,25,,10,,,,,465.0,,,
1381,315,107,25,,10,,,,,465.0,,,
1382,315,107,25,,10,,,,,464.0,,,
1383,315,107,25,,10,,,,,464.0,,,
1384,314,109,25,,10,,,,,464.0,,,
1385,314,109,25,,10,,,,,464.0,,,
1386,311,109,25,,10,,,,,468.0,,,
1387,311,109,25,,10,,,,,468.0,,,
1388,311,109,25,,10,,,,,468.0,,,
1389,311,109,25,,10,,,,,468.0,,,
1390,312,109,25,,10,,,,,468.0,,,
1391,312,112,25,,10,,,,,464.0,,,
1392,310,110,22,,10,,,,,474.0,,,
1393,311,110,22,,10,,,,,472.0,,,
1394,311,110,22,,10,,,,,472.0,,,
1395,311,110,22,,10,,,,,472.0,,,
1396,312,110,22,,10,,,,,471.0,,,
1397,312,110,22,,10,,,,,471.0,,,
1398,311,106,22,,10,,,,,477.0,,,
1399,311,106,22,,10,,,,,477.0,,,
1400,305,99,19,,10,,,,,495.0,,,
1401,307,99,19,,10,,,,,492.0,,,
1402,308,99,19,,10,,,,,490.0,,,
1403,309,104,19,,10,,,,,483.0,,,
1404,310,104,19,,10,,,,,483.0,,,
1405,310,104,19,,10,,,,,483.0,,,
1406,310,104,19,,10,,,,,483.0,,,
1407,310,104,19,,10,,,,,483.0,,,
1408,311,104,19,,10,,,,,483.0,,,
1409,311,104,19,,10,,,,,483.0,,,
1410,310,104,19,,10,,,,,485.0,,,
1411,310,104,19,,10,,,,,485.0,,,
1412,317,114,22,,10,,,,,463.0,,,
1413,317,114,22,,10,,,,,463.0,,,
1414,318,114,22,,10,,,,,462.0,,,
1415,318,114,22,,10,,,,,462.0,,,
1416,314,114,22,,10,,,,,467.0,,,
1417,314,114,22,,10,,,,,467.0,,,
1418,314,114,22,,10,,,,,467.0,,,
1419,314,114,22,,10,,,,,467.0,,,
1420,314,114,22,,10,,,,,469.0,,,
1421,314,114,22,,10,,,,,469.0,,,
1422,314,114,22,,10,,,,,470.0,,,
1423,315,114,22,,10,,,,,468.0,,,
1424,315,114,22,,10,,,,,467.0,,,
1425,315,118,22,,10,,,,,461.0,,,
1426,315,118,22,,10,,,,,461.0,,,
1427,315,118,22,,10,,,,,461.0,,,
1428,315,118,22,,10,,,,,461.0,,,
1429,315,118,22,,10,,,,,461.0,,,
1430,317,118,22,,10,,,,,461.0,,,
1431,317,118,22,,10,,,,,460.0,,,
1432,317,118,22,,10,,,,,460.0,,,
1433,317,118,22,,10,,,,,459.0,,,
1434,313,109,22,,10,,,,,474.0,,,
1435,313,109,22,,10,,,,,474.0,,,
1436,313,109,22,,10,,,,,474.0,,,
1437,313,109,22,,10,,,,,474.0,,,
1438,316,111,22,,10,,,,,468.0,,,
1439,316,111,22,,10,,,,,468.0,,,
1440,318,111,22,,10,,,,,468.0,,,
1441,318,111,22,,10,,,,,468.0,,,
1442,318,111,22,,10,,,,,468.0,,,
1443,318,111,22,,10,,,,,468.0,,,
1444,318,111,22,,10,,,,,468.0,,,
1445,319,111,22,,10,,,,,468.0,,,
1446,319,111,22,,10,,,,,468.0,,,
1447,319,111,22,,10,,,,,468.0,,,
1448,319,111,22,,10,,,,,468.0,,,
1449,323,120,22,,10,,,,,453.0,,,
1450,323,120,22,,10,,,,,453.0,,,
1451,323,120,22,,10,,,,,452.0,,,
1452,324,120,22,,10,,,,,452.0,,,
1453,325,120,22,,10,,,,,450.0,,,
1454,325,120,22,,10,,,,,450.0,,,
1455,325,120,22,,10,,,,,450.0,,,
1456,326,118,25,,10,,,,,449.0,,,
1457,326,118,25,,10,,,,,449.0,,,
1458,326,118,25,,10,,,,,449.0,,,
1459,328,115,25,,10,,,,,449.0,,,
1460,328,117,25,,10,,,,,449.0,,,
1461,328,117,25,,10,,,,,449.0,,,
1462,328,117,25,,10,,,,,449.0,,,
1463,328,117,25,,10,,,,,449.0,,,
1464,328,117,25,,10,,,,,449.0,,,
1465,328,117,25,,10,,,,,449.0,,,
1466,330,117,25,,10,,,,446.0,,,,
1467,330,117,25,,10,,,,446.0,,,,
1468,330,117,25,,10,,,,446.0,,,,
1469,330,117,25,,10,,,,446.0,,,,
1470,330,114,25,,10,,,,450.0,,,,
1471,330,114,25,,10,,,,449.0,,,,
1472,331,114,25,,10,,,,449.0,,,,
1473,330,114,25,,10,,,,449.0,,,,
1474,330,114,25,,10,,,,449.0,,,,
1475,330,114,25,,10,,,,448.0,,,,
1476,330,114,25,,10,,,,448.0,,,,
1477,330,114,25,10,10,,,,437.0,,,,
1478,330,114,25,10,10,,,,437.0,,,,
1479,330,114,25,10,10,,,,436.0,,,,
1480,330,114,25,10,10,,,,441.0,,,,
1481,330,114,25,10,10,,,,441.0,,,,
1482,330,114,25,10,10,,,,441.0,,,,
1483,330,114,25,10,10,,,,441.0,,,,
1484,331,114,25,10,10,,,,439.0,,,,
1485,332,114,25,10,10,,,,439.0,,,,
1486,332,114,25,10,10,,,,439.0,,,,
1487,332,114,25,10,10,,,,439.0,,,,
1488,332,114,25,10,10,,,,439.0,,,,
1489,332,114,25,10,10,,,,439.0,,,,
1490,331,110,28,10,10,,,442.0,,,,,
1491,332,110,28,10,10,,,440.0,,,,,
1492,332,110,28,10,10,,,440.0,,,,,
1493,332,110,28,10,10,,,440.0,,,,,
1494,333,110,28,10,10,,,440.0,,,,,
1495,333,110,28,10,10,,,440.0,,,,,
1496,333,110,28,10,10,,,440.0,,,,,
1497,333,110,28,10,10,,,440.0,,,,,
1498,333,110,28,10,10,,,440.0,,,,,
1499,333,110,28,10,10,,,440.0,,,,,
1500,325,109,25,10,10,,,457.0,,,,,
1501,325,109,25,10,10,,,457.0,,,,,
1502,325,109,25,10,10,,,457.0,,,,,
1503,325,109,25,10,10,,,457.0,,,,,
1504,325,109,25,10,10,,,457.0,,,,,
1505,325,109,25,10,10,,457.0,,,,,,
1506,325,109,25,10,10,,457.0,,,,,,
1507,329,113,28,10,10,,445.0,,,,,,
1508,329,113,28,10,10,,445.0,,,,,,
1509,329,113,28,10,10,,445.0,,,,,,
1510,329,111,24,,10,,463.0,,,,,,
1511,331,111,24,,10,,460.0,,,,,,
1512,332,113,24,,10,,456.0,,,,,,
1513,332,113,24,,10,,456.0,,,,,,
1514,332,113,24,,10,,456.0,,,,,,
1515,332,113,24,,10,,456.0,,,,,,
1516,332,113,24,,10,,456.0,,,,,,
1517,332,113,24,,10,,455.0,,,,,,
1518,332,113,24,,10,,455.0,,,,,,
1519,332,113,24,,10,,454.0,,,,,,
1520,333,115,24,,10,,453.0,,,,,,
1521,333,115,24,,10,,453.0,,,,,,
1522,333,115,24,,10,,453.0,,,,,,
1523,333,115,24,,10,,452.0,,,,,,
1524,333,115,24,,10,,450.0,,,,,,
1525,333,115,24,,10,,450.0,,,,,,
1526,335,115,28,10,10,,432.0,,,,,,
1527,335,115,28,10,10,,432.0,,,,,,
1528,335,115,28,10,10,,433.0,,,,,,
1529,335,115,28,10,10,,433.0,,,,,,
1530,334,115,28,10,10,,436.0,,,,,,
1531,334,115,28,10,10,,436.0,,,,,,
1532,334,115,28,10,10,,436.0,,,,,,
1533,334,115,28,10,10,,437.0,,,,,,
1534,334,115,28,10,10,,437.0,,,,,,
1535,334,115,28,10,10,,437.0,,,,,,
1536,334,115,28,10,10,,437.0,,,,,,
1537,334,115,28,10,10,,437.0,,,,,,
1538,334,115,28,10,10,,437.0,,,,,,
1539,334,115,28,10,10,,438.0,,,,,,
1540,333,115,28,10,,,450.0,,,,,,
1541,333,115,28,10,,,450.0,,,,,,
1542,333,115,28,10,,,451.0,,,,,,
1543,333,115,28,10,,,450.0,,,,,,
1544,334,115,28,10,,,450.0,,,,,,
1545,334,115,28,10,,,449.0,,,,,,
1546,334,115,28,10,,,449.0,,,,,,
1547,334,115,28,10,,,449.0,,,,,,
1548,335,115,28,10,,,449.0,,,,,,
1549,335,115,28,10,,,449.0,,,,,,
1550,336,115,28,10,,,,447.0,,,,,
1551,336,115,28,10,,,,447.0,,,,,
1552,337,118,28,10,,,,442.0,,,,,
1553,338,118,28,10,,,,440.0,,,,,
1554,338,118,28,10,,,,440.0,,,,,
1555,338,118,28,10,,,,440.0,,,,,
1556,337,118,28,10,,,,440.0,,,,,
1557,339,118,28,10,10,,,427.0,,,,,
1558,339,118,28,10,10,,,427.0,,,,,
1559,339,118,28,10,10,,,426.0,,,,,
1560,339,115,23,10,10,,,436.0,,,,,
1561,339,115,23,10,10,,,436.0,,,,,
1562,339,115,23,10,10,,,436.0,,,,,
1563,339,115,23,10,10,,,436.0,,,,,
1564,339,115,23,10,10,,,436.0,,,,,
1565,339,115,23,10,10,,,436.0,,,,,
1566,339,115,23,10,10,,,437.0,,,,,
1567,339,115,23,10,10,,,437.0,,,,,
1568,339,115,26,10,10,,,433.0,,,,,
1569,340,115,26,10,10,,,431.0,,,,,
1570,340,115,26,10,10,,,433.0,,,,,
1571,341,118,26,5,10,,,433.0,,,,,
1572,341,118,26,5,10,,,433.0,,,,,
1573,341,118,26,5,10,,,433.0,,,,,
1574,341,118,31,5,10,,,427.0,,,,,
1575,342,118,31,5,10,,,427.0,,,,,
1576,342,118,31,5,10,,,427.0,,,,,
1577,342,118,31,5,10,,,427.0,,,,,
1578,342,118,31,5,10,,,427.0,,,,,
1579,342,118,31,5,10,,,426.0,,,,,
1580,340,116,37,5,10,,,427.0,,,,,
1581,340,116,37,5,10,,,427.0,,,,,
1582,343,112,37,5,10,,,427.0,,,,,
1583,343,112,37,5,10,,,427.0,,,,,
1584,343,112,37,5,10,,,427.0,,,,,
1585,341,112,37,5,10,,,430.0,,,,,
1586,341,112,37,5,10,,,429.0,,,,,
1587,341,112,37,5,10,,,429.0,,,,,
1588,341,112,37,5,10,,,429.0,,,,,
1589,341,112,37,5,10,,,428.0,,,,,
1590,341,112,37,5,10,,,427.0,,,,,
1591,341,112,37,5,10,,,427.0,,,,,
1592,341,112,37,5,10,,,427.0,,,,,
1593,341,112,37,5,10,,,427.0,,,,,
1594,341,112,37,5,10,,,426.0,,,,,
1595,342,112,37,5,10,,,426.0,,,,,
1596,343,109,37,5,10,,,431.0,,,,,
1597,343,109,37,5,10,,,431.0,,,,,
1598,343,109,37,5,10,,,431.0,,,,,
1599,343,109,37,5,10,,,430.0,,,,,
1600,343,109,37,5,10,,,430.0,,,,,
1601,342,109,37,5,10,,,430.0,,,,,
1602,341,109,37,5,10,,,432.0,,,,,
1603,342,109,37,5,10,,,432.0,,,,,
1604,342,109,37,5,10,,,431.0,,,,,
1605,342,109,37,5,10,,,431.0,,,,,
1606,342,109,37,5,10,,,430.0,,,,,
1607,343,109,37,5,10,,,428.0,,,,,
1608,342,111,37,5,10,,,428.0,,,,,
1609,342,111,37,5,10,,,428.0,,,,,
1610,340,106,37,5,,,,447.0,,,,,
1611,340,106,37,5,,,,447.0,,,,,
1612,340,106,37,5,,,,446.0,,,,,
1613,340,106,37,5,,,,446.0,,,,,
1614,341,106,37,5,,,,444.0,,,,,
1615,341,106,37,5,,,,444.0,,,,,
1616,341,106,37,5,,,,444.0,,,,,
1617,342,108,37,5,,,,440.0,,,,,
1618,342,108,37,5,,,,440.0,,,,,
1619,342,108,37,5,,,,440.0,,,,,
1620,343,108,37,5,,,,440.0,,,,,
1621,343,108,41,5,,,,435.0,,,,,
1622,346,108,41,5,,,,431.0,,,,,
1623,346,108,41,5,,,,431.0,,,,,
1624,341,101,32,5,,,,453.0,,,,,
1625,342,101,32,5,,,,453.0,,,,,
1626,342,101,32,5,,,,452.0,,,,,
1627,342,104,32,5,,,,448.0,,,,,
1628,342,104,32,5,,,,448.0,,,,,
1629,343,104,32,5,,,,446.0,,,,,
1630,345,104,32,5,,,,445.0,,,,,
1631,345,104,32,5,,,,445.0,,,,,
1632,345,104,32,5,,,,445.0,,,,,
1633,345,104,32,5,,,,445.0,,,,,
1634,345,104,32,5,,,,445.0,,,,,
1635,346,102,32,5,,,,445.0,,,,,
1636,348,107,32,5,10,,,427.0,,,,,
1637,352,114,41,5,10,,,405.0,,,,,
1638,352,114,41,5,10,,,405.0,,,,,
1639,351,114,41,5,10,,,404.0,,,,,
1640,349,109,41,5,,,,423.0,,,,,
1641,349,109,41,5,,,,423.0,,,,,
1642,349,109,41,5,,,,422.0,,,,,
1643,350,109,41,5,,,,420.0,,,,,
1644,350,109,41,5,,,,420.0,,,,,
1645,352,106,41,5,,,,420.0,,,,,
1646,352,106,41,5,,,,420.0,,,,,
1647,352,106,41,5,,,,420.0,,,,,
1648,352,106,41,5,,,,421.0,,,,,
1649,352,106,41,5,,,,421.0,,,,,
1650,352,106,41,5,,,,421.0,,,,,
1651,354,111,41,5,10,,,402.0,,,,,
1652,354,111,41,5,10,,,402.0,,,,,
1653,354,111,41,5,10,,,402.0,,,,,
1654,354,111,41,5,10,,,401.0,,,,,
1655,355,111,41,5,10,,,400.0,,,,,
1656,355,111,41,5,10,,,400.0,,,,,
1657,354,111,41,5,10,,,400.0,,,,,
1658,356,111,41,5,10,,,397.0,,,,,
1659,355,105,37,5,10,,,408.0,,,,,
1660,355,105,37,5,10,,,410.0,,,,,
1661,355,105,37,5,10,,,410.0,,,,,
1662,355,105,37,5,10,,,410.0,,,,,
1663,355,108,37,5,10,,,406.0,,,,,
1664,356,108,37,5,10,,,406.0,,,,,
1665,356,108,37,5,10,,405.0,,,,,,
1666,356,108,37,5,10,,405.0,,,,,,
1667,356,108,37,5,10,,404.0,,,,,,
1668,356,108,31,5,10,,412.0,,,,,,
1669,356,108,31,5,10,,412.0,,,,,,
1670,356,110,31,5,10,,410.0,,,,,,
1671,356,116,35,5,10,,399.0,,,,,,
1672,356,116,35,5,10,,399.0,,,,,,
1673,356,121,35,5,10,,393.0,,,,,,
1674,357,121,35,5,10,,393.0,,,,,,
1675,357,120,35,5,10,,392.0,,,,,,
1676,357,120,35,5,10,,392.0,,,,,,
1677,358,120,35,5,10,,390.0,,,,,,
1678,358,120,35,5,10,,389.0,,,,,,
1679,358,120,35,5,10,,389.0,,,,,,
1680,355,113,35,5,10,,400.0,,,,,,
1681,355,113,35,5,10,,400.0,,,,,,
1682,355,113,41,5,10,,393.0,,,,,,
1683,355,113,41,5,10,,394.0,,,,,,
1684,355,113,41,5,10,,393.0,,,,,,
1685,355,113,41,5,10,,393.0,,,,,,
1686,355,113,41,5,10,,393.0,,,,,,
1687,355,113,41,5,10,,393.0,,,,,,
1688,356,113,41,5,10,,393.0,,,,,,
1689,356,113,41,5,10,,393.0,,,,,,
1690,356,113,41,5,10,,393.0,,,,,,
1691,356,113,41,5,10,,393.0,,,,,,
1692,356,113,41,5,10,,394.0,,,,,,
1693,356,113,41,5,10,,393.0,,,,,,
1694,356,113,41,5,10,,394.0,,,,,,
1695,357,113,41,5,10,,394.0,,,,,,
1696,357,113,41,5,10,,394.0,,,,,,
1697,356,113,41,5,10,,394.0,,,,,,
1698,356,113,41,5,10,,394.0,,,,,,
1699,356,113,41,5,10,,394.0,,,,,,
1700,357,110,41,5,10,,398.0,,,,,,
1701,358,110,41,5,10,,398.0,,,,,,
1702,358,110,41,5,10,,398.0,,,,,,
1703,358,110,41,5,10,,398.0,,,,,,
1704,359,108,41,5,10,,399.0,,,,,,
1705,359,108,41,5,10,,399.0,,,,,,
1706,359,108,41,5,10,,398.0,,,,,,
1707,359,108,41,5,10,,398.0,,,,,,
1708,359,108,41,5,10,,398.0,,,,,,
1709,359,108,41,5,10,,398.0,,,,,,
1710,360,108,41,5,10,,400.0,,,,,,
1711,360,108,41,5,10,,400.0,,,,,,
1712,361,108,41,5,10,,398.0,,,,,,
1713,361,108,41,5,10,,398.0,,,,,,
1714,361,108,41,5,10,,398.0,,,,,,
1715,361,108,41,5,10,,398.0,,,,,,
1716,363,108,41,5,10,,395.0,,,,,,
1717,364,110,47,5,10,,385.0,,,,,,
1718,364,110,47,5,10,,385.0,,,,,,
1719,361,110,47,5,10,,389.0,,,,,,
1720,363,110,47,5,10,,393.0,,,,,,
1721,363,110,47,5,10,,393.0,,,,,,
1722,363,110,47,5,10,,393.0,,,,,,
1723,363,112,44,5,10,,393.0,,,,,,
1724,364,114,44,5,10,,389.0,,,,,,
1725,364,114,44,5,10,,389.0,,,,,,
1726,364,114,44,5,10,,388.0,,,,,,
1727,364,114,44,5,10,,388.0,,,,,,
1728,357,112,44,5,10,,404.0,,,,,,
1729,359,114,44,5,10,,397.0,,,,,,
1730,359,114,44,5,10,,397.0,,,,,,
1731,359,114,44,5,10,,397.0,,,,,,
1732,359,114,44,5,10,,397.0,,,,,,
1733,359,114,44,5,10,,397.0,,,,,,
1734,359,112,44,5,10,,400.0,,,,,,
1735,359,112,44,5,10,,400.0,,,,,,
1736,359,112,44,5,10,,400.0,,,,,,
1737,358,107,44,5,10,,409.0,,,,,,
1738,358,107,44,5,10,,409.0,,,,,,
1739,360,109,44,5,10,,403.0,,,,,,
1740,360,109,44,5,10,,404.0,,,,,,
1741,360,111,40,5,10,,404.0,,,,,,
1742,360,111,40,5,10,,404.0,,,,,,
1743,360,111,40,5,10,,404.0,,,,,,
1744,360,116,34,5,10,,404.0,,,,,,
1745,359,114,34,5,10,,408.0,,,,,,
1746,360,114,34,5,10,,408.0,,,,,,
1747,362,126,34,5,10,,392.0,,,,,,
1748,362,126,34,5,10,,392.0,,,,,,
1749,362,129,34,5,10,,388.0,,,,,,
1750,362,124,34,5,10,,394.0,,,,,,
1751,362,124,34,5,10,,392.0,,,,,,
1752,361,124,34,5,10,,394.0,,,,,,
1753,361,124,34,5,10,,394.0,,,,,,
1754,361,124,38,5,10,,389.0,,,,,,
1755,361,124,38,5,10,,391.0,,,,,,
1756,361,124,38,5,10,,391.0,,,,,,
1757,362,124,38,5,10,,391.0,,,,,,
1758,360,124,38,5,10,,395.0,,,,,,
1759,360,124,38,5,10,,395.0,,,,,,
1760,360,124,38,5,10,,396.0,,,,,,
1761,360,129,38,5,10,,389.0,,,,,,
1762,360,129,38,5,10,,389.0,,,,,,
1763,360,129,38,5,10,,389.0,,,,,,
1764,354,116,38,5,10,,414.0,,,,,,
1765,355,116,38,5,10,,415.0,,,,,,
1766,355,116,38,5,10,,415.0,,,,,,
1767,355,116,38,5,10,,415.0,,,,,,
1768,355,116,38,5,10,,415.0,,,,,,
1769,355,116,38,5,10,,415.0,,,,,,
1770,357,113,38,5,10,,420.0,,,,,,
1771,355,111,38,5,10,,427.0,,,,,,
1772,355,111,38,5,10,,426.0,,,,,,
1773,355,111,38,5,10,,427.0,,,,,,
1774,355,111,38,5,10,,427.0,,,,,,
1775,355,113,38,5,10,,423.0,,,,,,
1776,351,113,33,5,10,,432.0,,,,,,
1777,351,113,33,5,10,,432.0,,,,,,
1778,353,113,33,5,10,,429.0,,,,,,
1779,353,113,33,5,10,,429.0,,,,,,
1780,353,113,33,5,10,,430.0,,,,,,
1781,353,113,33,5,10,,429.0,,,,,,
1782,354,113,33,5,10,,430.0,,,,,,
1783,354,113,33,5,10,,429.0,,,,,,
1784,355,113,33,5,10,,429.0,,,,,,
1785,355,113,33,5,10,,429.0,,,,,,
1786,355,116,36,5,10,,422.0,,,,,,
1787,355,116,36,5,10,,421.0,,,,,,
1788,355,116,36,5,10,,421.0,,,,,,
1789,357,120,36,5,10,,414.0,,,,,,
1790,357,120,36,5,10,,414.0,,,,,,
1791,358,120,36,5,10,,416.0,,,,,,
1792,358,120,36,5,10,,417.0,,,,,,
1793,358,120,36,5,10,,416.0,,,,,,
1794,358,120,36,5,10,,416.0,,,,,,
1795,358,120,36,5,10,,415.0,,,,,,
1796,358,120,36,5,10,,415.0,,,,,,
1797,357,122,36,15,10,,402.0,,,,,,
1798,361,129,36,15,10,,390.0,,,,,,
1799,360,129,36,15,10,,390.0,,,,,,
1800,357,129,36,15,,,,406.0,,,,,
1801,357,131,33,15,,,,406.0,,,,,
1802,357,131,33,15,,,,406.0,,,,,
1803,357,131,33,15,,,,406.0,,,,,
1804,357,131,33,15,,,,406.0,,,,,
1805,357,131,33,15,,,,406.0,,,,,
1806,361,131,33,15,,,,404.0,,,,,
1807,361,131,33,15,,,,404.0,,,,,
1808,362,131,33,15,,,,404.0,,,,,
1809,362,131,33,15,,,,407.0,,,,,
1810,364,131,33,15,,,,404.0,,,,,
1811,364,131,33,15,,,,404.0,,,,,
1812,365,131,33,15,,,,404.0,,,,,
1813,369,131,33,15,10,,388.0,,,,,,
1814,369,131,33,15,10,,388.0,,,,,,
1815,369,131,33,15,10,,388.0,,,,,,
1816,370,131,33,15,10,,388.0,,,,,,
1817,370,131,33,15,10,,387.0,,,,,,
1818,370,131,33,15,10,,387.0,,,,,,
1819,370,131,33,15,10,,387.0,,,,,,
1820,375,129,33,15,10,,,387.0,,,,,
1821,375,129,33,15,10,,,387.0,,,,,
1822,377,126,33,15,10,,,387.0,,,,,
1823,377,126,33,15,10,,,387.0,,,,,
1824,376,126,33,15,10,,,387.0,,,,,
1825,376,126,33,15,10,,,387.0,,,,,
1826,376,126,33,15,10,,,385.0,,,,,
1827,377,126,33,15,10,,,385.0,,,,,
1828,376,126,33,15,10,,,385.0,,,,,
1829,376,126,33,15,10,,,385.0,,,,,
1830,374,126,33,15,,,,397.0,,,,,
1831,376,126,33,15,,,,394.0,,,,,
1832,377,126,33,15,,,,394.0,,,,,
1833,378,128,33,15,,,389.0,,,,,,
1834,379,126,33,15,,,389.0,,,,,,
1835,378,126,33,15,,,389.0,,,,,,
1836,380,126,33,15,,,386.0,,,,,,
1837,379,126,33,15,,,386.0,,,,,,
1838,379,126,33,15,,,386.0,,,,,,
1839,379,126,33,15,,,386.0,,,,,,
1840,376,126,33,10,,,396.0,,,,,,
1841,376,126,33,10,,,396.0,,,,,,
1842,375,124,33,10,,,401.0,,,,,,
1843,376,122,33,10,,,401.0,,,,,,
1844,376,122,33,10,,,401.0,,,,,,
1845,376,122,33,10,,,402.0,,,,,,
1846,375,122,33,10,,,402.0,,,,,,
1847,375,126,33,10,,,397.0,,,,,,
1848,367,124,33,10,,,,409.0,,,,,
1849,367,124,33,10,,,,409.0,,,,,
1850,367,124,33,10,,,,408.0,,,,,
1851,367,124,33,10,,,,408.0,,,,,
1852,367,124,33,10,,,,408.0,,,,,
1853,367,124,33,10,,,,408.0,,,,,
1854,371,130,33,10,,,398.0,,,,,,
1855,372,130,33,10,,,396.0,,,,,,
1856,374,132,33,15,,,386.0,,,,,,
1857,374,132,33,15,,,386.0,,,,,,
1858,374,132,33,15,,,386.0,,,,,,
1859,374,132,33,15,,,385.0,,,,,,
1860,374,132,33,15,,,388.0,,,,,,
1861,375,132,33,15,,,386.0,,,,,,
1862,374,132,33,15,,,386.0,,,,,,
1863,374,132,33,15,,,386.0,,,,,,
1864,373,132,33,15,,,386.0,,,,,,
1865,373,132,33,15,,,384.0,,,,,,
1866,373,132,33,15,,,385.0,,,,,,
1867,374,134,33,15,,,380.0,,,,,,
1868,374,134,33,15,,,380.0,,,,,,
1869,376,134,33,15,,,378.0,,,,,,
1870,376,134,33,15,,,379.0,,,,,,
1871,377,134,33,15,,,376.0,,,,,,
1872,378,134,33,15,,,377.0,,,,,,
1873,378,137,33,15,,,373.0,,,,,,
1874,378,137,33,15,,,373.0,,,,,,
1875,378,137,33,15,,,373.0,,,,,,
1876,382,137,33,15,,,368.0,,,,,,
1877,382,137,33,15,,,368.0,,,,,,
1878,382,137,33,15,,,368.0,,,,,,
1879,382,137,33,15,,,367.0,,,,,,
1880,382,137,33,15,,,367.0,,,,,,
1881,382,137,33,15,,,367.0,,,,,,
1882,382,139,33,15,,,364.0,,,,,,
1883,381,139,33,15,,,364.0,,,,,,
1884,380,139,33,15,,,364.0,,,,,,
1885,380,139,33,15,,,364.0,,,,,,
1886,380,139,33,15,,,364.0,,,,,,
1887,380,139,33,15,,,364.0,,,,,,
1888,380,137,33,15,,,367.0,,,,,,
1889,380,137,33,15,,,366.0,,,,,,
1890,379,133,29,15,,,376.0,,,,,,
1891,379,133,29,15,,,375.0,,,,,,
1892,379,133,29,15,,,375.0,,,,,,
1893,379,133,29,15,,,375.0,,,,,,
1894,379,133,29,15,,,375.0,,,,,,
1895,379,133,29,15,,,374.0,,,,,,
1896,378,133,29,15,,,376.0,,,,,,
1897,378,133,29,15,,,376.0,,,,,,
1898,378,133,29,15,,,376.0,,,,,,
1899,381,122,29,15,,,385.0,,,,,,
