day_counter,0,1,2,3,4,5
2221,413,6,,,,
2222,413,6,,,,
2223,413,6,,,,
2224,414,6,,,,
2225,412,6,,,,
2226,411,6,,,,
2227,409,6,,,,
2228,408,6,,,,
2229,407,6,,,,
2230,407,6,,,,
2231,406,6,,,,
2232,410,3,,,,
2233,409,3,,,,
2234,409,3,,,,
2235,407,3,,,,
2236,407,3,,,,
2237,406,3,,,,
2238,406,3,,,,
2239,405,3,,,,
2240,395,18,,,,
2241,397,15,,,,
2242,396,15,,,,
2243,395,15,,,,
2244,395,15,,,,
2245,395,14,,,,
2246,396,12,,,,
2247,388,20,,,,
2248,389,17,,,,
2249,389,17,,,,
2250,385,25,,,,
2251,387,22,,,,
2252,387,22,,,,
2253,390,17,,,,
2254,387,2,21,,,
2255,393,2,14,,,
2256,393,2,16,,,
2257,393,4,12,,,
2258,393,4,12,,,
2259,393,11,4,,,
2260,391,14,4,,,
2261,390,16,4,,,
2262,390,16,4,,,
2263,391,18,,,,
2264,382,28,,,,
2265,381,28,,,,
2266,381,27,,,,
2267,381,27,,,,
2268,382,25,,,,
2269,383,22,,,,
2270,383,22,,,,
2271,383,22,,,,
2272,382,22,,,,
2273,382,22,,,,
2274,381,22,,,,
2275,381,22,,,,
2276,380,22,,,,
2277,390,11,,,,
2278,390,11,,,,
2279,389,11,,,,
2280,386,16,,,,
2281,385,16,,,,
2282,374,30,,,,
2283,374,30,,,,
2284,374,30,,,,
2285,378,25,,,,
2286,382,22,,,,
2287,382,22,,,,
2288,383,23,,,,
2289,383,23,,,,
2290,383,23,,,,
2291,382,23,,,,
2292,381,23,,,,
2293,381,23,,,,
2294,386,16,,,,
2295,387,16,,,,
2296,385,17,,,,
2297,385,17,,,,
2298,385,17,,,,
2299,387,14,,,,
2300,389,10,,,,
2301,388,10,,,,
2302,388,10,,,,
2303,395,2,,,,
2304,395,2,,,,
2305,394,2,,,,
2306,392,2,,,,
2307,391,2,,,,
2308,391,,,,,
2309,390,,,,,
2310,386,5,,,,
2311,386,5,,,,
2312,385,5,,,,
2313,385,5,,,,
2314,385,3,,,,
2315,385,3,,,,
2316,384,3,,,,
2317,384,3,,,,
2318,384,3,,,,
2319,383,3,,,,
2320,377,14,,,,
2321,377,14,,,,
2322,374,17,,,,
2323,374,17,,,,
2324,373,17,,,,
2325,373,16,,,,
2326,373,16,,,,
2327,373,16,,,,
2328,372,19,,,,
2329,372,18,,,,
2330,371,18,,,,
2331,374,15,,,,
2332,376,12,,,,
2333,375,12,,,,
2334,384,,,,,
2335,384,,,,,
2336,378,4,,,,
2337,378,4,,,,
2338,377,4,,,,
2339,377,4,,,,
2340,373,9,,,,
2341,373,9,,,,
2342,373,9,,,,
2343,373,9,,,,
2344,372,9,,,,
2345,372,9,,,,
2346,371,9,,,,
2347,371,8,,,,
2348,371,5,,,,
2349,372,5,,,,
2350,371,5,,,,
2351,371,5,,,,
2352,370,5,,,,
2353,370,5,,,,
2354,370,5,,,,
2355,369,5,,,,
2356,369,5,,,,
2357,369,5,,,,
2358,366,9,,,,
2359,369,4,,,,
2360,369,4,,,,
2361,369,4,,,,
2362,369,4,,,,
2363,369,4,,,,
2364,369,4,,,,
2365,369,4,,,,
2366,373,,,,,
2367,366,15,,,,
2368,365,15,,,,
2369,364,15,,,,
2370,364,15,,,,
2371,364,15,,,,
2372,363,15,,,,
2373,361,15,,,,
2374,361,15,,,,
2375,362,12,,,,
2376,358,17,,,,
2377,356,16,,,,
2378,357,14,,,,
2379,362,7,,,,
2380,359,11,,,,
2381,358,11,,,,
2382,358,11,,,,
2383,358,11,,,,
2384,360,9,,,,
2385,360,7,,,,
2386,360,7,,,,
2387,359,9,,,,
2388,359,9,,,,
2389,358,9,,,,
2390,355,15,,,,
2391,354,13,,,,
2392,353,13,,,,
2393,352,13,,,,
2394,355,7,,,,
2395,357,4,,,,
2396,356,4,,,,
2397,356,4,,,,
2398,355,4,,,,
2399,354,4,,,,
2400,353,6,,,,
2401,353,6,,,,
2402,352,6,,,,
2403,353,6,,,,
2404,351,6,,,,
2405,352,4,,,,
2406,350,4,,,,
2407,349,4,,,,
2408,349,4,,,,
2409,349,4,,,,
2410,349,4,,,,
2411,349,4,,,,
2412,350,3,,,,
2413,349,3,,,,
2414,349,3,,,,
2415,347,3,,,,
2416,343,8,,,,
2417,342,8,,,,
2418,342,8,,,,
2419,340,8,,,,
2420,341,5,,,,
2421,336,10,,,,
2422,333,10,,,,
2423,333,10,,,,
2424,331,10,,,,
2425,335,5,,,,
2426,333,5,,,,
2427,332,5,,,,
2428,332,5,,,,
2429,332,5,,,,
2430,332,5,,,,
2431,332,5,,,,
2432,329,8,,,,
2433,326,8,,,,
2434,326,8,,,,
2435,327,5,,,,
2436,327,5,,,,
2437,326,5,,,,
2438,324,5,,,,
2439,324,5,,,,
2440,323,5,,,,
2441,323,5,,,,
2442,326,,,,,
2443,326,,,,,
2444,326,,,,,
2445,325,,,,,
2446,325,,,,,
2447,322,,,,,
2448,321,2,,,,
2449,319,2,,,,
2450,319,2,,,,
2451,318,2,,,,
2452,318,2,,,,
2453,316,2,,,,
2454,316,2,,,,
2455,314,2,,,,
2456,313,4,,,,
2457,311,4,,,,
2458,311,2,,,,
2459,311,2,,,,
2460,310,2,,,,
2461,310,2,,,,
2462,309,2,,,,
2463,308,2,,,,
2464,308,2,,,,
2465,306,2,,,,
2466,306,2,,,,
2467,304,2,,,,
2468,303,2,,,,
2469,303,2,,,,
2470,302,4,,,,
2471,301,4,,,,
2472,300,4,,,,
2473,301,2,,,,
2474,301,2,,,,
2475,301,2,,,,
2476,300,2,,,,
2477,300,2,,,,
2478,299,2,,,,
2479,299,2,,,,
2480,293,13,,,,
2481,293,13,,,,
2482,292,13,,,,
2483,292,13,,,,
2484,292,13,,,,
2485,286,18,,,,
2486,286,18,,,,
2487,286,18,,,,
2488,287,16,,,,
2489,288,14,,,,
2490,288,16,,,,
2491,288,16,,,,
2492,288,16,,,,
2493,291,12,,,,
2494,291,12,,,,
2495,291,12,,,,
2496,292,12,,,,
2497,293,10,,,,
2498,292,10,,,,
2499,289,13,,,,
2500,289,13,,,,
2501,290,11,,,,
2502,289,11,,,,
2503,288,11,,,,
2504,288,11,,,,
2505,287,11,,,,
2506,281,17,,,,
2507,280,17,,,,
2508,280,17,,,,
2509,279,17,,,,
2510,279,17,,,,
2511,280,15,,,,
2512,284,9,,,,
2513,291,,,,,
2514,290,,,,,
2515,289,,,,,
2516,288,,,,,
2517,287,,,,,
2518,286,,,,,
2519,285,,,,,
2520,284,,,,,
2521,284,,,,,
2522,283,,,,,
2523,283,,,,,
2524,282,,,,,
2525,280,,,,,
2526,280,,,,,
2527,276,6,,,,
2528,276,6,,,,
2529,275,7,,,,
2530,275,7,,,,
2531,274,7,,,,
2532,273,7,,,,
2533,272,6,,,,
2534,264,14,,,,
2535,264,14,,,,
2536,264,15,,,,
2537,264,15,,,,
2538,263,15,,,,
2539,263,14,,,,
2540,259,21,,,,
2541,259,21,,,,
2542,262,16,,,,
2543,261,16,,,,
2544,260,16,,,,
2545,260,16,,,,
2546,259,16,,,,
2547,261,15,,,,
2548,258,18,,,,
2549,257,18,,,,
2550,258,18,,,,
2551,260,15,,,,
2552,260,14,,,,
2553,267,5,,,,
2554,268,3,,,,
2555,270,,,,,
2556,269,,,,,
2557,269,,,,,
2558,269,,,,,
2559,268,,,,,
2560,267,2,,,,
2561,265,2,,,,
2562,264,2,,,,
2563,262,2,,,,
2564,261,2,,,,
2565,261,2,,,,
2566,260,2,,,,
2567,260,2,,,,
2568,258,2,,,,
2569,257,2,,,,
2570,256,4,,,,
2571,255,4,,,,
2572,254,4,,,,
2573,255,2,,,,
2574,254,2,,,,
2575,253,2,,,,
2576,252,2,,,,
2577,251,2,,,,
2578,251,2,,,,
2579,250,2,,,,
2580,250,2,,,,
2581,249,2,,,,
2582,247,2,,,,
2583,246,2,,,,
2584,244,2,,,,
2585,244,2,,,,
2586,244,2,,,,
2587,243,2,,,,
2588,243,2,,,,
2589,242,2,,,,
2590,240,2,,,,
2591,240,2,,,,
2592,240,2,,,,
2593,239,2,,,,
2594,239,2,,,,
2595,237,2,,,,
2596,237,2,,,,
2597,236,2,,,,
2598,235,2,,,,
2599,235,2,,,,
2600,230,8,,,,
2601,224,16,,,,
2602,223,16,,,,
2603,223,16,,,,
2604,223,16,,,,
2605,224,14,,,,
2606,224,14,,,,
2607,225,12,,,,
2608,228,8,,,,
2609,228,8,,,,
2610,222,15,,,,
2611,222,13,,,,
2612,222,13,,,,
2613,221,13,,,,
2614,224,8,,,,
2615,222,8,,,,
2616,222,8,,,,
2617,221,8,,,,
2618,227,,,,,
2619,223,5,,,,
2620,219,13,,,,
2621,218,13,,,,
2622,219,11,,,,
2623,219,11,,,,
2624,219,11,,,,
2625,218,11,,,,
2626,218,11,,,,
2627,218,11,,,,
2628,214,17,,,,
2629,214,17,,,,
2630,216,10,,,,
2631,216,10,,,,
2632,212,12,,,,
2633,212,12,,,,
2634,211,12,,,,
2635,211,12,,,,
2636,211,12,,,,
2637,211,12,,,,
2638,211,12,,,,
2639,215,5,,,,
2640,220,,,,,
2641,219,,,,,
2642,219,,,,,
2643,217,,,,,
2644,217,,,,,
2645,215,,,,,
2646,214,2,,,,
2647,212,2,,,,
2648,213,2,,,,
2649,212,2,,,,
2650,212,2,,,,
2651,212,2,,,,
2652,210,2,,,,
2653,210,2,,,,
2654,209,2,,,,
2655,210,2,,,,
2656,205,5,,,,
2657,204,5,,,,
2658,202,5,,,,
2659,201,5,,,,
2660,199,7,,,,
2661,198,7,,,,
2662,197,7,,,,
2663,196,7,,,,
2664,191,11,,,,
2665,190,11,,,,
2666,190,11,,,,
2667,189,11,,,,
2668,189,11,,,,
2669,191,7,,,,
2670,192,7,,,,
2671,193,5,,,,
2672,176,23,,,,
2673,172,26,,,,
2674,172,26,,,,
2675,172,26,,,,
2676,172,26,,,,
2677,170,26,,,,
2678,175,20,,,,
2679,175,20,,,,
2680,171,26,,,,
2681,171,26,,,,
2682,171,28,,,,
2683,171,28,,,,
2684,170,28,,,,
2685,170,28,,,,
2686,187,10,,,,
2687,186,9,,,,
2688,186,9,,,,
2689,186,9,,,,
2690,186,10,,,,
2691,186,10,,,,
2692,185,10,,,,
2693,183,10,,,,
2694,182,10,,,,
2695,182,10,,,,
2696,180,10,,,,
2697,180,10,,,,
2698,180,10,,,,
2699,180,10,,,,
2700,180,16,,,,
2701,180,15,,,,
2702,179,15,,,,
2703,183,9,,,,
2704,177,15,,,,
2705,177,15,,,,
2706,177,15,,,,
2707,177,15,,,,
2708,179,12,,,,
2709,182,8,,,,
2710,184,4,,,,
2711,183,4,,,,
2712,184,2,,,,
2713,184,2,,,,
2714,184,2,,,,
2715,184,2,,,,
2716,183,2,,,,
2717,184,,,,,
2718,183,,,,,
2719,183,,,,,
2720,181,,,,,
2721,180,,,,,
2722,180,,,,,
2723,178,,,,,
2724,178,,,,,
2725,177,,,,,
2726,176,,,,,
2727,172,6,,,,
2728,171,6,,,,
2729,171,6,,,,
2730,72,106,,,,
2731,72,106,,,,
2732,71,106,,,,
2733,71,106,,,,
2734,71,106,,,,
2735,70,105,,,,
2736,68,107,,,,
2737,68,107,,,,
2738,67,107,,,,
2739,67,107,,,,
2740,67,107,,,,
2741,67,107,,,,
2742,67,107,,,,
2743,166,7,,,,
2744,168,4,,,,
2745,169,4,,,,
2746,169,4,,,,
2747,168,4,,,,
2748,167,4,,,,
2749,167,4,,,,
2750,164,7,,,,
2751,162,7,,,,
2752,160,10,,,,
2753,158,10,,,,
2754,157,12,,,,
2755,158,10,,,,
2756,158,10,,,,
2757,159,7,,,,
2758,159,7,,,,
2759,157,7,,,,
2760,157,,10,,,
2761,156,,10,,,
2762,156,,10,,,
2763,156,,10,,,
2764,156,,10,,,
2765,155,,10,,,
2766,155,,10,,,
2767,154,,10,,,
2768,146,10,9,,,
2769,146,10,9,,,
2770,149,14,,,,
2771,149,14,,,,
2772,151,11,,,,
2773,151,11,,,,
2774,150,11,,,,
2775,150,11,,,,
2776,150,11,,,,
2777,150,11,,,,
2778,155,5,,,,
2779,156,3,,,,
2780,155,3,,,,
2781,152,4,,,,
2782,152,4,,,,
2783,152,4,,,,
2784,151,4,,,,
2785,151,4,,,,
2786,149,3,,,,
2787,149,3,,,,
2788,148,3,,,,
2789,150,,,,,
2790,149,,,,,
2791,148,,,,,
2792,149,,,,,
2793,147,,,,,
2794,145,,,,,
2795,144,,,,,
2796,144,,,,,
2797,142,,,,,
2798,142,,,,,
2799,141,,,,,
2800,138,3,,,,
2801,137,3,,,,
2802,137,3,,,,
2803,136,3,,,,
2804,134,3,,,,
2805,133,3,,,,
2806,132,3,,,,
2807,132,3,,,,
2808,131,3,,,,
2809,131,3,,,,
2810,129,3,,,,
2811,128,3,,,,
2812,125,3,,,,
2813,124,3,,,,
2814,122,3,,,,
2815,122,3,,,,
2816,117,8,,,,
2817,116,8,,,,
2818,116,8,,,,
2819,115,8,,,,
2820,115,8,,,,
2821,115,8,,,,
2822,115,8,,,,
2823,116,5,,,,
2824,115,7,,,,
2825,115,7,,,,
2826,114,7,,,,
2827,114,7,,,,
2828,114,7,,,,
2829,111,7,,,,
2830,115,2,,,,
2831,114,2,,,,
2832,113,2,,,,
2833,113,2,,,,
2834,112,2,,,,
2835,112,2,,,,
2836,111,2,,,,
2837,111,,,,,
2838,110,,,,,
2839,109,,,,,
2840,100,8,,,,
2841,100,8,,,,
2842,100,8,,,,
2843,99,8,,,,
2844,99,8,,,,
2845,98,8,,,,
2846,98,8,,,,
2847,96,8,,,,
2848,95,8,,,,
2849,94,8,,,,
2850,93,8,,,,
2851,99,,,,,
2852,98,,,,,
2853,97,,,,,
2854,95,,,,,
2855,94,,,,,
2856,93,,,,,
2857,93,,,,,
2858,91,,,,,
2859,91,,,,,
2860,89,,,,,
2861,89,,,,,
2862,89,,,,,
2863,88,,,,,
2864,88,,,,,
2865,87,,,,,
2866,85,,,,,
2867,84,,,,,
2868,84,,,,,
2869,84,,,,,
2870,77,8,,,,
2871,77,8,,,,
2872,77,8,,,,
2873,77,8,,,,
2874,77,8,,,,
2875,76,8,,,,
2876,83,,,,,
2877,82,,,,,
2878,81,,,,,
2879,81,,,,,
2880,73,11,,,,
2881,73,11,,,,
2882,73,11,,,,
2883,70,11,,,,
2884,70,11,,,,
2885,69,11,,,,
2886,69,10,,,,
2887,69,8,,,,
2888,71,8,,,,
2889,70,8,,,,
2890,78,,,,,
2891,78,,,,,
2892,76,,,,,
2893,76,,,,,
2894,74,,,,,
2895,74,,,,,
2896,73,,,,,
2897,72,,,,,
2898,71,,,,,
2899,70,,,,,
2900,69,,,,,
2901,68,,,,,
2902,65,,,,,
2903,64,,,,,
2904,62,,,,,
2905,62,,,,,
2906,60,,,,,
2907,60,,,,,
2908,60,,,,,
2909,59,,,,,
2910,55,4,,,,
2911,54,4,,,,
2912,51,4,,,,
2913,50,4,,,,
2914,50,4,,,,
2915,50,4,,,,
2916,50,4,,,,
2917,50,4,,,,
2918,53,,,,,
2919,53,,,,,
2920,49,4,,,,
2921,48,4,,,,
2922,48,4,,,,
2923,47,4,,,,
2924,49,,,,,
2925,48,,,,,
2926,48,,,,,
2927,48,,,,,
2928,48,,,,,
2929,47,,,,,
2930,45,,,,,
2931,45,,,,,
2932,44,,,,,
2933,43,,,,,
2934,42,,,,,
2935,40,,,,,
2936,39,,,,,
2937,38,,,,,
2938,38,,,,,
2939,37,,,,,
2940,38,,,,,
2941,38,,,,,
2942,37,,,,,
2943,35,,,,,
2944,35,,,,,
2945,32,,,,,
2946,32,,,,,
2947,29,,,,,
2948,28,,,,,
2949,28,,,,,
2950,28,,,,,
2951,27,,,,,
2952,28,,,,,
2953,26,,,,,
2954,24,,,,,
2955,23,,,,,
2956,23,,,,,
2957,23,,,,,
2958,23,,,,,
2959,22,,,,,
2960,18,6,,,,
2961,18,6,,,,
2962,17,6,,,,
2963,17,6,,,,
2964,16,6,,,,
2965,15,6,,,,
2966,19,,,,,
2967,19,,,,,
2968,18,,,,,
2969,17,,,,,
2970,15,4,,,,
2971,14,4,,,,
2972,13,4,,,,
2973,13,4,,,,
2974,12,4,,,,
2975,12,4,,,,
2976,15,,,,,
2977,15,,,,,
2978,13,,,,,
2979,13,,,,,
2980,13,,,,,
2981,13,,,,,
2982,11,,,,,
2983,11,,,,,
2984,10,,,,,
2985,10,,,,,
2986,10,,,,,
2987,9,,,,,
2988,8,,,,,
2989,7,,,,,
2990,6,,,,,
2991,5,,,,,
2992,4,,,,,
2993,4,,,,,
2994,2,,,,,
2995,2,,,,,
2996,2,,,,,
2997,2,,,,,
2998,1,,,,,
2999,1,,,,,
3000,1,,,,,
3001,1,,,,,
3002,1,,,,,
3003,1,,,,,
3004,1,,,,,
3005,1,,,,,
3006,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3020,,2,,,,
3021,,2,,,,
3022,,2,,,,
3023,,2,,,,
3024,,2,,,,
3025,,2,,,,
3026,,2,,,,
3027,,2,,,,
,,,,,,
,,,,,,
3030,2,,,,,
3031,2,,,,,
3032,1,,,,,
3033,2,,,,,
3034,2,,,,,
3035,2,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3040,1,,,,,
3041,1,,,,,
3042,1,,,,,
3043,1,,,,,
3044,1,,,,,
3045,1,,,,,
3046,1,,,,,
,,,,,,
,,,,,,
,,,,,,
3050,1,,,,,
3051,1,,,,,
3052,1,,,,,
3053,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3078,1,,,,,
3079,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3105,1,,,,,
3106,1,,,,,
3107,1,,,,,
3108,1,,,,,
,,,,,,
3110,1,,,,,
3111,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3120,,,3,,,
3121,,,3,,,
3122,,,3,,,
3123,,,4,,,
3124,,,4,,,
3125,,,4,,,
3126,,,4,,,
3127,,2,,,,
3128,1,,,,,
,,,,,,
3130,1,,,,,
3131,1,,,,,
3132,2,,,,,
3133,2,,,,,
3134,2,,,,,
3135,2,,,,,
3136,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3159,1,,,,,
3160,1,,,,,
3161,1,,,,,
3162,1,,,,,
3163,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3180,1,,,,,
3181,1,,,,,
3182,1,,,,,
3183,1,,,,,
3184,1,,,,,
3185,1,,,,,
3186,1,,,,,
3187,1,,,,,
3188,1,,,,,
3189,1,,,,,
3190,1,,,,,
3191,1,,,,,
3192,1,,,,,
3193,1,,,,,
3194,1,,,,,
3195,2,,,,,
3196,2,,,,,
3197,1,,,,,
3198,1,,,,,
3199,1,,,,,
3200,2,,,,,
3201,2,,,,,
3202,2,,,,,
3203,1,,,,,
3204,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3220,2,2,,,,
3221,2,2,,,,
3222,,2,,,,
3223,,2,,,,
3224,,2,,,,
3225,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3230,1,,,,,
3231,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3250,,,3,,,
3251,,,3,,,
3252,,2,,,,
3253,,2,,,,
3254,,2,,,,
3255,,2,,,,
3256,1,,,,,
3257,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3290,1,,,,,
3291,1,,,,,
3292,1,,,,,
3293,1,,,,,
3294,1,,,,,
3295,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3300,1,,,,,
3301,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3310,1,,,,,
3311,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3320,,2,,,,
3321,,2,,,,
3322,,2,,,,
3323,,2,,,,
3324,,2,,,,
3325,,2,,,,
3326,,2,,,,
3327,,2,,,,
3328,1,,,,,
3329,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3340,1,,,,,
3341,1,,,,,
3342,1,,,,,
3343,1,,,,,
3344,1,,,,,
3345,1,,,,,
3346,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3360,1,,,,,
3361,1,,,,,
3362,1,,,,,
3363,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3370,1,,,,,
3371,1,,,,,
3372,1,,,,,
3373,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3380,,2,,,,
3381,,2,,,,
3382,,2,,,,
3383,,2,,,,
3384,,2,,,,
3385,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3390,,2,,,,
3391,,2,,,,
3392,,2,,,,
3393,,2,,,,
3394,,2,,,,
3395,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3400,1,,,,,
3401,1,,,,,
3402,1,,,,,
3403,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3430,1,,,,,
3431,1,,,,,
3432,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3440,1,,,,,
3441,1,,,,,
3442,1,,,,,
3443,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3450,1,,,,,
3451,1,,,,,
3452,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3460,1,,,,,
3461,1,,,,,
3462,1,,,,,
3463,1,,,,,
3464,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3470,1,2,,,,
3471,1,2,,,,
3472,,2,,,,
3473,,2,,,,
3474,,2,,,,
3475,,2,,,,
3476,,2,,,,
3477,1,,,,,
3478,1,,,,,
3479,1,,,,,
3480,,2,,,,
3481,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3490,,2,,,,
3491,,2,,,,
3492,,2,,,,
3493,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3500,1,,,,,
3501,1,,,,,
3502,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3520,1,,,,,
3521,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3530,1,,,,,13.0
3531,1,,,,,13.0
3532,1,,,,,13.0
3533,1,,,,,13.0
3534,1,,,,,13.0
3535,1,,,,,13.0
3536,1,,,,,13.0
3537,1,,,,,13.0
3538,1,,,,,13.0
3539,1,,,,12,
3540,1,,,,12,
3541,1,,,,12,
3542,1,,,,12,
3543,1,,,,12,
3544,1,,,,12,
3545,2,,8,,,
3546,3,,6,,,
3547,2,,5,,,
3548,2,,5,,,
3549,2,2,,,,
3550,1,2,,,,
3551,,2,,,,
3552,,2,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3570,,2,,,,
3571,,2,,,,
3572,,2,,,,
3573,,2,,,,
3574,,2,,,,
3575,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3580,1,,,,,
3581,1,,,,,
3582,1,,,,,
3583,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
3600,1,,,,,
3601,1,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
