day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1112,254,8,,,,,,,,,,,,,,918.0,,
1113,255,8,,,,,,,,,,,,,,918.0,,
1114,255,8,,,,,,,,,,,,,,918.0,,
1115,255,8,,,,,,,,,,,,,,918.0,,
1116,256,8,,,,,,,,,,,,,,919.0,,
1117,256,8,,,,,,,,,,,,,,919.0,,
1118,256,8,,,,,,,,,,,,,,918.0,,
1119,256,8,,,,,,,,,,,,,,918.0,,
1120,256,8,,,,,,,,,,,,,,919.0,,
1121,256,8,,,,,,,,,,,,,,919.0,,
1122,256,8,,,,,,,,,,,,,,919.0,,
1123,256,8,,,,,,,,,,,,,,919.0,,
1124,256,8,,,,,,,,,,,,,,919.0,,
1125,253,8,,,,,,,,,,,,,,923.0,,
1126,253,8,,,,,,,,,,,,,,923.0,,
1127,253,8,,,,,,,,,,,,,,924.0,,
1128,253,8,,,,,,,,,,,,,,925.0,,
1129,253,8,,,,,,,,,,,,,,924.0,,
1130,254,8,,,,,,,,,,,,,,926.0,,
1131,254,8,,,,,,,,,,,,,,926.0,,
1132,254,8,,,,,,,,,,,,,,926.0,,
1133,254,8,,,,,,,,,,,,,,926.0,,
1134,254,8,,,,,,,,,,,,,,927.0,,
1135,254,8,,,,,,,,,,,,,,927.0,,
1136,254,8,,,,,,,,,,,,,,928.0,,
1137,254,8,,,,,,,,,,,,,,928.0,,
1138,254,8,,,,,,,,,,,,,,928.0,,
1139,254,8,,,,,,,,,,,,,,928.0,,
1140,256,8,,,,,,,,,,,,,,929.0,,
1141,256,8,,,,,,,,,,,,,,929.0,,
1142,256,8,,,,,,,,,,,,,,929.0,,
1143,256,8,,,,,,,,,,,,,,929.0,,
1144,256,8,,,,,,,,,,,,,,929.0,,
1145,256,8,,,,,,,,,,,,,,929.0,,
1146,255,8,,,,,,,,,,,,,,931.0,,
1147,255,8,,,,,,,,,,,,,,931.0,,
1148,255,8,,,,,,,,,,,,,,931.0,,
1149,255,8,,,,,,,,,,,,,,931.0,,
1150,255,8,,,,,,,,,,,,,,932.0,,
1151,256,8,,,,,,,,,,,,,,930.0,,
1152,257,8,,,,,,,,,,,,,,933.0,,
1153,257,8,,,,,,,,,,,,,,933.0,,
1154,257,8,,,,,,,,,,,,,,933.0,,
1155,257,8,,,,,,,,,,,,,,933.0,,
1156,257,8,,,,,,,,,,,,,,933.0,,
1157,257,8,,,,,,,,,,,,,,933.0,,
1158,257,8,,,,,,,,,,,,,,933.0,,
1159,257,8,,,,,,,,,,,,,,933.0,,
1160,257,8,,,,,,,,,,,,,,933.0,,
1161,257,8,,,,,,,,,,,,,,933.0,,
1162,257,8,,,,,,,,,,,,,,933.0,,
1163,257,8,,,,,,,,,,,,,,933.0,,
1164,257,8,,,,,,,,,,,,,,933.0,,
1165,257,8,,,,,,,,,,,,,,933.0,,
1166,257,8,,,,,,,,,,,,,,933.0,,
1167,257,8,,,,,,,,,,,,,,932.0,,
1168,257,8,,,,,,,,,,,,,,932.0,,
1169,257,8,,,,,,,,,,,,,,932.0,,
1170,256,11,,,,,,,,,,,,,,932.0,,
1171,256,11,,,,,,,,,,,,,,932.0,,
1172,256,11,,,,,,,,,,,,,,932.0,,
1173,256,11,,,,,,,,,,,,,,931.0,,
1174,256,11,,,,,,,,,,,,,,931.0,,
1175,256,11,,,,,,,,,,,,,,931.0,,
1176,257,11,,,,,,,,,,,,,,935.0,,
1177,257,11,,,,,,,,,,,,,,935.0,,
1178,257,11,,,,,,,,,,,,,,934.0,,
1179,257,11,,,,,,,,,,,,,,934.0,,
1180,257,11,,,,,,,,,,,,,,934.0,,
1181,257,11,,,,,,,,,,,,,,934.0,,
1182,257,11,,,,,,,,,,,,,,934.0,,
1183,257,11,,,,,,,,,,,,,,935.0,,
1184,257,11,,,,,,,,,,,,,,935.0,,
1185,257,11,,,,,,,,,,,,,,935.0,,
1186,257,11,,,,,,,,,,,,,,935.0,,
1187,257,11,,,,,,,,,,,,,,935.0,,
1188,256,11,,,,,,,,,,,,,,939.0,,
1189,256,11,,,,,,,,,,,,,,938.0,,
1190,258,11,,,,,,,,,,,,,,939.0,,
1191,258,11,,,,,,,,,,,,,,939.0,,
1192,259,11,,,,,,,,,,,,,,939.0,,
1193,259,11,,,,,,,,,,,,,,939.0,,
1194,259,11,,,,,,,,,,,,,,939.0,,
1195,258,11,,,,,,,,,,,,,,941.0,,
1196,258,11,,,,,,,,,,,,,,941.0,,
1197,258,11,,,,,,,,,,,,,,941.0,,
1198,258,11,,,,,,,,,,,,,,941.0,,
1199,258,11,,,,,,,,,,,,,,941.0,,
1200,258,11,,,,,,,,,,,,,,941.0,,
1201,258,11,,,,,,,,,,,,,,941.0,,
1202,258,11,,,,,,,,,,,,,,941.0,,
1203,258,11,,,,,,,,,,,,,,941.0,,
1204,258,11,,,,,,,,,,,,,,941.0,,
1205,258,11,,,,,,,,,,,,,,941.0,,
1206,258,11,,,,,,,,,,,,,,940.0,,
1207,258,11,,,,,,,,,,,,,,940.0,,
1208,258,11,,,,,,,,,,,,,,941.0,,
1209,258,11,,,,,,,,,,,,,,941.0,,
1210,258,11,,,,,,,,,,,,,,940.0,,
1211,258,11,,,,,,,,,,,,,,940.0,,
1212,257,11,,,,,,,,,,,,,,943.0,,
1213,257,11,,,,,,,,,,,,,,943.0,,
1214,257,11,,,,,,,,,,,,,,943.0,,
1215,257,11,,,,,,,,,,,,,,943.0,,
1216,255,11,,,,,,,,,,,,,,946.0,,
1217,255,11,,,,,,,,,,,,,,946.0,,
1218,256,11,,,,,,,,,,,,,,948.0,,
1219,256,11,,,,,,,,,,,,,,948.0,,
1220,256,11,,,,,,,,,,,,,,947.0,,
1221,256,11,,,,,,,,,,,,,,947.0,,
1222,256,11,,,,,,,,,,,,,,947.0,,
1223,256,11,,,,,,,,,,,,,,947.0,,
1224,256,11,,,,,,,,,,,,,,948.0,,
1225,256,11,,,,,,,,,,,,,,948.0,,
1226,256,11,,,,,,,,,,,,,,948.0,,
1227,256,11,,,,,,,,,,,,,,948.0,,
1228,256,11,,,,,,,,,,,,,,948.0,,
1229,256,11,,,,,,,,,,,,,,948.0,,
1230,257,11,,,,,,,,,,,,,,950.0,,
1231,257,11,,,,,,,,,,,,,,950.0,,
1232,257,11,,,,,,,,,,,,,,950.0,,
1233,257,11,,,,,,,,,,,,,,950.0,,
1234,257,11,,,,,,,,,,,,,,950.0,,
1235,257,11,,,,,,,,,,,,,,950.0,,
1236,254,11,,,,,,,,,,,,,,954.0,,
1237,254,11,,,,,,,,,,,,,,953.0,,
1238,254,11,,,,,,,,,,,,,,953.0,,
1239,254,11,,,,,,,,,,,,,,953.0,,
1240,254,11,,,,,,,,,,,,,,955.0,,
1241,254,11,,,,,,,,,,,,,,955.0,,
1242,255,11,,,,,,,,,,,,,,956.0,,
1243,255,11,,,,,,,,,,,,,,956.0,,
1244,255,11,,,,,,,,,,,,,,956.0,,
1245,255,11,,,,,,,,,,,,,,956.0,,
1246,255,11,,,,,,,,,,,,,,956.0,,
1247,255,11,,,,,,,,,,,,,,956.0,,
1248,257,11,,,,,,,,,,,,,,957.0,,
1249,257,11,,,,,,,,,,,,,,957.0,,
1250,254,11,,,,,,,,,,,,,,961.0,,
1251,255,11,,,,,,,,,,,,,,961.0,,
1252,255,11,,,,,,,,,,,,,,961.0,,
1253,255,11,,,,,,,,,,,,,,962.0,,
1254,255,11,,,,,,,,,,,,,,964.0,,
1255,256,11,,,,,,,,,,,,,,964.0,,
1256,256,11,,,,,,,,,,,,,,964.0,,
1257,256,11,,,,,,,,,,,,,,964.0,,
1258,256,11,,,,,,,,,,,,,,964.0,,
1259,256,11,,,,,,,,,,,,,,964.0,,
1260,258,11,,,,,,,,,,,,,,966.0,,
1261,258,11,,,,,,,,,,,,,,966.0,,
1262,258,11,,,,,,,,,,,,,,966.0,,
1263,258,11,,,,,,,,,,,,,,966.0,,
1264,258,11,,,,,,,,,,,,,,967.0,,
1265,258,11,,,,,,,,,,,,,,967.0,,
1266,259,11,,,,,,,,,,,,,,965.0,,
1267,259,11,,,,,,,,,,,,,,965.0,,
1268,259,11,,,,,,,,,,,,,,965.0,,
1269,259,11,,,,,,,,,,,,,,965.0,,
1270,260,11,,,,,,,,,,,,,,966.0,,
1271,260,11,,,,,,,,,,,,,,966.0,,
1272,260,11,,,,,,,,,,,,,,967.0,,
1273,260,11,,,,,,,,,,,,,,967.0,,
1274,260,11,,,,,,,,,,,,,,967.0,,
1275,260,11,,,,,,,,,,,,,,967.0,,
1276,260,11,,,,,,,,,,,,,,967.0,,
1277,260,11,,,,,,,,,,,,,,967.0,,
1278,260,11,,,,,,,,,,,,,,968.0,,
1279,260,11,,,,,,,,,,,,,,968.0,,
1280,262,11,,,,,,,,,,,,,,967.0,,
1281,262,11,,,,,,,,,,,,,,969.0,,
1282,262,11,,,,,,,,,,,,,,969.0,,
1283,262,11,,,,,,,,,,,,,,969.0,,
1284,262,11,,,,,,,,,,,,,,969.0,,
1285,262,11,,,,,,,,,,,,,,969.0,,
1286,262,11,,,,,,,,,,,,,,969.0,,
1287,261,11,,,,,,,,,,,,,,975.0,,
1288,261,11,,,,,,,,,,,,,,975.0,,
1289,261,11,,,,,,,,,,,,,,975.0,,
1290,261,11,,,,,,,,,,,,,,977.0,,
1291,262,11,,,,,,,,,,,,,,975.0,,
1292,262,11,,,,,,,,,,,,,,975.0,,
1293,262,11,,,,,,,,,,,,,,975.0,,
1294,262,11,,,,,,,,,,,,,,975.0,,
1295,262,11,,,,,,,,,,,,,,975.0,,
1296,259,11,,,,,,,,,,,,,,981.0,,
1297,259,11,,,,,,,,,,,,,,981.0,,
1298,259,11,,,,,,,,,,,,,,981.0,,
1299,259,11,,,,,,,,,,,,,,981.0,,
1300,260,11,,,,,,,,,,,,,,983.0,,
1301,260,11,,,,,,,,,,,,,,983.0,,
1302,257,13,,,,,,,,,,,,,,991.0,,
1303,257,13,,,,,,,,,,,,,,991.0,,
1304,257,13,,,,,,,,,,,,,,992.0,,
1305,257,13,,,,,,,,,,,,,,992.0,,
1306,257,13,,,,,,,,,,,,,,992.0,,
1307,257,13,,,,,,,,,,,,,,992.0,,
1308,256,13,,,,,,,,,,,,,,996.0,,
1309,256,13,,,,,,,,,,,,,,996.0,,
1310,256,13,,,,,,,,,,,,,,999.0,,
1311,256,13,,,,,,,,,,,,,,999.0,,
1312,257,13,,,,,,,,,,,,,,1000.0,,
1313,257,13,,,,,,,,,,,,,,999.0,,
1314,257,13,,,,,,,,,,,,,,1000.0,,
1315,257,13,,,,,,,,,,,,,,1001.0,,
1316,258,13,,,,,,,,,,,,,,1002.0,,
1317,258,13,,,,,,,,,,,,,,1002.0,,
1318,258,13,,,,,,,,,,,,,,1002.0,,
1319,258,13,,,,,,,,,,,,,,1002.0,,
1320,260,13,,,,,,,,,,,,,,1002.0,,
1321,260,13,,,,,,,,,,,,,,1002.0,,
1322,260,13,,,,,,,,,,,,,,1002.0,,
1323,260,13,,,,,,,,,,,,,,1003.0,,
1324,261,13,,,,,,,,,,,,,,1003.0,,
1325,261,13,,,,,,,,,,,,,,1003.0,,
1326,261,13,,,,,,,,,,,,,,1003.0,,
1327,261,13,,,,,,,,,,,,,,1003.0,,
1328,261,13,,,,,,,,,,,,,,1002.0,,
1329,261,13,,,,,,,,,,,,,,1002.0,,
1330,261,13,,,,,,,,,,,,,,1002.0,,
1331,261,13,,,,,,,,,,,,,,1002.0,,
1332,262,13,,,,,,,,,,,,,,1003.0,,
1333,262,13,,,,,,,,,,,,,,1003.0,,
1334,262,13,,,,,,,,,,,,,,1003.0,,
1335,262,13,,,,,,,,,,,,,,1003.0,,
1336,262,13,,,,,,,,,,,,,,1003.0,,
1337,262,13,,,,,,,,,,,,,,1003.0,,
1338,261,11,,,,,,,,,,,,,,1012.0,,
1339,261,11,,,,,,,,,,,,,,1012.0,,
1340,261,11,,,,,,,,,,,,,,1012.0,,
1341,261,11,,,,,,,,,,,,,,1012.0,,
1342,261,11,,,,,,,,,,,,,,1012.0,,
1343,261,11,,,,,,,,,,,,,,1012.0,,
1344,261,11,,,,,,,,,,,,,,1014.0,,
1345,261,11,,,,,,,,,,,,,,1014.0,,
1346,261,11,,,,,,,,,,,,,,1014.0,,
1347,261,11,,,,,,,,,,,,,,1014.0,,
1348,261,11,,,,,,,,,,,,,,1014.0,,
1349,261,11,,,,,,,,,,,,,,1014.0,,
1350,265,11,,,,,,,,,,,,,,1016.0,,
1351,265,11,,,,,,,,,,,,,,1016.0,,
1352,265,11,,,,,,,,,,,,,,1016.0,,
1353,265,11,,,,,,,,,,,,,,1016.0,,
1354,265,11,,,,,,,,,,,,,,1016.0,,
1355,265,11,,,,,,,,,,,,,,1016.0,,
1356,265,11,,,,,,,,,,,,,,1017.0,,
1357,265,11,,,,,,,,,,,,,,1017.0,,
1358,265,11,,,,,,,,,,,,,,1017.0,,
1359,266,11,,,,,,,,,,,,,,1017.0,,
1360,267,11,,,,,,,,,,,,,,1019.0,,
1361,267,11,,,,,,,,,,,,,,1019.0,,
1362,267,11,,,,,,,,,,,,,,1021.0,,
1363,267,11,,,,,,,,,,,,,,1021.0,,
1364,267,11,,,,,,,,,,,,,,1021.0,,
1365,268,11,,,,,,,,,,,,,,1021.0,,
1366,269,11,,,,,,,,,,,,,,1019.0,,
1367,269,11,,,,,,,,,,,,,,1019.0,,
1368,269,11,,,,,,,,,,,,,,1021.0,,
1369,269,11,,,,,,,,,,,,,,1021.0,,
1370,269,11,,,,,,,,,,,,,,1021.0,,
1371,269,11,,,,,,,,,,,,,,1021.0,,
1372,269,11,,,,,,,,,,,,,,1022.0,,
1373,269,11,,,,,,,,,,,,,,1022.0,,
1374,269,11,,,,,,,,,,,,,,1024.0,,
1375,269,11,,,,,,,,,,,,,,1024.0,,
1376,269,11,,,,,,,,,,,,,,1024.0,,
1377,269,11,,,,,,,,,,,,,,1023.0,,
1378,269,11,,,,,,,,,,,,,,1023.0,,
1379,269,11,,,,,,,,,,,,,,1023.0,,
1380,269,11,,,,,,,,,,,,,,1025.0,,
1381,269,11,,,,,,,,,,,,,,1025.0,,
1382,269,11,,,,,,,,,,,,,,1025.0,,
1383,269,11,,,,,,,,,,,,,,1025.0,,
1384,269,11,,,,,,,,,,,,,,1026.0,,
1385,269,11,,,,,,,,,,,,,,1026.0,,
1386,268,11,,,,,,,,,,,,,,1028.0,,
1387,268,11,,,,,,,,,,,,,,1028.0,,
1388,268,11,,,,,,,,,,,,,,1028.0,,
1389,268,11,,,,,,,,,,,,,,1028.0,,
1390,269,11,,,,,,,,,,,,,,1028.0,,
1391,269,11,,,,,,,,,,,,,,1028.0,,
1392,268,11,,,,,,,,,,,,,,1033.0,,
1393,268,11,,,,,,,,,,,,,,1033.0,,
1394,268,11,,,,,,,,,,,,,,1032.0,,
1395,268,11,,,,,,,,,,,,,,1032.0,,
1396,269,11,,,,,,,,,,,,,,1032.0,,
1397,269,11,,,,,,,,,,,,,,1032.0,,
1398,269,11,,,,,,,,,,,,,,1033.0,,
1399,269,11,,,,,,,,,,,,,,1033.0,,
1400,266,11,,,,,,,,,,,,,,1038.0,,
1401,266,11,,,,,,,,,,,,,,1038.0,,
1402,266,11,,,,,,,,,,,,,,1038.0,,
1403,266,11,,,,,,,,,,,,,,1038.0,,
1404,267,11,,,,,,,,,,,,,,1038.0,,
1405,267,11,,,,,,,,,,,,,,1037.0,,
1406,267,11,,,,,,,,,,,,,,1037.0,,
1407,267,11,,,,,,,,,,,,,,1037.0,,
1408,268,11,,,,,,,,,,,,,,1037.0,,
1409,268,11,,,,,,,,,,,,,,1037.0,,
1410,268,11,,,,,,,,,,,,,,1038.0,,
1411,268,11,,,,,,,,,,,,,,1037.0,,
1412,268,11,,,,,,,,,,,,,,1037.0,,
1413,268,11,,,,,,,,,,,,,,1037.0,,
1414,269,11,,,,,,,,,,,,,,1037.0,,
1415,269,11,,,,,,,,,,,,,,1037.0,,
1416,269,11,,,,,,,,,,,,,,1039.0,,
1417,269,11,,,,,,,,,,,,,,1039.0,,
1418,269,11,,,,,,,,,,,,,,1039.0,,
1419,269,11,,,,,,,,,,,,,,1039.0,,
1420,269,11,,,,,,,,,,,,,,1041.0,,
1421,269,11,,,,,,,,,,,,,,1041.0,,
1422,269,11,,,,,,,,,,,,,,1042.0,,
1423,269,11,,,,,,,,,,,,,,1042.0,,
1424,269,11,,,,,,,,,,,,,,1042.0,,
1425,269,11,,,,,,,,,,,,,,1042.0,,
1426,269,11,,,,,,,,,,,,,,1042.0,,
1427,269,11,,,,,,,,,,,,,,1042.0,,
1428,269,11,,,,,,,,,,,,,,1042.0,,
1429,269,11,,,,,,,,,,,,,,1041.0,,
1430,271,11,,,,,,,,,,,,,,1041.0,,
1431,271,11,,,,,,,,,,,,,,1041.0,,
1432,271,11,,,,,,,,,,,,,,1041.0,,
1433,271,11,,,,,,,,,,,,,,1041.0,,
1434,265,11,,,,,,,,,,,,,,1049.0,,
1435,265,11,,,,,,,,,,,,,,1049.0,,
1436,265,11,,,,,,,,,,,,,,1049.0,,
1437,265,11,,,,,,,,,,,,,,1049.0,,
1438,265,11,,,,,,,,,,,,,,1049.0,,
1439,265,11,,,,,,,,,,,,,,1049.0,,
1440,267,11,,,,,,,,,,,,,,1049.0,,
1441,267,11,,,,,,,,,,,,,,1049.0,,
1442,267,11,,,,,,,,,,,,,,1049.0,,
1443,267,11,,,,,,,,,,,,,,1049.0,,
1444,267,11,,,,,,,,,,,,,,1048.0,,
1445,268,11,,,,,,,,,,,,,,1048.0,,
1446,268,11,,,,,,,,,,,,,,1048.0,,
1447,268,11,,,,,,,,,,,,,,1048.0,,
1448,268,11,,,,,,,,,,,,,,1048.0,,
1449,268,11,,,,,,,,,,,,,,1048.0,,
1450,268,11,,,,,,,,,,,,,,1048.0,,
1451,268,11,,,,,,,,,,,,,,1048.0,,
1452,269,11,,,,,,,,,,,,,,1048.0,,
1453,269,11,,,,,,,,,,,,,,1048.0,,
1454,269,11,,,,,,,,,,,,,,1048.0,,
1455,275,11,,,,,,,,,,,,,,1041.0,,
1456,276,11,,,,,,,,,,,,,,1042.0,,
1457,276,11,,,,,,,,,,,,,,1042.0,,
1458,276,11,,,,,,,,,,,,,,1042.0,,
1459,276,11,,,,,,,,,,,,,,1042.0,,
1460,277,11,,,,,,,,,,,,,,1043.0,,
1461,277,11,,,,,,,,,,,,,,1043.0,,
1462,277,11,,,,,,,,,,,,,,1043.0,,
1463,277,11,,,,,,,,,,,,,,1043.0,,
1464,277,11,,,,,,,,,,,,,,1043.0,,
1465,277,11,,,,,,,,,,,,,,1043.0,,
1466,277,11,,,,,,,,,,,,,,1043.0,,
1467,277,11,,,,,,,,,,,,,,1043.0,,
1468,277,11,,,,,,,,,,,,,,1043.0,,
1469,277,11,,,,,,,,,,,,,,1042.0,,
1470,277,11,,,,,,,,,,,,,,1043.0,,
1471,277,11,,,,,,,,,,,,,,1043.0,,
1472,278,11,,,,,,,,,,,,,,1043.0,,
1473,278,11,,,,,,,,,,,,,,1043.0,,
1474,278,11,,,,,,,,,,,,,,1043.0,,
1475,278,11,,,,,,,,,,,,,,1043.0,,
1476,278,11,,,,,,,,,,,,,,1043.0,,
1477,278,11,,,,,,,,,,,,,,1043.0,,
1478,278,11,,,,,,,,,,,,,,1043.0,,
1479,278,11,,,,,,,,,,,,,,1043.0,,
1480,279,11,,,,,,,,,,,,,,1046.0,,
1481,279,11,,,,,,,,,,,,,,1046.0,,
1482,279,11,,,,,,,,,,,,,,1046.0,,
1483,279,11,,,,,,,,,,,,,,1046.0,,
1484,279,11,,,,,,,,,,,,,,1046.0,,
1485,280,11,,,,,,,,,,,,,,1046.0,,
1486,280,11,,,,,,,,,,,,,,1046.0,,
1487,280,11,,,,,,,,,,,,,,1046.0,,
1488,280,11,,,,,,,,,,,,,,1046.0,,
1489,280,11,,,,,,,,,,,,,,1046.0,,
1490,278,11,,,,,,,,,,,,,,1050.0,,
1491,280,11,,,,,,,,,,,,,,1047.0,,
1492,280,11,,,,,,,,,,,,,,1047.0,,
1493,280,11,,,,,,,,,,,,,,1047.0,,
1494,281,11,,,,,,,,,,,,,,1047.0,,
1495,281,11,,,,,,,,,,,,,,1047.0,,
1496,281,11,,,,,,,,,,,,,,1047.0,,
1497,281,11,,,,,,,,,,,,,,1047.0,,
1498,281,11,,,,,,,,,,,,,,1047.0,,
1499,281,11,,,,,,,,,,,,,,1047.0,,
1500,281,11,,,,,,,,,,,,,,1053.0,,
1501,281,11,,,,,,,,,,,,,,1053.0,,
1502,281,11,,,,,,,,,,,,,,1053.0,,
1503,281,11,,,,,,,,,,,,,,1053.0,,
1504,281,11,,,,,,,,,,,,,,1053.0,,
1505,281,11,,,,,,,,,,,,,,1054.0,,
1506,281,11,,,,,,,,,,,,,,1054.0,,
1507,281,11,,,,,,,,,,,,,,1054.0,,
1508,281,11,,,,,,,,,,,,,,1054.0,,
1509,281,11,,,,,,,,,,,,,,1054.0,,
1510,282,11,,,,,,,,,,,,,,1055.0,,
1511,282,11,,,,,,,,,,,,,,1055.0,,
1512,282,11,,,,,,,,,,,,,,1055.0,,
1513,282,11,,,,,,,,,,,,,,1055.0,,
1514,282,11,,,,,,,,,,,,,,1055.0,,
1515,282,13,,,,,,,,,,,,,,1052.0,,
1516,282,13,,,,,,,,,,,,,,1052.0,,
1517,282,13,,,,,,,,,,,,,,1052.0,,
1518,282,13,,,,,,,,,,,,,,1052.0,,
1519,282,13,,,,,,,,,,,,,,1052.0,,
1520,284,13,,,,,,,,,,,,,,1053.0,,
1521,284,13,,,,,,,,,,,,,,1053.0,,
1522,284,13,,,,,,,,,,,,,,1052.0,,
1523,284,13,,,,,,,,,,,,,,1052.0,,
1524,284,13,,,,,,,,,,,,,,1052.0,,
1525,284,13,,,,,,,,,,,,,,1052.0,,
1526,284,13,,,,,,,,,,,,,,1052.0,,
1527,284,13,,,,,,,,,,,,,,1052.0,,
1528,283,13,,,,,,,,,,,,,,1054.0,,
1529,283,13,,,,,,,,,,,,,,1054.0,,
1530,281,13,,,,,,,,,,,,,,1058.0,,
1531,281,13,,,,,,,,,,,,,,1058.0,,
1532,281,13,,,,,,,,,,,,,,1058.0,,
1533,281,13,,,,,,,,,,,,,,1059.0,,
1534,281,13,,,,,,,,,,,,,,1059.0,,
1535,281,13,,,,,,,,,,,,,,1059.0,,
1536,281,13,,,,,,,,,,,,,,1059.0,,
1537,281,13,,,,,,,,,,,,,,1059.0,,
1538,281,13,,,,,,,,,,,,,,1059.0,,
1539,281,13,,,,,,,,,,,,,,1060.0,,
1540,282,13,,,,,,,,,,,,,,1061.0,,
1541,282,13,,,,,,,,,,,,,,1061.0,,
1542,282,13,,,,,,,,,,,,,,1062.0,,
1543,282,13,,,,,,,,,,,,,,1062.0,,
1544,283,13,,,,,,,,,,,,,,1062.0,,
1545,283,13,,,,,,,,,,,,,,1062.0,,
1546,283,13,,,,,,,,,,,,,,1062.0,,
1547,283,13,,,,,,,,,,,,,,1062.0,,
1548,284,13,,,,,,,,,,,,,,1062.0,,
1549,284,13,,,,,,,,,,,,,,1062.0,,
1550,284,13,,,,,,,,,,,,,,1063.0,,
1551,284,13,,,,,,,,,,,,,,1063.0,,
1552,284,13,,,,,,,,,,,,,,1062.0,,
1553,284,13,,,,,,,,,,,,,,1062.0,,
1554,284,13,,,,,,,,,,,,,,1062.0,,
1555,284,13,,,,,,,,,,,,,,1062.0,,
1556,284,13,,,,,,,,,,,,,,1062.0,,
1557,284,13,,,,,,,,,,,,,,1062.0,,
1558,284,13,,,,,,,,,,,,,,1062.0,,
1559,284,13,,,,,,,,,,,,,,1062.0,,
1560,284,13,,,,,,,,,,,,,,1064.0,,
1561,284,13,,,,,,,,,,,,,,1064.0,,
1562,284,13,,,,,,,,,,,,,,1064.0,,
1563,284,13,,,,,,,,,,,,,,1064.0,,
1564,284,13,,,,,,,,,,,,,,1064.0,,
1565,284,13,,,,,,,,,,,,,,1064.0,,
1566,284,13,,,,,,,,,,,,,,1065.0,,
1567,284,13,,,,,,,,,,,,,,1064.0,,
1568,284,13,,,,,,,,,,,,,,1064.0,,
1569,284,13,,,,,,,,,,,,,,1064.0,,
1570,285,13,,,,,,,,,,,,,,1066.0,,
1571,285,13,,,,,,,,,,,,,,1066.0,,
1572,285,13,,,,,,,,,,,,,,1066.0,,
1573,285,13,,,,,,,,,,,,,,1066.0,,
1574,285,13,,,,,,,,,,,,,,1065.0,,
1575,286,13,,,,,,,,,,,,,,1065.0,,
1576,286,13,,,,,,,,,,,,,,1065.0,,
1577,286,13,,,,,,,,,,,,,,1065.0,,
1578,286,13,,,,,,,,,,,,,,1065.0,,
1579,286,13,,,,,,,,,,,,,,1065.0,,
1580,286,13,,,,,,,,,,,,,,1068.0,,
1581,286,13,,,,,,,,,,,,,,1068.0,,
1582,286,13,,,,,,,,,,,,,,1067.0,,
1583,286,13,,,,,,,,,,,,,,1067.0,,
1584,286,13,,,,,,,,,,,,,,1067.0,,
1585,285,13,,,,,,,,,,,,,,1070.0,,
1586,285,13,,,,,,,,,,,,,,1070.0,,
1587,285,13,,,,,,,,,,,,,,1070.0,,
1588,285,13,,,,,,,,,,,,,,1070.0,,
1589,285,13,,,,,,,,,,,,,,1070.0,,
1590,285,13,,,,,,,,,,,,,,1070.0,,
1591,285,13,,,,,,,,,,,,,,1070.0,,
1592,285,13,,,,,,,,,,,,,,1070.0,,
1593,285,13,,,,,,,,,,,,,,1070.0,,
1594,285,13,,,,,,,,,,,,,,1070.0,,
1595,286,13,,,,,,,,,,,,,,1070.0,,
1596,287,13,,,,,,,,,,,,,,1072.0,,
1597,287,13,,,,,,,,,,,,,,1072.0,,
1598,287,15,,,,,,,,,,,,,,1069.0,,
1599,287,15,,,,,,,,,,,,,,1069.0,,
1600,287,15,,,,,,,,,,,,,,1069.0,,
1601,287,15,,,,,,,,,,,,,,1069.0,,
1602,286,15,,,,,,,,,,,,,,1071.0,,
1603,287,15,,,,,,,,,,,,,,1071.0,,
1604,287,15,,,,,,,,,,,,,,1071.0,,
1605,287,15,,,,,,,,,,,,,,1071.0,,
1606,287,15,,,,,,,,,,,,,,1071.0,,
1607,287,15,,,,,,,,,,,,,,1071.0,,
1608,287,15,,,,,,,,,,,,,,1072.0,,
1609,287,15,,,,,,,,,,,,,,1072.0,,
1610,286,15,,,,,,,,,,,,,,1075.0,,
1611,286,15,,,,,,,,,,,,,,1075.0,,
1612,286,15,,,,,,,,,,,,,,1074.0,,
1613,286,15,,,,,,,,,,,,,,1074.0,,
1614,286,15,,,,,,,,,,,,,,1074.0,,
1615,286,15,,,,,,,,,,,,,,1074.0,,
1616,286,15,,,,,,,,,,,,,,1074.0,,
1617,286,15,,,,,,,,,,,,,,1074.0,,
1618,286,15,,,,,,,,,,,,,,1074.0,,
1619,286,15,,,,,,,,,,,,,,1074.0,,
1620,287,15,,,,,,,,,,,,,,1074.0,,
1621,287,15,,,,,,,,,,,,,,1074.0,,
1622,287,15,,,,,,,,,,,,,,1074.0,,
1623,287,15,,,,,,,,,,,,,,1074.0,,
1624,284,15,,,,,,,,,,,,,,1077.0,,
1625,285,15,,,,,,,,,,,,,,1077.0,,
1626,285,15,,,,,,,,,,,,,,1077.0,,
1627,285,15,,,,,,,,,,,,,,1077.0,,
1628,285,15,,,,,,,,,,,,,,1077.0,,
1629,285,15,,,,,,,,,,,,,,1077.0,,
1630,287,15,,,,,,,,,,,,,,1077.0,,
1631,287,15,,,,,,,,,,,,,,1077.0,,
1632,288,15,,,,,,,,,,,,,,1075.0,,
1633,288,15,,,,,,,,,,,,,,1075.0,,
1634,288,15,,,,,,,,,,,,,,1075.0,,
1635,288,15,,,,,,,,,,,,,,1075.0,,
